Rank,"Song Title",Streams,Daily
1,"This Town",1202771711,273039
2,"Slow Hands",1073600143,141185
3,"What A Time",888603246,162806
4,"Too Much To Ask",533379506,44745
5,"Nice To Meet Ya",373146611,38477
6,"Moral of the Story (feat Niall Horan) (Bonus Track)",349930627,43887
7,"Put A Little Love On Me",325323175,50076
8,Heaven,314143107,85963
9,"Black And White",299212640,36578
10,"Our Song",277100707,51407
11,"No Judgement",207951137,15823
12,"Seeing Blind",179659886,19705
13,Flicker,161551272,21937
14,"On The Loose",118134481,15656
15,Meltdown,93450941,21511
16,Still,88527611,22408
17,"Heartbreak Weather",82886341,25478
18,"Slow Hands - Acoustic",77237866,6991
19,"Fools Gold - Recorded At RAK Studios London",67970671,6947
20,"Small Talk",64406776,19228
21,"Paper Houses",63753105,7577
22,Mirrors,55794625,9511
23,Everywhere,53888760,13795
24,"The Show",49861022,16412
25,"Too Much To Ask - Acoustic",43430110,4206
26,"Dear Patience",42655277,8030
27,"Since Were Alone",42588717,7534
28,"Finally Free - From Smallfoot",42585388,5531
29,"Cross Your Mind",39244465,11609
30,"Fire Away",39115507,5493
31,"Everywhere (BBC Children In Need)",37941975,5859
32,"On My Own",37410472,4893
33,"Must Be Love",35297720,24143
34,"Arms Of A Stranger",35211211,6652
35,"You And Me",34847166,4519
36,"San Francisco",32156478,6738
37,"Bend The Rules",32027009,6733
38,"The Tide",31889648,3984
39,"New Angel",29929249,6353
40,"Drive Safe",27197637,266894
41,"You Could Start A Cult (with Lizzy McAlpine)",26428923,12068
42,"If You Leave Me",25756502,9813
43,Science,23906188,7345
44,"Lover - Recorded at Air Studios London",23025030,3350
45,"Never Grow Up",22354495,8626
46,"You Could Start A Cult",22262984,6462
47,"This Town - Tiёsto Remix",21990788,775
48,"Save My Life",21292816,12648
49,"On A Night Like Tonight",20529867,6467
50,"Nice To Meet Ya - Diplo Remix",17282646,1114
51,"So Long feat The RTÉ Concert Orchestra - Live",14708904,2666
52,"So Long - Live",14704069,2785
53,"Slow Hands - Basic Tape Remix",14393090,1171
54,"Black And White - Stripped",13929197,2503
55,"Heaven - Acoustic",10806833,2259
56,"Something In The Orange - Live From Spotify Studios",10700855,5878
57,"On The Loose - Alternate Version",10360258,621
58,"This Town - Live 1 Mic 1 Take",9960960,855
59,"Dinner Party",8621924,220658
60,"Flicker feat The RTÉ Concert Orchestra - Live",8184889,768
61,"Flicker - Live",8183503,784
62,"This Town feat The RTÉ Concert Orchestra - Live",8024563,964
63,"This Town - Live",8022869,792
64,"Our Song - Acoustic",7774619,3834
65,"Too Much To Ask - Recorded At RAK Studios London",6797062,355
66,"Paper Houses feat The RTÉ Concert Orchestra - Live",6771769,590
67,"Paper Houses - Live",6770725,567
68,"On The Loose - Basic Tape Remix",6718061,213
69,"Old Tricks",6259146,15904
70,"The Tide feat The RTÉ Concert Orchestra - Live",6014383,517
71,"The Tide - Live",6013477,490
72,"The Show (with John Legend)",5851466,1609
73,"You And Me feat The RTÉ Concert Orchestra - Live",5410700,404
74,"You And Me - Live",5409944,435
75,"On The Loose - Acoustic",5385102,432
76,"No Judgement - Acoustic",5073076,845
77,"Too Much To Ask - Cedric Gervais Remix",4919869,154
78,"If You Leave Me Everybody Wants To Rule The World - Live From Electric Picnic",4618701,3055
79,"Our Song - Luca Schreiner Remix",3777617,317
80,"Nice To Meet Ya - Stripped",3686132,715
81,Dress,3553257,4066
82,Nothing,3342640,4265
83,"Meltdown - Acoustic",3334357,934
84,"You Could Start A Cult - Live from Spotify Studios",2888684,1230
85,"Too Much To Ask feat The RTÉ Concert Orchestra - Live",2776993,405
86,"Fire Away feat The RTÉ Concert Orchestra - Live",2749826,425
