Rank,"Song Title",Streams,Daily
1,"This Town",1200846045,282175
2,"Slow Hands",1072598022,135831
3,"What A Time",887472769,155693
4,"Too Much To Ask",533085749,41523
5,"Nice To Meet Ya",372871966,36672
6,"Moral of the Story (feat. Niall Horan) (Bonus Track)",349619193,46304
7,"Put A Little Love On Me",324998451,47589
8,Heaven,313505363,84962
9,"Black And White",298956965,36609
10,"Our Song",276756349,48675
11,"No Judgement",207836406,14337
12,"Seeing Blind",179512183,19659
13,Flicker,161396739,21946
14,"On The Loose",118021144,15934
15,Meltdown,93309021,18906
16,Still,88370203,23667
17,"Heartbreak Weather",82695426,27802
18,"Slow Hands - Acoustic",77190394,6208
19,"Fool's Gold - Recorded At RAK Studios, London",67922809,7061
20,"Small Talk",64263861,18634
21,"Paper Houses",63699578,7990
22,Mirrors,55730660,8900
23,Everywhere,53790851,15521
24,"The Show",49739028,19004
25,"Too Much To Ask - Acoustic",43400103,4147
26,"Dear Patience",42598372,8344
27,"Finally Free - From ""Smallfoot""",42546456,5504
28,"Since We're Alone",42535874,8172
29,"Cross Your Mind",39165804,11232
30,"Fire Away",39076689,5843
31,"Everywhere (BBC Children In Need)",37901486,5367
32,"On My Own",37375268,5386
33,"Arms Of A Stranger",35162815,7127
34,"Must Be Love",35115524,27028
35,"You And Me",34815750,4500
36,"San Francisco",32108038,7242
37,"Bend The Rules",31979094,7023
38,"The Tide",31862846,3969
39,"New Angel",29884293,6984
40,"You Could Start A Cult (with Lizzy McAlpine)",26344090,12969
41,"If You Leave Me",25684923,11557
42,"Drive Safe",25298448,248284
43,Science,23851693,8828
44,"Lover - Recorded at Air Studios, London",23001501,3407
45,"Never Grow Up",22293088,9359
46,"You Could Start A Cult",22218027,7060
47,"This Town - Tiёsto Remix",21985326,721
48,"Save My Life",21204854,13374
49,"On A Night Like Tonight",20485200,6754
50,"Nice To Meet Ya - Diplo Remix",17275154,994
51,"So Long feat. The RTÉ Concert Orchestra - Live",14690106,2736
52,"So Long - Live",14682118,3748
53,"Slow Hands - Basic Tape Remix",14385842,862
54,"Black And White - Stripped",13911257,2878
55,"Heaven - Acoustic",10791568,2031
56,"Something In The Orange - Live From Spotify Studios",10658546,6415
57,"On The Loose - Alternate Version",10355587,646
58,"This Town - Live, 1 Mic 1 Take",9955067,836
59,"Flicker feat. The RTÉ Concert Orchestra - Live",8179536,778
60,"Flicker - Live",8177451,913
61,"This Town feat. The RTÉ Concert Orchestra - Live",8018801,824
62,"This Town - Live",8016631,997
63,"Our Song - Acoustic",7746068,4284
64,"Dinner Party",7109262,239067
65,"Too Much To Ask - Recorded At RAK Studios, London",6794547,367
66,"Paper Houses feat. The RTÉ Concert Orchestra - Live",6767686,686
67,"Paper Houses - Live",6765993,688
68,"On The Loose - Basic Tape Remix",6716357,220
69,"Old Tricks",6145578,15115
70,"The Tide feat. The RTÉ Concert Orchestra - Live",6010941,513
71,"The Tide - Live",6009588,596
72,"The Show (with John Legend)",5840150,1883
