Rank,"Song Title",Streams,Daily
1,"This Town",1196507895,275075
2,"Slow Hands",1070340637,142631
3,"What A Time",884946142,161963
4,"Too Much To Ask",532367846,49080
5,"Nice To Meet Ya",372242744,37315
6,"Moral of the Story (feat. Niall Horan) (Bonus Track)",348936204,41417
7,"Put A Little Love On Me",324215148,55612
8,Heaven,312070746,76698
9,"Black And White",298362878,36590
10,"Our Song",275965160,40446
11,"No Judgement",207583944,14896
12,"Seeing Blind",179169901,21131
13,Flicker,161034830,22140
14,"On The Loose",117751828,14231
15,Meltdown,92944819,24365
16,Still,87986989,21838
17,"Heartbreak Weather",82211858,29110
18,"Slow Hands - Acoustic",77086082,5752
19,"Fool's Gold - Recorded At RAK Studios, London",67809694,6434
20,"Small Talk",63874183,24280
21,"Paper Houses",63572860,6887
22,Mirrors,55576755,8295
23,Everywhere,53536011,17929
24,"The Show",49430572,18939
25,"Too Much To Ask - Acoustic",43327271,3669
26,"Dear Patience",42456982,9491
27,"Finally Free - From ""Smallfoot""",42456768,5192
28,"Since We're Alone",42401633,7568
29,"Fire Away",38987399,5097
30,"Cross Your Mind",38952288,12436
31,"Everywhere (BBC Children In Need)",37824125,4358
32,"On My Own",37292290,4756
33,"Arms Of A Stranger",35040019,7260
34,"You And Me",34742370,4163
35,"Must Be Love",34617655,31648
36,"San Francisco",31993979,6819
37,"Bend The Rules",31851549,7588
38,"The Tide",31797493,3877
39,"New Angel",29770118,6679
40,"You Could Start A Cult (with Lizzy McAlpine)",26142121,11910
41,"If You Leave Me",25453708,15856
42,Science,23702615,10451
43,"Lover - Recorded at Air Studios, London",22944769,3256
44,"Never Grow Up",22134266,11411
45,"You Could Start A Cult",22106001,7133
46,"This Town - Tiёsto Remix",21973993,665
47,"Drive Safe",21071899,266217
48,"Save My Life",20952248,20264
49,"On A Night Like Tonight",20365245,8163
50,"Nice To Meet Ya - Diplo Remix",17258130,970
51,"So Long feat. The RTÉ Concert Orchestra - Live",14641261,2612
52,"Slow Hands - Basic Tape Remix",14369410,1052
53,"Black And White - Stripped",13870937,2319
54,"Heaven - Acoustic",10757611,2144
55,"Something In The Orange - Live From Spotify Studios",10556447,6728
56,"On The Loose - Alternate Version",10345643,609
57,"This Town - Live, 1 Mic 1 Take",9942365,694
58,"Flicker feat. The RTÉ Concert Orchestra - Live",8166336,746
59,"This Town feat. The RTÉ Concert Orchestra - Live",8005535,739
60,"Our Song - Acoustic",7670646,4104
61,"Too Much To Ask - Recorded At RAK Studios, London",6788829,310
62,"Paper Houses feat. The RTÉ Concert Orchestra - Live",6758130,540
63,"On The Loose - Basic Tape Remix",6712750,204
64,"The Tide feat. The RTÉ Concert Orchestra - Live",6002669,527
65,"Old Tricks",5894176,15881
66,"The Show (with John Legend)",5813877,1565
67,"You And Me feat. The RTÉ Concert Orchestra - Live",5401111,375
68,"On The Loose - Acoustic",5374072,363
69,"No Judgement - Acoustic",5054839,696
70,"Too Much To Ask - Cedric Gervais Remix",4916336,122
71,"If You Leave Me / Everybody Wants To Rule The World - Live From Electric Picnic",4534990,3438
72,"Our Song - Luca Schreiner Remix",3770150,232
73,"Nice To Meet Ya - Stripped",3667786,642
74,Dress,3443175,4816
75,"Meltdown - Acoustic",3312808,795
76,Nothing,3218790,5566
77,"You Could Start A Cult - Live from Spotify Studios",2859156,1076
78,"Too Much To Ask feat. The RTÉ Concert Orchestra - Live",2767362,382
79,"Fire Away feat. The RTÉ Concert Orchestra - Live",2740012,387
80,"No Judgement - Steve Void Remix",2425490,76
81,"Slow Hands - Jay Pryor Remix",2392548,132
82,"Seeing Blind feat. The RTÉ Concert Orchestra - Live",2364558,317
83,"This Town - Cheat Codes Remix",2184135,71
84,"No Judgement - Recorded Live at Air Studios, London",1952052,556
85,"Small Talk - Live From Madison Square Garden",1951757,1202
86,"Dinner Party",1845913,0
87,"Black And White - Oliver Nelson Remix",1817405,72
88,"On The Loose - slenderbodies Remix",1757028,72
89,"Science - Live From Spotify Studios",1559818,681
90,"This Town - GOLDHOUSE Remix",1519291,52
91,"Heaven - Live From Madison Square Garden",1465465,834
92,"Too Much To Ask - TRU Concept Remix",1288718,167
