Rank,"Song Title",Streams,Daily
1,"As It Was",4346708782,1905812
2,"Watermelon Sugar",3253971074,981244
3,"Sign of the Times",2122488891,2481907
4,"Adore You",2058840335,894037
5,Falling,1550907855,596546
6,"Late Night Talking",1172331983,300692
7,Golden,1054348898,344242
8,Matilda,759680700,558775
9,"Lights Up",745049376,101231
10,"Fine Line",721473544,357484
11,"Sweet Creature",682047539,99727
12,Kiwi,602230600,107010
13,Satellite,580618181,185715
14,"Music For a Sushi Restaurant",491355110,118168
15,"Little Freak",469113651,203366
16,Daylight,460343826,113008
17,"Keep Driving",426250090,103312
18,Cherry,424346365,214351
19,"From the Dining Table",410059844,82215
20,She,385597794,69078
21,"Two Ghosts",374796663,75497
22,"Love Of My Life",364544279,86729
23,"Sunflower Vol 6",346755911,76945
24,"Girl Crush - Recorded at Metropolis Studios London",321390038,55913
25,Grapejuice,295031741,104488
26,Cinema,290367442,155367
27,Daydreaming,288828127,103554
28,"To Be So Lonely",288544541,55225
29,"Meet Me in the Hallway",262404123,39803
30,Woman,258511382,48794
31,"Canyon Moon",246247716,51634
32,Carolina,244454157,45267
33,"Only Angel",234448941,52469
34,"Treat People With Kindness",226128947,40551
35,"Ever Since New York",212055806,50110
36,Boyfriends,195607203,39480
37,Aperture,174691090,1108417
38,"American Girls",114054517,1928306
39,"Coming Up Roses",60987295,816473
40,"Taste Back",60657030,798708
41,"Two Ghosts - Recorded at Metropolis Studios London",60291015,6276
42,"Ready Steady Go",56379901,685134
43,"Are You Listening Yet",46650378,514289
44,Pop,46568621,549392
45,"The Waiting Game",42515550,438475
46,"Dance No More",41315177,477999
47,"Carlas Song",40517479,499166
48,"Season 2 Weight Loss",40090850,429163
49,"Paint By Numbers",31934094,326523
