Rank,"Song Title",Streams,Daily
1,"As It Was",4315980150,1614763
2,"Watermelon Sugar",3238305936,838899
3,"Sign of the Times",2086035139,1206509
4,"Adore You",2044154976,794673
5,Falling,1541089700,469833
6,"Late Night Talking",1167205534,319577
7,Golden,1049591625,244726
8,Matilda,749969441,494369
9,"Lights Up",743303365,105392
10,"Fine Line",714971474,344327
11,"Sweet Creature",680347150,94098
12,Kiwi,600344120,107150
13,Satellite,577212315,213235
14,"Music For a Sushi Restaurant",489272355,134234
15,"Little Freak",466188316,134712
16,Daylight,458315779,128105
17,"Keep Driving",424378460,123341
18,Cherry,421611243,127906
19,"From the Dining Table",408538259,86766
20,She,384340826,72549
21,"Two Ghosts",373438255,72040
22,"Love Of My Life",363057258,89307
23,"Sunflower, Vol. 6",345383566,85978
24,"Girl Crush - Recorded at Metropolis Studios, London",320442131,52708
25,Grapejuice,292782200,164897
26,Cinema,287940588,163366
27,"To Be So Lonely",287547045,57370
28,Daydreaming,286849893,133219
29,"Meet Me in the Hallway",261679423,40712
30,Woman,257621423,54143
31,"Canyon Moon",245297556,61702
32,Carolina,243631864,45894
33,"Only Angel",233506660,58286
34,"Treat People With Kindness",225410728,43977
35,"Ever Since New York",211160307,53813
36,Boyfriends,194893785,46201
37,Aperture,152204872,1646641
38,"American Girls",72229841,3116300
39,"Two Ghosts - Recorded at Metropolis Studios, London",60178420,6636
40,"Taste Back",42213353,1488641
41,"Coming Up Roses",42065352,1442915
42,"Ready, Steady, Go!",40672860,1299228
43,"Are You Listening Yet?",34749476,945423
44,Pop,33867458,995022
45,"The Waiting Game",31512303,896650
46,"Dance No More",30191377,902280
47,"Season 2 Weight Loss",29933368,808758
48,"Carla's Song",28818966,946399
49,"Paint By Numbers",24118786,639709
