Rank,"Song Title",Streams,Daily
1,"As It Was",4196604403,1304988
2,"Watermelon Sugar",3174216360,629051
3,"Sign of the Times",2001235645,933423
4,"Adore You",1977072901,594545
5,Falling,1496584030,509634
6,"Late Night Talking",1141630488,213270
7,Golden,1029368654,152999
8,"Lights Up",732538382,84924
9,Matilda,703389758,449286
10,"Fine Line",684155574,324376
11,"Sweet Creature",671864696,82621
12,Kiwi,590754032,78099
13,Satellite,557752080,115061
14,"Music For a Sushi Restaurant",476884737,83817
15,"Little Freak",452346676,110703
16,Daylight,447239909,79005
17,"Keep Driving",414202385,75285
18,Cherry,410613807,87091
19,"From the Dining Table",401017198,76903
20,She,377292814,56256
21,"Two Ghosts",366265075,55580
22,"Love Of My Life",354364458,70400
23,"Sunflower Vol. 6",338297797,48061
24,"Girl Crush - Recorded at Metropolis Studios London",315138664,45592
25,Grapejuice,282929038,52961
26,"To Be So Lonely",281581041,41019
27,Daydreaming,275876086,56287
28,Cinema,274150713,62518
29,"Meet Me in the Hallway",257311979,38259
30,Woman,252204968,35152
31,"Canyon Moon",239945921,31531
32,Carolina,239358626,33064
33,"Only Angel",227955448,37570
34,"Treat People With Kindness",220668974,26121
35,"Ever Since New York",206012397,35240
36,Boyfriends,189714084,35031
37,"Two Ghosts - Recorded at Metropolis Studios London",59467495,9352
