Rank,"Song Title",Streams,Daily
1,"As It Was",4318934900,1616173
2,"Watermelon Sugar",3239851770,856256
3,"Sign of the Times",2089034165,1699535
4,"Adore You",2045675725,831360
5,Falling,1542108381,550060
6,"Late Night Talking",1167770510,303433
7,Golden,1050041227,242395
8,Matilda,751033906,566584
9,"Lights Up",743512268,110352
10,"Fine Line",715713868,402669
11,"Sweet Creature",680538403,103054
12,Kiwi,600557163,114947
13,Satellite,577619837,220547
14,"Music For a Sushi Restaurant",489509764,123306
15,"Little Freak",466464354,146972
16,Daylight,458556183,126563
17,"Keep Driving",424611710,124237
18,Cherry,421874136,139827
19,"From the Dining Table",408717023,95779
20,She,384484992,76531
21,"Two Ghosts",373593754,85151
22,"Love Of My Life",363230640,91908
23,"Sunflower, Vol. 6",345548796,88531
24,"Girl Crush - Recorded at Metropolis Studios, London",320547915,56411
25,Grapejuice,293076879,152893
26,Cinema,288239523,156525
27,"To Be So Lonely",287660832,59119
28,Daydreaming,287096784,132525
29,"Meet Me in the Hallway",261764397,45677
30,Woman,257724454,55516
31,"Canyon Moon",245415199,60733
32,Carolina,243729433,53397
33,"Only Angel",233618059,58866
34,"Treat People With Kindness",225494134,43728
35,"Ever Since New York",211272572,61406
36,Boyfriends,194983744,46404
37,Aperture,155161185,1551078
38,"American Girls",77790536,2951589
39,"Two Ghosts - Recorded at Metropolis Studios, London",60191208,6841
40,"Taste Back",44959466,1465729
41,"Coming Up Roses",44747449,1425293
42,"Ready, Steady, Go!",42993221,1222110
43,"Are You Listening Yet?",36477336,917506
44,Pop,35745005,1017662
45,"The Waiting Game",33191638,901207
46,"Dance No More",31812955,853267
47,"Season 2 Weight Loss",31423889,797595
48,"Carla's Song",30612963,955331
49,"Paint By Numbers",25300315,625537
