Rank,"Song Title",Streams,Daily
1,"As It Was",4332333414,1814923
2,"Watermelon Sugar",3246937281,921912
3,"Sign of the Times",2105055046,2251763
4,"Adore You",2052398067,817317
5,Falling,1546558458,558641
6,"Late Night Talking",1170127069,302616
7,Golden,1051917584,237202
8,Matilda,755554259,590605
9,"Lights Up",744325563,98880
10,"Fine Line",718753914,383681
11,"Sweet Creature",681318160,101408
12,Kiwi,601431541,113297
13,Satellite,579201115,202813
14,"Music For a Sushi Restaurant",490470009,116916
15,"Little Freak",467557920,140325
16,Daylight,459497968,117485
17,"Keep Driving",425477297,109413
18,Cherry,422848966,122692
19,"From the Dining Table",409419767,88081
20,She,385073253,74009
21,"Two Ghosts",374219186,79771
22,"Love Of My Life",363915091,85750
23,"Sunflower, Vol. 6",346178341,83901
24,"Girl Crush - Recorded at Metropolis Studios, London",320981139,53943
25,Grapejuice,294189297,136893
26,Cinema,289328414,127657
27,"To Be So Lonely",288135558,62635
28,Daydreaming,288023048,116208
29,"Meet Me in the Hallway",262096178,42252
30,Woman,258148769,54339
31,"Canyon Moon",245862013,56339
32,Carolina,244122212,51751
33,"Only Angel",234059960,54842
34,"Treat People With Kindness",225829020,42605
35,"Ever Since New York",211683296,51868
36,Boyfriends,195311516,40521
37,Aperture,165885003,1223505
38,"American Girls",98213555,2400139
39,"Two Ghosts - Recorded at Metropolis Studios, London",60244008,6817
40,"Coming Up Roses",54134629,1050541
41,"Taste Back",54113474,1028399
42,"Ready, Steady, Go!",50885859,881453
43,"Are You Listening Yet?",42412446,656658
44,Pop,42028921,685796
45,"The Waiting Game",38756275,617585
46,"Dance No More",37388662,634206
47,"Season 2 Weight Loss",36529935,577734
48,"Carla's Song",36414945,637107
49,"Paint By Numbers",29210879,433687
