Rank,"Song Title",Streams,Daily
1,"As It Was",4320705587,1770687
2,"Watermelon Sugar",3240757567,905797
3,"Sign of the Times",2091025842,1991677
4,"Adore You",2046519350,843625
5,Falling,1542719210,610829
6,"Late Night Talking",1168078814,308304
7,Golden,1050295211,253984
8,Matilda,751634600,600694
9,"Lights Up",743619905,107637
10,"Fine Line",716139283,425415
11,"Sweet Creature",680643122,104719
12,Kiwi,600666676,109513
13,Satellite,577845883,226046
14,"Music For a Sushi Restaurant",489635923,126159
15,"Little Freak",466614408,150054
16,Daylight,458686531,130348
17,"Keep Driving",424735453,123743
18,Cherry,422010439,136303
19,"From the Dining Table",408817768,100745
20,She,384562359,77367
21,"Two Ghosts",373678499,84745
22,"Love Of My Life",363322810,92170
23,"Sunflower, Vol. 6",345632724,83928
24,"Girl Crush - Recorded at Metropolis Studios, London",320605048,57133
25,Grapejuice,293230080,153201
26,Cinema,288388723,149200
27,"To Be So Lonely",287723624,62792
28,Daydreaming,287224729,127945
29,"Meet Me in the Hallway",261810408,46011
30,Woman,257779387,54933
31,"Canyon Moon",245473811,58612
32,Carolina,243781797,52364
33,"Only Angel",233677142,59083
34,"Treat People With Kindness",225537606,43472
35,"Ever Since New York",211329267,56695
36,Boyfriends,195029534,45790
37,Aperture,156681623,1520438
38,"American Girls",80598425,2807889
39,"Two Ghosts - Recorded at Metropolis Studios, London",60198288,7080
40,"Taste Back",46334631,1375165
41,"Coming Up Roses",46123613,1376164
42,"Ready, Steady, Go!",44193088,1199867
43,"Are You Listening Yet?",37354416,877080
44,Pop,36698045,953040
45,"The Waiting Game",34041499,849861
46,"Dance No More",32633979,821024
47,"Season 2 Weight Loss",32192352,768463
48,"Carla's Song",31488586,875623
49,"Paint By Numbers",25895276,594961
