Rank,"Song Title",Streams,Daily
1,"As It Was",4352490280,2061368
2,"Watermelon Sugar",3256636749,893711
3,"Sign of the Times",2129209291,2062050
4,"Adore You",2061401999,845113
5,Falling,1552507918,458570
6,"Late Night Talking",1173216170,282323
7,Golden,1055310885,306764
8,Matilda,761293183,490749
9,"Lights Up",745331179,85670
10,"Fine Line",722506663,317360
11,"Sweet Creature",682322545,83600
12,Kiwi,602534803,94936
13,Satellite,581165735,166328
14,"Music For a Sushi Restaurant",491698825,110375
15,"Little Freak",469720571,184086
16,Daylight,460692038,107657
17,"Keep Driving",426544655,91663
18,Cherry,424911226,168848
19,"From the Dining Table",410290894,69380
20,She,385797431,62067
21,"Two Ghosts",375013249,63261
22,"Love Of My Life",364787012,73647
23,"Sunflower Vol 6",346978296,70058
24,"Girl Crush - Recorded at Metropolis Studios London",321548146,46803
25,Grapejuice,295324389,90535
26,Cinema,290796419,138750
27,Daydreaming,289144062,97026
28,"To Be So Lonely",288697305,45972
29,"Meet Me in the Hallway",262517464,32626
30,Woman,258652092,42556
31,"Canyon Moon",246393407,44269
32,Carolina,244578458,35828
33,"Only Angel",234595810,44713
34,"Treat People With Kindness",226244386,34588
35,"Ever Since New York",212198320,41142
36,Boyfriends,195716637,32596
37,Aperture,177785538,937926
38,"American Girls",119701177,1762979
39,"Coming Up Roses",63366927,697474
40,"Taste Back",62864668,666129
41,"Two Ghosts - Recorded at Metropolis Studios London",60309262,5431
42,"Ready Steady Go",58226635,551600
43,Pop,48077438,450239
44,"Are You Listening Yet",48051997,419215
45,"The Waiting Game",43713204,347822
46,"Dance No More",42638411,396817
47,"Carlas Song",41938035,414073
48,"Season 2 Weight Loss",41253568,342220
49,"Paint By Numbers",32828564,260026
