Rank,"Song Title",Streams,Daily
1,"As It Was",4304277136,1903617
2,"Watermelon Sugar",3232014788,1061912
3,"Sign of the Times",2077762535,1131304
4,"Adore You",2038216039,905935
5,Falling,1537525405,504160
6,"Late Night Talking",1164996238,338264
7,Golden,1047804308,269337
8,Matilda,746123740,514412
9,"Lights Up",742505355,105562
10,"Fine Line",712326103,378604
11,"Sweet Creature",679623820,99464
12,Kiwi,599540209,110708
13,Satellite,575575342,263079
14,"Music For a Sushi Restaurant",488278177,151715
15,"Little Freak",465126323,152591
16,Daylight,457409936,124932
17,"Keep Driving",423407661,150733
18,Cherry,420648148,131922
19,"From the Dining Table",407824697,103683
20,She,383765922,81846
21,"Two Ghosts",372845058,82594
22,"Love Of My Life",362373839,99318
23,"Sunflower, Vol. 6",344764013,87445
24,"Girl Crush - Recorded at Metropolis Studios, London",320026404,58323
25,Grapejuice,291491401,195418
26,"To Be So Lonely",287078125,70408
27,Cinema,286484853,283307
28,Daydreaming,285728261,197002
29,"Meet Me in the Hallway",261338600,48583
30,Woman,257174444,65821
31,"Canyon Moon",244823081,69927
32,Carolina,243224611,69399
33,"Only Angel",233034289,68527
34,"Treat People With Kindness",225047907,52781
35,"Ever Since New York",210726102,63728
36,Boyfriends,194537182,49819
37,Aperture,138983058,2253419
38,"Two Ghosts - Recorded at Metropolis Studios, London",60124058,7388
39,"American Girls",47398638,4203324
40,"Taste Back",29392162,2232673
41,"Ready, Steady, Go!",29285175,2002552
42,"Coming Up Roses",29167914,2158969
43,"Are You Listening Yet?",25957550,1681131
44,Pop,24868153,1734505
45,"The Waiting Game",23453503,1486631
46,"Season 2 Weight Loss",22494657,1401318
47,"Dance No More",22102280,1500721
48,"Carla's Song",20470260,1475404
49,"Paint By Numbers",18183420,1118498
