Rank,"Song Title",Streams,Daily
1,"Lose Control",2409686311,1581411
2,"The Door",895699410,903792
3,"Bad Dreams",777697502,800983
4,"All That Really Matters",248282154,241364
5,"You're Still The One",202874083,252525
6,"Devil in a Dress",192225819,142747
7,"The Door - CYRIL Remix",188333166,211309
8,"Hammer to the Heart",169352115,135953
9,"Somethin’ ‘Bout A Woman (feat. Teddy Swims)",156409331,189661
10,"Are You Even Real (feat. Givēon)",141790435,154655
11,"Some Things I'll Never Know",138847878,79902
12,"What More Can I Say",115534665,100532
13,911,100727786,46665
14,"Bad For Me (feat. Teddy Swims)",95627506,27931
15,"Gone Gone Gone",95237368,505487
16,Funeral,89197656,94048
17,"Bed on Fire",85249974,85973
18,"Don't Stop Believin'",82527858,113770
19,"Blowin’ Smoke",77448855,88619
20,Guilty,75203964,65305
21,"Dirty (feat. Teddy Swims)",68915109,39550
22,"FACE MYSELF",68218838,43059
23,dose,67605049,43787
24,"Simple Things",63562639,53302
25,"Easy To Love",61945188,27374
26,"Lose Control - Piano Version",61721209,49002
27,"Broke (feat. Thomas Rhett)",57224992,45509
28,"Only Love Can Hurt Like This (feat. Teddy Swims) - Remix",55806878,51161
29,"Better (feat. Teddy Swims)",54292867,9085
30,"God Went Crazy",53818407,45712
31,"Goodbye's Been Good to You",50920646,44414
32,"I Can't Make You Love Me",46794368,27447
33,"Blinding Lights",45813261,50675
34,"Someone You Loved",42997554,24489
35,"Silent Night",42153748,1534
36,"Apple Juice",39455160,48907
37,"The Door (Tiago PZK Version)",38844923,69894
38,"Bad Dreams - HUGEL Remix",36113183,79080
39,Amazing,35706271,36757
40,"Happy People (with Teddy Swims & Jac Ross)",35647000,19095
41,"My Bad",33850664,27052
42,"Bed on Fire (with Ingrid Andress)",31022278,35794
43,"Not Your Man",30107454,62579
44,Flame,28717334,15262
45,"She Got It (feat. Coco Jones & GloRilla)",27405160,21833
46,"Til I Change Your Mind",27221087,34169
47,"Tell Me",25470750,21156
48,"Georgia Ways (with Teddy Swims & Luke Bryan)",25179375,13110
49,"Lose Control - Tiësto Remix",22932843,16817
50,"Someone Who Loved You",22894982,24875
51,"She Loves the Rain",22162881,52182
52,"Northern Lights",22083253,19768
53,Suitcase,20011744,11728
54,"Somebody Should Kiss You",19497129,18094
55,"You Still Get to Me",18851181,11223
56,"What's Going On",18377869,18773
57,"The Door - Stripped",17422640,11778
58,Rivers,17313282,4221
59,"Need You More",16963698,18250
60,"Last Communion",16556858,8922
61,"Lose Control - Live",16346253,15614
62,"All Gas No Brakes (feat. BigXthaPlug)",15898701,13484
63,Sometimes,15562897,10354
64,"Loveless (with Teddy Swims)",15140304,3637
65,"Some Things I'll Never Know (feat. Maren Morris)",14702178,8130
66,Evergreen,14683046,8679
67,"Elephant in the Room (feat. Teddy Swims)",14470824,5208
68,"Growing Up is Getting Old",13996581,5730
69,"You've Got Another Thing Coming - From the Netflix Series ""Nobody Wants This"" Season 2",13238260,28669
70,"2 Moods",13043118,2986
71,"Hold Me",13020486,12803
72,"Lose Control - Strings Version",12344411,6767
73,"For the Rest of Your Life",12338591,5330
74,"Free Them (feat. Teddy Swims)",12217701,6345
75,"Will It Find Me",11809996,7993
76,"All That Really Matters - Stripped Version",11785343,27299
77,"Black & White (feat. Muni Long)",11368626,13398
78,L.I.F.E.,11204065,5442
79,"Your Kind of Crazy",10871625,8630
80,"Please Turn Green",10552756,2677
81,"Bad Dreams - Acoustic",10441649,7649
82,"Night Off",9761135,2101
83,"New Religion (feat. Teddy Swims)",9748602,3935
84,"Simple Things - Piano Version",9350714,7174
85,"It Ain’t Easy",9203140,8601
86,"Love for a Minute",8563693,1588
87,"Please Come Home for Christmas",7658531,244
88,"The Door - Live",7087997,2513
89,"Blame (feat. Teddy Swims)",6941512,3901
90,"Lose Control - goddard. Remix",6847067,2684
91,"Lose Control - Radio Edit",6641855,4876
92,"Gone Gone Gone (Done Done Done) [feat. Teddy Swims] - David Guetta Remix",6404419,33149
93,"If You Ever Change Your Mind",5792066,4663
94,"The Plan",5622411,1915
95,Broke,5537516,2863
96,"This Christmas",5258722,212
97,"Allegedly (with Teddy Swims)",5180196,6421
98,"Bed on Fire - Stripped",4921479,3916
99,Picky,4542123,2252
100,"Lose Control - The Village Sessions",4318462,4567
101,"Dancing With Your Ghost",4317243,6269
102,"So Contagious (feat. Teddy Swims)",4266701,5498
103,"Small Hands (feat. Raiche)",3922287,7041
104,"Gone Gone Gone (feat. Teddy Swims) - Hypaton Remix",3570873,10852
105,"Amazing - Strings Version",3556222,1668
106,"Free Drugs",3476598,4773
107,"O Christmas Tree",3255303,150
108,"Better (feat. Teddy Swims) - Acoustic Version",2921236,1532
109,"Lose Control - A Cappella",2881231,1533
110,"Gone Gone Gone - Extended",2685648,9139
111,"Bad For Me (feat. Teddy Swims) - Acoustic",2452283,781
112,"All That Really Matters - Will Clarke Remix",2358026,461
113,"Picky - Acoustic",2322365,1292
114,"Have Yourself A Merry Little Christmas",2221247,166
115,"Gone Gone Gone (feat. Teddy Swims) - Nicky Romero Remix",2190119,2758
116,"All That Really Matters - Mike Williams Remix",2124756,494
117,"Some Things I'll Never Know - Live",2067539,917
118,"Funeral - Acoustic",1773662,712
119,"What More Can I Say - Live",1762001,918
120,"The Christmas Song",1759696,188
121,"Please Turn Green - Live Piano Version",1660175,653
