Rank,"Song Title",Streams,Daily
1,"Lose Control",2430102573,1367917
2,"The Door",907661844,789988
3,"Bad Dreams",788797654,769692
4,"All That Really Matters",251330594,214133
5,"Youre Still The One",206042611,214828
6,"Devil in a Dress",194012618,123459
7,"The Door - CYRIL Remix",190947854,165696
8,"Hammer to the Heart",171142689,118566
9,"Somethin Bout A Woman (feat Teddy Swims)",158854563,174765
10,"Are You Even Real (feat Givēon)",143548180,127642
11,"Some Things Ill Never Know",139967214,76069
12,"What More Can I Say",116762925,90349
13,"Gone Gone Gone",101770915,437946
14,911,101368324,45188
15,"Bad For Me (feat Teddy Swims)",95992516,24596
16,Funeral,90388652,78685
17,"Bed on Fire",86249452,68638
18,"Dont Stop Believin",84085277,107489
19,"Blowin Smoke",78562553,80041
20,Guilty,76134653,66070
21,"Dirty (feat Teddy Swims)",69416412,33715
22,"FACE MYSELF",68886449,54735
23,dose,68218090,41238
24,"Simple Things",64278929,45350
25,"Lose Control - Piano Version",62300939,38105
26,"Easy To Love",62291339,24768
27,"Broke (feat Thomas Rhett)",57803932,43369
28,"Only Love Can Hurt Like This (feat Teddy Swims) - Remix",56388533,39462
29,"God Went Crazy",54614861,64094
30,"Better (feat Teddy Swims)",54411953,7625
31,"Goodbyes Been Good to You",51481889,38862
32,"I Cant Make You Love Me",47137559,23138
33,"Blinding Lights",46512768,45511
34,"Someone You Loved",43301241,20535
35,"Silent Night",42173128,1520
36,"Apple Juice",40093094,48138
37,"The Door (Tiago PZK Version)",39706513,53974
38,"Bad Dreams - HUGEL Remix",36994508,57895
39,Amazing,36169623,28443
40,"Happy People (with Teddy Swims Jac Ross)",35876096,15839
41,"My Bad",34140799,18492
42,"Bed on Fire (with Ingrid Andress)",31488063,30321
43,"Not Your Man",30923926,58472
44,Flame,28929159,14178
45,"She Got It (feat Coco Jones GloRilla)",27752580,25986
46,"Til I Change Your Mind",27625706,28832
47,"Tell Me",25883988,32593
48,"Georgia Ways (with Teddy Swims Luke Bryan)",25346202,12945
49,"Someone Who Loved You",23197176,21658
50,"Lose Control - Tiësto Remix",23157101,15252
51,"She Loves the Rain",22802019,45945
52,"Northern Lights",22430433,25691
53,Suitcase,20156077,9757
54,"Somebody Should Kiss You",19733947,15282
55,"You Still Get to Me",18997169,9468
56,"Whats Going On",18602793,13176
57,"The Door - Stripped",17600421,14644
58,Rivers,17367783,3360
59,"Need You More",17305022,21681
60,"Last Communion",16671751,7884
61,"Lose Control - Live",16541347,14488
62,"All Gas No Brakes (feat BigXthaPlug)",16088354,12927
63,Sometimes,15688753,8056
64,"Loveless (with Teddy Swims)",15189222,3552
65,"Some Things Ill Never Know (feat Maren Morris)",14811267,6919
66,Evergreen,14793982,7701
67,"Elephant in the Room (feat Teddy Swims)",14537055,4684
68,"Growing Up is Getting Old",14079579,5673
69,"Youve Got Another Thing Coming - From the Netflix Series Nobody Wants This Season 2",13631861,24134
70,"Hold Me",13196524,12129
71,"2 Moods",13083330,2860
72,"Lose Control - Strings Version",12429352,5171
73,"For the Rest of Your Life",12412538,5107
74,"Free Them (feat Teddy Swims)",12298570,6868
75,"All That Really Matters - Stripped Version",12107130,20927
76,"Will It Find Me",11904020,3745
77,"Black White (feat Muni Long)",11523675,10095
78,LIFE,11260541,3260
79,"Your Kind of Crazy",10980446,7439
80,"Please Turn Green",10588077,1948
81,"Bad Dreams - Acoustic",10541621,6719
82,"Night Off",9789651,1853
83,"New Religion (feat Teddy Swims)",9776127,3932
84,"Simple Things - Piano Version",9434104,4626
85,"It Aint Easy",9326784,10179
86,"Love for a Minute",8587051,1719
87,"Please Come Home for Christmas",7662241,242
88,"The Door - Live",7121210,2024
89,"Blame (feat Teddy Swims)",6982343,4083
90,"Lose Control - goddard Remix",6883339,2346
91,"Gone Gone Gone (Done Done Done) feat Teddy Swims - David Guetta Remix",6804689,21252
92,"Lose Control - Radio Edit",6704683,3453
93,"If You Ever Change Your Mind",5855085,4376
94,"The Plan",5646152,1246
95,Broke,5575476,2615
96,"Allegedly (with Teddy Swims)",5272277,5189
97,"This Christmas",5261754,174
98,"Bed on Fire - Stripped",4967471,1985
99,Picky,4571644,1872
100,"Dancing With Your Ghost",4401489,5087
101,"Lose Control - The Village Sessions",4373009,4015
102,"So Contagious (feat Teddy Swims)",4343809,5339
103,"Small Hands (feat Raiche)",4016849,6357
104,"Gone Gone Gone (feat Teddy Swims) - Hypaton Remix",3691179,6795
105,"Amazing - Strings Version",3578156,1211
106,"Free Drugs",3541236,4184
107,"O Christmas Tree",3257347,111
108,"Better (feat Teddy Swims) - Acoustic Version",2940413,1369
109,"Mr Know It All",2905369,0
110,"Lose Control - A Cappella",2904001,1012
111,"Gone Gone Gone - Extended",2809585,8194
112,"Bad For Me (feat Teddy Swims) - Acoustic",2463586,936
113,"All That Really Matters - Will Clarke Remix",2364015,338
114,"Picky - Acoustic",2340235,988
115,"Gone Gone Gone (feat Teddy Swims) - Nicky Romero Remix",2225874,2282
116,"Have Yourself A Merry Little Christmas",2223675,228
117,"All That Really Matters - Mike Williams Remix",2130224,334
118,"Some Things Ill Never Know - Live",2079346,807
119,"Funeral - Acoustic",1782245,486
120,"What More Can I Say - Live",1773872,720
121,"The Christmas Song",1762290,141
122,"Please Turn Green - Live Piano Version",1668850,468
123,"Lose Control - Live at The Ryman",1534684,708
124,"Gone Gone Gone (feat Teddy Swims) - MK Remix",1515723,1100
125,"Ever Youre Gone",1500193,1915
126,"Goodbyes Been Good to You - Live",1499118,542
127,"Easy To Love - Armin van Buuren Club Mix",1491064,129
128,"Lose Control - Tiësto Extended Remix",1465915,699
129,"You Still Get to Me - Live",1257559,629
130,"Gone Gone Gone (feat Teddy Swims) - Nathan Dawe Remix",1201321,1266
131,"Flame - Live",1198042,404
132,"Last Communion - Live",1112238,407
133,"Suitcase - Live",1074720,479
134,"Evergreen - Live",937944,335
135,"Lose Control - Slowed Down",876533,458
136,"Lose Control - BBC Radio 1 Live Lounge Session",858047,530
137,"WONT HE DO IT (FEAT TEDDY SWIMS)",798662,2730
138,"Easy To Love - Matoma VIP Mix",781978,123
139,"All That Really Matters - Crystal Skies Remix",709011,303
140,"Lose Control - Sped Up",704478,207
141,"Better (feat Teddy Swims) - Extended",700213,193
142,"All That Really Matters (feat Teddy Swims) - Ilan Bluestone Maor Levi Remix",668216,182
143,"Easy To Love (Mixed) - Tanner Wilfong Assaf Remix",635965,58
144,"Lose Control - Instrumental",528440,236
145,"Better (feat Teddy Swims) - Coco Breezy Remix",514414,120
146,"Bad For Me (feat Teddy Swims) - jbird remix",482036,63
147,"Easy To Love - Tanner Wilfong Assaf Remix",469008,148
148,"Easy To Love - MatricK Remix",349482,56
149,"Better (feat Teddy Swims) - Mollie Collins Remix",342799,84
150,"Gone Gone Gone (feat Teddy Swims) Tones And I Acoustic",330646,2157
