Rank,"Song Title",Streams,Daily
1,"Lose Control",2441250883,1424484
2,"The Door",914435165,841365
3,"Bad Dreams",795008365,779927
4,"All That Really Matters",253086349,216322
5,"You're Still The One",207798679,227997
6,"Devil in a Dress",195084902,139738
7,"The Door - CYRIL Remix",192412220,166796
8,"Hammer to the Heart",172183476,118733
9,"Somethin’ ‘Bout A Woman (feat. Teddy Swims)",160255585,177604
10,"Are You Even Real (feat. Givēon)",144558881,121047
11,"Some Things I'll Never Know",140610305,83688
12,"What More Can I Say",117531266,92012
13,"Gone Gone Gone",105436237,462213
14,911,101732462,47816
15,"Bad For Me (feat. Teddy Swims)",96191897,26102
16,Funeral,91138583,100617
17,"Bed on Fire",86817697,66191
18,"Don't Stop Believin'",85055698,136880
19,"Blowin’ Smoke",79222441,80147
20,Guilty,76665587,65871
21,"Dirty (feat. Teddy Swims)",69695105,34002
22,"FACE MYSELF",69308282,61000
23,dose,68567384,46091
24,"Simple Things",64669928,46926
25,"Lose Control - Piano Version",62616490,38637
26,"Easy To Love",62495009,27512
27,"Broke (feat. Thomas Rhett)",58143172,47262
28,"Only Love Can Hurt Like This (feat. Teddy Swims) - Remix",56723804,43572
29,"God Went Crazy",55075620,55945
30,"Better (feat. Teddy Swims)",54477622,8392
31,"Goodbye's Been Good to You",51827823,39059
32,"I Can't Make You Love Me",47326601,24715
33,"Blinding Lights",46906403,54238
34,"Someone You Loved",43468410,21879
35,"Silent Night",42183766,1481
36,"Apple Juice",40479504,43532
37,"The Door (Tiago PZK Version)",40180743,54525
38,"Bad Dreams - HUGEL Remix",37513449,58073
39,Amazing,36438524,34745
40,"Happy People (with Teddy Swims & Jac Ross)",36006771,15715
41,"My Bad",34304434,20667
42,"Bed on Fire (with Ingrid Andress)",31752815,33673
43,"Not Your Man",31450690,58636
44,Flame,29049688,14903
45,"She Got It (feat. Coco Jones & GloRilla)",27953457,25805
46,"Til I Change Your Mind",27868959,31310
47,"Tell Me",26168957,33139
48,"Georgia Ways (with Teddy Swims & Luke Bryan)",25433370,13149
49,"Someone Who Loved You",23373472,22139
50,"Lose Control - Tiësto Remix",23287753,13404
51,"She Loves the Rain",23187454,52257
52,"Northern Lights",22649850,22635
53,Suitcase,20239068,9230
54,"Somebody Should Kiss You",19865034,14044
55,"You Still Get to Me",19080244,9892
56,"What's Going On",18729359,15616
57,"The Door - Stripped",17704587,11602
58,"Need You More",17502380,21369
59,Rivers,17397172,4144
60,"Last Communion",16738292,8544
61,"Lose Control - Live",16661425,12487
62,"All Gas No Brakes (feat. BigXthaPlug)",16194451,12272
63,Sometimes,15758134,7946
64,"Loveless (with Teddy Swims)",15218837,3594
65,"Some Things I'll Never Know (feat. Maren Morris)",14866570,6942
66,Evergreen,14858975,7306
67,"Elephant in the Room (feat. Teddy Swims)",14575862,4662
68,"Growing Up is Getting Old",14124439,5311
69,"You've Got Another Thing Coming - From the Netflix Series ""Nobody Wants This"" Season 2",13838647,25819
70,"Hold Me",13289656,12393
71,"2 Moods",13105698,3596
72,"Lose Control - Strings Version",12475501,4171
73,"For the Rest of Your Life",12459776,6022
74,"Free Them (feat. Teddy Swims)",12352981,6995
75,"All That Really Matters - Stripped Version",12289982,21397
76,"Will It Find Me",11933041,3281
77,"Black & White (feat. Muni Long)",11610651,10061
78,L.I.F.E.,11288855,3537
79,"Your Kind of Crazy",11040322,7399
80,"Please Turn Green",10606733,2486
81,"Bad Dreams - Acoustic",10593956,5987
