Rank,"Song Title",Streams,Daily
1,"Lose Control",2434773319,1605279
2,"The Door",910518930,988744
3,"Bad Dreams",791395710,893453
4,"All That Really Matters",252114680,267407
5,"Youre Still The One",206836401,281156
6,"Devil in a Dress",194459259,149611
7,"The Door - CYRIL Remix",191572388,208816
8,"Hammer to the Heart",171583592,153117
9,"Somethin Bout A Woman (feat Teddy Swims)",159421279,200204
10,"Are You Even Real (feat Givēon)",144006178,156049
11,"Some Things Ill Never Know",140247262,96085
12,"What More Can I Say",117067321,106325
13,"Gone Gone Gone",103301359,527014
14,911,101517346,50019
15,"Bad For Me (feat Teddy Swims)",96078413,28155
16,Funeral,90696643,106464
17,"Bed on Fire",86520835,84283
18,"Dont Stop Believin",84476329,143063
19,"Blowin Smoke",78827437,92231
20,Guilty,76358858,75221
21,"Dirty (feat Teddy Swims)",69536631,40942
22,"FACE MYSELF",69056104,60110
23,dose,68359645,51454
24,"Simple Things",64455144,54965
25,"Lose Control - Piano Version",62434602,46825
26,"Easy To Love",62375855,27229
27,"Broke (feat Thomas Rhett)",57935646,45367
28,"Only Love Can Hurt Like This (feat Teddy Swims) - Remix",56532671,49555
29,"God Went Crazy",54826799,68622
30,"Better (feat Teddy Swims)",54439454,9306
31,"Goodbyes Been Good to You",51627089,49934
32,"I Cant Make You Love Me",47217960,28097
33,"Blinding Lights",46678548,56117
34,"Someone You Loved",43370401,23338
35,"Silent Night",42177318,1422
36,"Apple Juice",40260468,54257
37,"The Door (Tiago PZK Version)",39912853,68791
38,"Bad Dreams - HUGEL Remix",37211877,72336
39,Amazing,36286372,39559
40,"Happy People (with Teddy Swims Jac Ross)",35931957,19078
41,"My Bad",34211428,22512
42,"Bed on Fire (with Ingrid Andress)",31605509,41349
43,"Not Your Man",31144343,74307
44,Flame,28980928,17067
45,"She Got It (feat Coco Jones GloRilla)",27839980,29172
46,"Til I Change Your Mind",27729067,34011
47,"Tell Me",26023156,45431
48,"Georgia Ways (with Teddy Swims Luke Bryan)",25380771,11728
49,"Someone Who Loved You",23278623,26850
50,"Lose Control - Tiësto Remix",23211636,18868
51,"She Loves the Rain",22970455,60953
52,"Northern Lights",22525426,32619
53,Suitcase,20192531,12047
54,"Somebody Should Kiss You",19796742,21602
55,"You Still Get to Me",19032787,12391
56,"Whats Going On",18654701,18363
57,"The Door - Stripped",17643240,18502
58,"Need You More",17392140,32252
59,Rivers,17380337,4197
60,"Last Communion",16699569,9380
61,"Lose Control - Live",16586158,16794
62,"All Gas No Brakes (feat BigXthaPlug)",16136182,15710
63,Sometimes,15719110,10128
64,"Loveless (with Teddy Swims)",15202421,4329
65,"Some Things Ill Never Know (feat Maren Morris)",14834813,8516
66,Evergreen,14823234,9635
67,"Elephant in the Room (feat Teddy Swims)",14553657,5600
68,"Growing Up is Getting Old",14098938,6361
69,"Youve Got Another Thing Coming - From the Netflix Series Nobody Wants This Season 2",13720677,30167
70,"Hold Me",13237501,14602
71,"2 Moods",13092698,3005
72,"Lose Control - Strings Version",12447775,7229
73,"For the Rest of Your Life",12431995,7121
74,"Free Them (feat Teddy Swims)",12324998,6607
75,"All That Really Matters - Stripped Version",12191126,28434
76,"Will It Find Me",11917758,4392
77,"Black White (feat Muni Long)",11561804,13613
78,LIFE,11273148,3965
79,"Your Kind of Crazy",11006020,8501
80,"Please Turn Green",10596595,3004
81,"Bad Dreams - Acoustic",10564652,7795
82,"New Religion (feat Teddy Swims)",9802907,3825
83,"Night Off",9796075,2112
84,"Simple Things - Piano Version",9453462,7201
85,"It Aint Easy",9359246,10629
86,"Love for a Minute",8593290,2309
87,"Please Come Home for Christmas",7663043,262
88,"The Door - Live",7128894,2648
89,"Blame (feat Teddy Swims)",6982343,4083
90,"Gone Gone Gone (Done Done Done) feat Teddy Swims - David Guetta Remix",6902140,32871
91,"Lose Control - goddard Remix",6891774,2830
92,"Lose Control - Radio Edit",6719494,5032
93,"If You Ever Change Your Mind",5870300,5114
94,"The Plan",5652266,1880
95,Broke,5584158,2705
96,"Mr Know It All",5553027,0
97,"Allegedly (with Teddy Swims)",5290949,6319
98,"This Christmas",5262472,251
99,"Bed on Fire - Stripped",4975872,2712
100,Picky,4579070,2266
101,"Dancing With Your Ghost",4422539,7269
102,"Lose Control - The Village Sessions",4386570,4621
103,"So Contagious (feat Teddy Swims)",4361453,6011
104,"Small Hands (feat Raiche)",4039271,7416
105,"Gone Gone Gone (feat Teddy Swims) - Hypaton Remix",3719263,10402
106,"Amazing - Strings Version",3582789,1712
107,"Free Drugs",3558233,5245
108,"O Christmas Tree",3257791,148
109,"Better (feat Teddy Swims) - Acoustic Version",2945181,1514
110,"Lose Control - A Cappella",2908248,1590
111,"Gone Gone Gone - Extended",2839285,11531
112,"Bad For Me (feat Teddy Swims) - Acoustic",2466265,998
113,"All That Really Matters - Will Clarke Remix",2365539,509
114,"Picky - Acoustic",2343847,1173
115,"Gone Gone Gone (feat Teddy Swims) - Nicky Romero Remix",2234180,2680
116,"Have Yourself A Merry Little Christmas",2224179,171
117,"All That Really Matters - Mike Williams Remix",2131554,485
118,"Some Things Ill Never Know - Live",2082106,875
119,"Funeral - Acoustic",1784470,722
120,"What More Can I Say - Live",1776690,961
121,"The Christmas Song",1762824,177
122,"Please Turn Green - Live Piano Version",1670745,694
123,"Lose Control - Live at The Ryman",1537544,979
124,"Gone Gone Gone (feat Teddy Swims) - MK Remix",1519997,1413
125,"Ever Youre Gone",1506368,2142
126,"Goodbyes Been Good to You - Live",1501304,730
127,"Easy To Love - Armin van Buuren Club Mix",1491736,247
128,"Lose Control - Tiësto Extended Remix",1468870,1045
129,"You Still Get to Me - Live",1259836,801
130,"Gone Gone Gone (feat Teddy Swims) - Nathan Dawe Remix",1206811,2040
131,"Flame - Live",1199726,561
132,"Last Communion - Live",1113960,534
133,"Suitcase - Live",1076588,572
134,"Evergreen - Live",939387,474
135,"Lose Control - Slowed Down",878013,537
136,"Lose Control - BBC Radio 1 Live Lounge Session",859766,556
137,"WONT HE DO IT (FEAT TEDDY SWIMS)",807476,3137
138,"Easy To Love - Matoma VIP Mix",782663,219
139,"All That Really Matters - Crystal Skies Remix",710314,413
140,"Lose Control - Sped Up",705267,249
141,"Better (feat Teddy Swims) - Extended",701187,341
142,"All That Really Matters (feat Teddy Swims) - Ilan Bluestone Maor Levi Remix",668984,192
143,"Easy To Love (Mixed) - Tanner Wilfong Assaf Remix",636186,55
144,"Lose Control - Instrumental",529462,359
145,"Better (feat Teddy Swims) - Coco Breezy Remix",515041,210
146,"Bad For Me (feat Teddy Swims) - jbird remix",482222,56
147,"Easy To Love - Tanner Wilfong Assaf Remix",469645,216
148,"Easy To Love - MatricK Remix",349711,57
149,"Better (feat Teddy Swims) - Mollie Collins Remix",343214,126
150,"Gone Gone Gone (feat Teddy Swims) Tones And I Acoustic",338433,2758
151,"Gone Gone Gone (feat Teddy Swims) - Nathan Dawe Extended Remix",279631,1384
152,"Gone Gone Gone (feat Teddy Swims) - MK Remix Extended",152115,179
153,"Easy To Love - Extended Mix",140483,81
154,"Bad For Me (feat Teddy Swims) - Disco Lines Remix",127880,43
155,"Easy To Love (ASOT 1106) Future Favorite - Club Mix",116513,3
156,"Gone Gone Gone (feat Teddy Swims) - Nicky Romero Extended Remix",102939,168
