Rank,"Song Title",Streams,Daily
1,Stargazing,1108685661,799147
2,"Nice To Meet You",357804477,445631
3,Solo,212279978,80671
4,"My Home",160456814,107952
5,"Wait For You",114953870,94926
6,"Blink Twice",90463515,106487
7,"Stay (If You Wanna Dance)",60719997,276895
8,"Sweet Love",60240294,46313
9,"Sweater Weather",44251645,17865
10,River,42276428,17893
11,Gold,41527576,80048
12,Whisper,32624154,19450
13,"Drive Safe",27477559,279922
14,"Stargazing - Moonlight Version",24710130,17474
15,"Betting on Us",24694136,9644
16,"Nice To Meet You (feat Lainey Wilson)",23882964,22901
17,Behind,21033724,12443
18,Waste,15322252,12508
19,"My First Heartbreak",11227923,9787
20,3am,11139787,13423
21,"Sweet Love - Acoustic",10177783,12965
22,"My Home - Acoustic",10023501,3465
23,"Memories (I Dont Have)",9964543,5186
24,"Little By Little",7948237,8655
25,Dreamers,4739568,7352
26,"Made For Me",4443361,5889
27,"Solo - Acoustic",3578613,1069
28,"Solo - Piano Version",3324886,1127
29,"Someone New",2634827,5107
30,"All My Life",2402569,5281
31,"Stargazing - Acoustic",2379881,3966
32,"Nice To Meet You - Mistletoe Version",2325988,763
33,"Nice To Meet You - Acoustic",2029692,1301
34,"BIRDS OF A FEATHER - Acoustic",2013297,4271
35,"Stargazing - Live from Manchester",1571389,1039
36,"Betting on Us - Acoustic",1566074,938
37,"My Mess",1429156,0
38,"Nice To Meet You (feat Myles Smith) - Sped Up",1196909,3285
39,"River - Acoustic",1115231,481
40,"Gold - Acoustic",1009042,2443
41,"Nice To Meet You - Live from Chicago",977822,955
42,"Behind - Acoustic",732396,341
43,"Nice To Meet You (feat Myles Smith) - Slowed Down",218272,531
44,"Stargazing - Live at Eventim Apollo",196934,845
