Rank,"Song Title",Streams,Daily
1,Stargazing,1101982898,796370
2,"Nice To Meet You",354089217,473669
3,Solo,211621900,85451
4,"My Home",159587501,120860
5,"Wait For You",114153003,93876
6,"Blink Twice",89603376,111623
7,"Sweet Love",59878501,41986
8,"Stay (If You Wanna Dance)",58277688,332173
9,"Sweater Weather",44106143,18844
10,River,42127167,18363
11,Gold,40920712,69543
12,Whisper,32469759,19565
13,"Drive Safe",25298448,248284
14,"Betting on Us",24615810,8829
15,"Stargazing - Moonlight Version",24552615,17486
16,"Nice To Meet You (feat. Lainey Wilson)",23681112,23218
17,Behind,20932599,11683
18,Waste,15219541,11526
19,"My First Heartbreak",11150818,9245
20,3am,11032533,13811
21,"Sweet Love - Acoustic",10075241,11033
22,"My Home - Acoustic",9995146,3681
23,"Memories (I Don't Have)",9922623,5023
24,"Little By Little",7883766,7626
25,Dreamers,4675243,7916
26,"Made For Me",4395240,6034
27,"Solo - Acoustic",3569909,993
28,"Solo - Piano Version",3316914,879
29,"Someone New",2591381,5392
30,"All My Life",2357367,6146
31,"Stargazing - Acoustic",2345963,4522
32,"Nice To Meet You - Mistletoe Version",2319497,756
33,"Nice To Meet You - Acoustic",2017809,1458
34,"BIRDS OF A FEATHER - Acoustic",1975621,4958
35,"Stargazing - Live from Manchester",1563730,973
36,"Betting on Us - Acoustic",1559357,840
37,"Nice To Meet You (feat. Myles Smith) - Sped Up",1171235,3480
38,"River - Acoustic",1111231,455
39,"Gold - Acoustic",989044,2543
40,"Nice To Meet You - Live from Chicago",970262,839
41,"Behind - Acoustic",729592,345
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",214174,643
43,"Stargazing - Live at Eventim Apollo",189781,957
