Rank,"Song Title",Streams,Daily
1,Stargazing,1091233417,902939
2,"Nice To Meet You",348751069,387997
3,Solo,210499768,87834
4,"My Home",158062821,116724
5,"Wait For You",112497834,148881
6,"Blink Twice",88050601,117220
7,"Sweet Love",59254330,52786
8,"Stay (If You Wanna Dance)",53762852,360749
9,"Sweater Weather",43855144,19845
10,River,41862476,21888
11,Gold,39943039,75620
12,Whisper,32203779,23474
13,"Betting on Us",24482329,11492
14,"Stargazing - Moonlight Version",24293475,19472
15,"Nice To Meet You (feat. Lainey Wilson)",23329733,30137
16,"Drive Safe",21671668,296202
17,Behind,20755668,14839
18,Waste,15045767,16189
19,"My First Heartbreak",11004860,11006
20,3am,10845763,14025
21,"My Home - Acoustic",9945437,3950
22,"Sweet Love - Acoustic",9910929,14213
23,"Memories (I Don't Have)",9854416,5442
24,"Little By Little",7775201,8730
25,Dreamers,4561200,8341
26,"Made For Me",4306502,6914
27,"Solo - Acoustic",3555073,1092
28,"Solo - Piano Version",3302642,996
29,"Someone New",2509504,6406
30,"Nice To Meet You - Mistletoe Version",2308507,853
31,"Stargazing - Acoustic",2291486,3956
32,"All My Life",2273299,6512
33,"Nice To Meet You - Acoustic",1995465,1696
34,"BIRDS OF A FEATHER - Acoustic",1905223,4881
35,"Stargazing - Live from Manchester",1550472,932
36,"Betting on Us - Acoustic",1548050,711
37,"Nice To Meet You (feat. Myles Smith) - Sped Up",1125702,2951
38,"River - Acoustic",1104746,465
39,"Nice To Meet You - Live from Chicago",955243,1199
40,"Gold - Acoustic",952642,2708
41,"Behind - Acoustic",724691,341
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",206728,574
43,"Stargazing - Live at Eventim Apollo",178646,800
