Rank,"Song Title",Streams,Daily
1,Stargazing,1078580640,832524
2,"Nice To Meet You",342737240,352034
3,Solo,209111133,82474
4,"My Home",156268698,99122
5,"Wait For You",110238683,128690
6,"Blink Twice",86060595,113486
7,"Sweet Love",58491689,40689
8,"Stay (If You Wanna Dance)",47538006,385020
9,"Sweater Weather",43557999,17153
10,River,41546460,17320
11,Gold,38839528,61751
12,Whisper,31881620,16250
13,"Betting on Us",24347255,7805
14,"Stargazing - Moonlight Version",23960965,18336
15,"Nice To Meet You (feat. Lainey Wilson)",22871089,25540
16,Behind,20556541,10284
17,"Drive Safe",16409441,327917
18,Waste,14831231,10184
19,"My First Heartbreak",10845196,7922
20,3am,10649489,9517
21,"My Home - Acoustic",9883228,3295
22,"Memories (I Don't Have)",9778753,4077
23,"Sweet Love - Acoustic",9700181,15350
24,"Little By Little",7653292,6098
25,Dreamers,4440647,6690
26,"Made For Me",4216181,4594
27,"Solo - Acoustic",3538000,1046
28,"Solo - Piano Version",3287024,927
29,"Someone New",2427079,4295
30,"Nice To Meet You - Mistletoe Version",2295354,737
31,"Stargazing - Acoustic",2222670,4444
32,"All My Life",2185753,4234
33,"Nice To Meet You - Acoustic",1967950,1567
34,"BIRDS OF A FEATHER - Acoustic",1835319,3349
35,"Stargazing - Live from Manchester",1535168,880
36,"Betting on Us - Acoustic",1534661,608
37,"River - Acoustic",1096633,461
38,"Nice To Meet You (feat. Myles Smith) - Sped Up",1080623,2582
39,"Nice To Meet You - Live from Chicago",939937,857
40,"Gold - Acoustic",913528,1929
41,"Behind - Acoustic",719418,269
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",197315,628
43,"Stargazing - Live at Eventim Apollo",165950,779
