Rank,"Song Title",Streams,Daily
1,Stargazing,1095474934,745202
2,"Nice To Meet You",350630947,329829
3,Solo,210941387,78132
4,"My Home",158668208,111519
5,"Wait For You",113280951,127407
6,"Blink Twice",88677951,105550
7,"Sweet Love",59510633,46282
8,"Stay (If You Wanna Dance)",55625426,308269
9,"Sweater Weather",43956540,16654
10,River,41970653,18742
11,Gold,40343655,63689
12,Whisper,32311499,17789
13,"Betting on Us",24537766,9592
14,"Stargazing - Moonlight Version",24399807,17619
15,"Nice To Meet You (feat. Lainey Wilson)",23473102,24449
16,"Drive Safe",23164316,246711
17,Behind,20831265,12258
18,Waste,15118735,12622
19,"My First Heartbreak",11067934,9581
20,3am,10919741,12235
21,"Sweet Love - Acoustic",9975108,12497
22,"My Home - Acoustic",9965031,3483
23,"Memories (I Don't Have)",9883103,5087
24,"Little By Little",7822176,7712
25,Dreamers,4610946,7276
26,"Made For Me",4343832,5943
27,"Solo - Acoustic",3561282,1385
28,"Solo - Piano Version",3308174,1051
29,"Someone New",2545089,5444
30,"Nice To Meet You - Mistletoe Version",2312920,777
31,"Stargazing - Acoustic",2310945,3936
32,"All My Life",2308996,6071
33,"Nice To Meet You - Acoustic",2003984,1520
34,"BIRDS OF A FEATHER - Acoustic",1934037,4980
35,"Stargazing - Live from Manchester",1555276,826
36,"Betting on Us - Acoustic",1552515,809
37,"Nice To Meet You (feat. Myles Smith) - Sped Up",1141713,4002
38,"River - Acoustic",1107420,441
39,"Gold - Acoustic",967286,2539
40,"Nice To Meet You - Live from Chicago",962067,982
41,"Behind - Acoustic",726656,308
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",209155,606
43,"Stargazing - Live at Eventim Apollo",182793,716
