Rank,"Song Title",Streams,Daily
1,Stargazing,1107886514,864244
2,"Nice To Meet You",357358846,474880
3,Solo,212199307,80790
4,"My Home",160348862,107765
5,"Wait For You",114858944,103370
6,"Blink Twice",90357028,105639
7,"Stay (If You Wanna Dance)",60443102,285065
8,"Sweet Love",60193981,46286
9,"Sweater Weather",44233780,18231
10,River,42258535,19404
11,Gold,41447528,78461
12,Whisper,32604704,19247
13,"Drive Safe",27197637,266894
14,"Stargazing - Moonlight Version",24692656,19474
15,"Betting on Us",24684492,10328
16,"Nice To Meet You (feat Lainey Wilson)",23860063,22966
17,Behind,21021281,12583
18,Waste,15309744,13110
19,"My First Heartbreak",11218136,9305
20,3am,11126364,14548
21,"Sweet Love - Acoustic",10164818,12092
22,"My Home - Acoustic",10020036,3398
23,"Memories (I Dont Have)",9959357,5089
24,"Little By Little",7939582,8319
25,Dreamers,4732216,7937
26,"Made For Me",4437472,5908
27,"Solo - Acoustic",3577544,1083
28,"Solo - Piano Version",3323759,939
29,"Someone New",2629720,5096
30,"All My Life",2397288,5135
31,"Stargazing - Acoustic",2375915,3845
32,"Nice To Meet You - Mistletoe Version",2325225,770
33,"Nice To Meet You - Acoustic",2028391,1326
34,"BIRDS OF A FEATHER - Acoustic",2009026,4159
35,"Stargazing - Live from Manchester",1570350,1002
36,"Betting on Us - Acoustic",1565136,769
37,"Nice To Meet You (feat Myles Smith) - Sped Up",1196909,3285
38,"My Mess",1179333,0
39,"River - Acoustic",1114750,485
40,"Gold - Acoustic",1006599,2243
41,"Nice To Meet You - Live from Chicago",976867,864
42,"Behind - Acoustic",732055,359
43,"Nice To Meet You (feat Myles Smith) - Slowed Down",218272,531
44,"Stargazing - Live at Eventim Apollo",196089,793
