Rank,"Song Title",Streams,Daily
1,Stargazing,1087797295,849667
2,"Nice To Meet You",347219003,405629
3,Solo,210164195,89198
4,"My Home",157616543,114243
5,"Wait For You",111929859,134090
6,"Blink Twice",87580673,132242
7,"Sweet Love",59056920,49316
8,"Stay (If You Wanna Dance)",52274584,388593
9,"Sweater Weather",43783515,18992
10,River,41784388,19982
11,Gold,39649917,83388
12,Whisper,32121260,20335
13,"Betting on Us",24441789,9534
14,"Stargazing - Moonlight Version",24213074,18838
15,"Nice To Meet You (feat. Lainey Wilson)",23215741,31135
16,Behind,20706705,13009
17,"Drive Safe",20495498,353944
18,Waste,14990149,12976
19,"My First Heartbreak",10964453,11011
20,3am,10791503,13203
21,"My Home - Acoustic",9930859,3854
22,"Sweet Love - Acoustic",9856720,14637
23,"Memories (I Don't Have)",9834361,4824
24,"Little By Little",7742520,8348
25,Dreamers,4530162,7489
26,"Made For Me",4281671,5421
27,"Solo - Acoustic",3550933,1046
28,"Solo - Piano Version",3298901,981
29,"Someone New",2485015,5151
30,"Nice To Meet You - Mistletoe Version",2305351,828
31,"Stargazing - Acoustic",2275490,4260
32,"All My Life",2249336,5891
33,"Nice To Meet You - Acoustic",1988907,1769
34,"BIRDS OF A FEATHER - Acoustic",1886271,4186
35,"Stargazing - Live from Manchester",1546993,1184
36,"Betting on Us - Acoustic",1545367,867
37,"Nice To Meet You (feat. Myles Smith) - Sped Up",1113895,2752
38,"River - Acoustic",1102958,534
39,"Nice To Meet You - Live from Chicago",951204,913
40,"Gold - Acoustic",943039,2401
41,"Behind - Acoustic",723446,337
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",204429,584
43,"Stargazing - Live at Eventim Apollo",175699,856
