Rank,"Song Title",Streams,Daily
1,"Blinding Lights",5371365305,1387193
2,Starboy,4481500397,1741201
3,"Die For You",3227631796,1199226
4,"The Hills",3010258934,992325
5,"Save Your Tears",2687038003,986189
6,"One Of The Girls (with JENNIE Lily Rose Depp)",2581184303,1890616
7,"Call Out My Name",2391731462,766957
8,"I Feel It Coming",2190146097,695916
9,"Save Your Tears (Remix) (with Ariana Grande) - Bonus Track",2184940951,1005928
10,"Cant Feel My Face",2157427665,642371
11,"Earned It (Fifty Shades Of Grey)",2124267452,686986
12,Creepin,1748538654,469308
13,"Stargirl Interlude",1541373622,465750
14,"Timeless (feat Playboi Carti)",1483110828,1476365
15,"I Was Never There",1451762767,547592
16,Reminder,1425382675,529278
17,"Moth To A Flame (with The Weeknd)",1407642510,858807
18,"Love Me Harder",1367053315,1167287
19,"After Hours",1324518360,532613
20,"Popular (with Playboi Carti Madonna)",1324443661,556360
21,"Low Life (feat The Weeknd)",1317480709,517271
22,"Lost in the Fire (feat The Weeknd)",1293133913,456284
23,"Die For You (with Ariana Grande) - Remix",1291584772,415012
24,"Or Nah (feat The Weeknd Wiz Khalifa DJ Mustard) - Remix",1284523405,489056
25,Often,1279518523,409035
26,Heartless,1222365575,332405
27,"Pray For Me",1175843202,333539
28,"In Your Eyes",1117811957,261303
29,"You Right",1098543692,470990
30,"Is There Someone Else",1049015523,424535
31,"Party Monster",1027531793,311389
32,"Wicked Games",766923493,334634
33,"One Right Now (with The Weeknd)",757811141,151142
34,"House Of Balloons Glass Table Girls",675142360,549567
35,"The Morning",659614816,404249
36,"São Paulo (feat Anitta)",651322261,811408
37,"In The Night",646767351,119370
38,"Out of Time",631353402,298237
39,Acquainted,604291153,176740
40,"LA FAMA",604111006,323576
41,"Smile (with The Weeknd)",535642175,82509
42,"Take My Breath - Single Version",507163097,49383
43,Sidewalks,477125696,90419
44,Hurricane,475808012,95543
45,Sacrifice,470515031,116771
46,"Lust for Life (with The Weeknd)",456297803,144252
47,"Coming Down",439362732,405483
48,"Some Way",438262973,49580
49,"Try Me",432315310,137792
50,"Crew Love",430175291,130900
51,"The Party The After Party",425732707,357823
52,"High For This",419830263,123103
53,Secrets,411346328,97459
54,"Less Than Zero",409771694,170758
55,"Hurt You",392429963,109257
56,K-POP,384879935,108558
57,"Wasted Times",384105291,63984
58,"What You Need",377222880,157359
59,"Cry For Me",376828774,418092
60,"False Alarm",347435153,49014
61,"Six Feet Under",344012242,59540
62,"Hawái - Remix",342270851,28154
63,"True Colors",333624647,45722
64,"Tell Your Friends",301145234,79295
65,"A Lonely Night",298371745,85003
66,"RATHER LIE (with The Weeknd)",288567756,328676
67,Rockin,286903749,38356
68,"Dancing In The Flames",282578144,158857
69,"Dark Times",280151820,23464
70,"Often - Kygo Remix",272810791,46448
71,"Take My Breath",263979037,127868
72,"Double Fantasy (with Future)",258421081,86211
73,"Ordinary Life",256681177,82146
74,"Might Not",251883431,39905
75,Shameless,245381068,74533
76,Faith,245215631,96030
77,"Over Now (with The Weeknd)",235155293,30312
78,Prisoner,233772235,63367
79,"Hardest To Love",227228899,56386
80,"Escape From LA",223583649,53107
81,"Alone Again",222950019,55835
82,Privilege,220775410,40255
83,"Too Late",220769381,66165
84,"Nothing Without You",216861678,41820
85,"We Still Dont Trust You",216175112,152967
86,"Power is Power (feat The Weeknd Travis Scott)",215416109,24919
87,"Comin Out Strong (feat The Weeknd)",214929820,35092
88,Attention,211246103,28710
89,"off the table (with The Weeknd)",200531754,58294
90,"Scared To Live",195347499,39471
91,Gasoline,193112926,61705
92,"All I Know",192570066,37111
93,"How Do I Make You Love Me",192019690,65502
94,"Fill The Void (with Lily Rose Depp Ramsey)",185210774,121652
95,Snowchild,184773118,37644
96,"As You Are",180659794,72323
97,"Love To Lay",179151288,34235
98,"Curve (feat The Weeknd)",171183991,17592
99,"Twenty Eight",164976654,60628
100,"The Abyss (feat Lana Del Rey)",164433273,234696
101,"The Zone",160626116,57089
102,"Young Metro",158786301,85996
103,Angel,154957628,30882
104,"Best Friends",151477707,34807
105,"Missed You - Bonus Track",149624851,27032
106,"Nothing Compares - Bonus Track",148995977,46864
