Rank,"Song Title",Streams,Daily
1,"Blinding Lights",5368571091,1443210
2,Starboy,4477932816,2021315
3,"Die For You",3225226216,1259434
4,"The Hills",3008254830,1013378
5,"Save Your Tears",2685042996,1039895
6,"One Of The Girls (with JENNIE Lily Rose Depp)",2577480291,1810549
7,"Call Out My Name",2390209288,772096
8,"I Feel It Coming",2188758945,713966
9,"Save Your Tears (Remix) (with Ariana Grande) - Bonus Track",2182877106,993384
10,"Cant Feel My Face",2156145493,627053
11,"Earned It (Fifty Shades Of Grey)",2122916790,673807
12,Creepin,1747597535,472963
13,"Stargirl Interlude",1540458468,448952
14,"Timeless (feat Playboi Carti)",1480105063,1477238
15,"I Was Never There",1450684996,546716
16,Reminder,1424314057,561476
17,"Moth To A Flame (with The Weeknd)",1405896008,802554
18,"Love Me Harder",1364712267,1077502
19,"After Hours",1323464909,505787
20,"Popular (with Playboi Carti Madonna)",1323329809,565631
21,"Low Life (feat The Weeknd)",1316440134,444202
22,"Lost in the Fire (feat The Weeknd)",1292224164,390816
23,"Die For You (with Ariana Grande) - Remix",1290754277,417974
24,"Or Nah (feat The Weeknd Wiz Khalifa DJ Mustard) - Remix",1283559562,474140
25,Often,1278706912,404712
26,Heartless,1221711435,328018
27,"Pray For Me",1175193497,309254
28,"In Your Eyes",1117291244,261181
29,"You Right",1097613795,440065
30,"Is There Someone Else",1048160485,429317
31,"Party Monster",1026929719,290581
32,"Wicked Games",766254105,328776
33,"One Right Now (with The Weeknd)",757506720,148288
34,"House Of Balloons Glass Table Girls",674039046,558534
35,"The Morning",658807587,396937
36,"São Paulo (feat Anitta)",649687232,789692
37,"In The Night",646534079,110604
38,"Out of Time",630740210,287012
39,Acquainted,603939417,170651
40,"LA FAMA",603505799,260456
41,"Smile (with The Weeknd)",535474982,82759
42,"Take My Breath - Single Version",507063595,45333
43,Sidewalks,476946876,83909
44,Hurricane,475611639,95285
45,Sacrifice,470277188,111780
46,"Lust for Life (with The Weeknd)",456013257,130104
47,"Coming Down",438551243,414720
48,"Some Way",437915910,50618
49,"Try Me",432053752,117132
50,"Crew Love",429913806,136125
51,"The Party The After Party",425015921,360988
52,"High For This",419590034,115647
53,Secrets,411156407,85042
54,"Less Than Zero",409415060,164830
55,"Hurt You",392214461,107794
56,K-POP,384662482,105681
57,"Wasted Times",383981373,59881
58,"What You Need",376907450,164618
59,"Cry For Me",375987010,391991
60,"False Alarm",347336893,47671
61,"Six Feet Under",343891465,57959
62,"Hawái - Remix",342215434,25486
63,"True Colors",333532289,43716
64,"Tell Your Friends",300982266,74734
