Rank,"Song Title",Streams,Daily
1,"Blinding Lights",5375760672,1420892
2,Starboy,4486945879,1688217
3,"Die For You",3231367801,1187904
4,"The Hills",3013284679,977019
5,"Save Your Tears",2690070903,983861
6,"One Of The Girls (with JENNIE Lily Rose Depp)",2586731673,1790356
7,"Call Out My Name",2393948551,714841
8,"I Feel It Coming",2192332084,691877
9,"Save Your Tears (Remix) (with Ariana Grande) - Bonus Track",2187914251,1003637
10,"Cant Feel My Face",2159462191,616613
11,"Earned It (Fifty Shades Of Grey)",2126305319,644576
12,Creepin,1749987789,457425
13,"Stargirl Interlude",1542693875,405389
14,"Timeless (feat Playboi Carti)",1487518709,1419978
15,"I Was Never There",1453337953,510449
16,Reminder,1427003553,497827
17,"Moth To A Flame (with The Weeknd)",1410196231,828443
18,"Love Me Harder",1370477159,1114254
19,"Popular (with Playboi Carti Madonna)",1326192822,561082
20,"After Hours",1326166472,525208
21,"Low Life (feat The Weeknd)",1319103359,540902
22,"Lost in the Fire (feat The Weeknd)",1294520473,475153
23,"Die For You (with Ariana Grande) - Remix",1292822282,400751
24,"Or Nah (feat The Weeknd Wiz Khalifa DJ Mustard) - Remix",1285977754,479116
25,Often,1280767852,402882
26,Heartless,1223356524,318754
27,"Pray For Me",1176822056,303645
28,"In Your Eyes",1118623488,268177
29,"You Right",1099982538,484244
30,"Is There Someone Else",1050346641,402507
31,"Party Monster",1028473431,286531
32,"Wicked Games",767909050,308256
33,"One Right Now (with The Weeknd)",758261764,143455
34,"House Of Balloons Glass Table Girls",676765879,509535
35,"The Morning",660814029,375937
36,"São Paulo (feat Anitta)",653765524,785131
37,"In The Night",647117986,106331
38,"Out of Time",632286462,267197
39,"LA FAMA",605087171,361369
40,Acquainted,604822365,170177
41,"Smile (with The Weeknd)",535898035,81600
42,"Take My Breath - Single Version",507318321,48711
43,Sidewalks,477399120,83369
44,Hurricane,476098520,88540
45,Sacrifice,470885433,116964
46,"Lust for Life (with The Weeknd)",456716414,125828
47,"Coming Down",440542805,371899
48,"Some Way",438262973,49580
49,"Try Me",432694125,120875
50,"Crew Love",430570508,127842
51,"The Party The After Party",426770516,326545
52,"High For This",420200183,119672
53,Secrets,411628597,86330
54,"Less Than Zero",410316043,168526
55,"Hurt You",392760802,100844
56,K-POP,385214754,107881
57,"Wasted Times",384297185,62847
58,"Cry For Me",378059536,397411
59,"What You Need",377693519,148089
60,"False Alarm",347581561,46341
61,"Six Feet Under",344195670,58215
62,"Hawái - Remix",342357324,28416
63,"True Colors",333757084,42406
64,"Tell Your Friends",301413336,87444
65,"A Lonely Night",298631541,74394
66,"RATHER LIE (with The Weeknd)",289578617,316707
67,Rockin,287017511,35102
68,"Dancing In The Flames",283066159,152216
69,"Dark Times",280222908,22599
70,"Often - Kygo Remix",272951415,44601
71,"Take My Breath",264394974,124923
72,"Double Fantasy (with Future)",258689053,83020
73,"Ordinary Life",256918100,74757
74,"Might Not",252001839,37822
75,Shameless,245591945,64412
76,Faith,245500595,88645
77,"Over Now (with The Weeknd)",235250758,29703
78,Prisoner,233948894,53945
79,"Hardest To Love",227399044,54026
80,"Escape From LA",223744708,51432
81,"Alone Again",223111858,49224
82,"Too Late",220961706,59621
83,Privilege,220891966,36457
84,"Nothing Without You",216981468,35215
85,"We Still Dont Trust You",216640798,160590
86,"Power is Power (feat The Weeknd Travis Scott)",215494889,26890
87,"Comin Out Strong (feat The Weeknd)",215031359,34473
88,Attention,211330081,25630
89,"off the table (with The Weeknd)",200721909,63367
90,"Scared To Live",195457522,34220
91,Gasoline,193300813,59736
92,"All I Know",192682178,36338
93,"How Do I Make You Love Me",192223322,62492
94,"Fill The Void (with Lily Rose Depp Ramsey)",185552080,104462
95,Snowchild,184880124,32767
96,"As You Are",180865264,63865
97,"Love To Lay",179250514,30289
98,"Curve (feat The Weeknd)",171233750,15688
