Rank,"Song Title",Streams,Daily
1,"Blinding Lights",5369978112,1407021
2,Starboy,4479759196,1826380
3,"Die For You",3226432570,1206354
4,"The Hills",3009266609,1011779
5,"Save Your Tears",2686051814,1008818
6,"One Of The Girls (with JENNIE Lily Rose Depp)",2579293687,1813396
7,"Call Out My Name",2390964505,755217
8,"I Feel It Coming",2189450181,691236
9,"Save Your Tears (Remix) (with Ariana Grande) - Bonus Track",2183935023,1057917
10,"Cant Feel My Face",2156785294,639801
11,"Earned It (Fifty Shades Of Grey)",2123580466,663676
12,Creepin,1748069346,471811
13,"Stargirl Interlude",1540907872,449404
14,"Timeless (feat Playboi Carti)",1481634463,1529400
15,"I Was Never There",1451215175,530179
16,Reminder,1424853397,539340
17,"Moth To A Flame (with The Weeknd)",1406783703,887695
18,"Love Me Harder",1365886028,1173761
19,"After Hours",1323985747,520838
20,"Popular (with Playboi Carti Madonna)",1323887301,557492
21,"Low Life (feat The Weeknd)",1316963438,523304
22,"Lost in the Fire (feat The Weeknd)",1292677629,453465
23,"Die For You (with Ariana Grande) - Remix",1291169760,415483
24,"Or Nah (feat The Weeknd Wiz Khalifa DJ Mustard) - Remix",1284034349,474787
25,Often,1279109488,402576
26,Heartless,1222033170,321735
27,"Pray For Me",1175509663,316166
28,"In Your Eyes",1117550654,259410
29,"You Right",1098072702,458907
30,"Is There Someone Else",1048590988,430503
31,"Party Monster",1027220404,290685
32,"Wicked Games",766588859,334754
33,"One Right Now (with The Weeknd)",757659999,153279
34,"House Of Balloons Glass Table Girls",674592793,553747
35,"The Morning",659210567,402980
36,"São Paulo (feat Anitta)",650510853,823621
37,"In The Night",646647981,113902
38,"Out of Time",631055165,314955
39,Acquainted,604114413,174996
40,"LA FAMA",603787430,281631
41,"Smile (with The Weeknd)",535559666,84684
42,"Take My Breath - Single Version",507113714,50119
43,Sidewalks,477035277,88401
44,Hurricane,475712469,100830
45,Sacrifice,470398260,121072
46,"Lust for Life (with The Weeknd)",456153551,140294
47,"Coming Down",438957249,406006
48,"Some Way",437915910,50618
49,"Try Me",432177518,123766
50,"Crew Love",430044391,130585
51,"The Party The After Party",425374884,358963
52,"High For This",419707160,117126
53,Secrets,411248869,92462
54,"Less Than Zero",409600936,185876
55,"Hurt You",392320706,106245
56,K-POP,384771377,108895
57,"Wasted Times",384041307,59934
58,"What You Need",377065521,158071
59,"Cry For Me",376410682,423672
60,"False Alarm",347386139,49246
61,"Six Feet Under",343952702,61237
62,"Hawái - Remix",342242697,27263
63,"True Colors",333578925,46636
64,"Tell Your Friends",301065939,83673
65,"A Lonely Night",298286742,84597
66,"RATHER LIE (with The Weeknd)",288239080,329969
67,Rockin,286865393,37855
68,"Dancing In The Flames",282419287,154928
69,"Dark Times",280128356,23129
70,"Often - Kygo Remix",272764343,44981
71,"Take My Breath",263851169,123188
72,"Double Fantasy (with Future)",258334870,87028
73,"Ordinary Life",256599031,85462
74,"Might Not",251843526,38719
75,Shameless,245306535,63736
76,Faith,245119601,93296
77,"Over Now (with The Weeknd)",235124981,29505
78,Prisoner,233708868,60311
79,"Hardest To Love",227172513,59338
80,"Escape From LA",223530542,53827
81,"Alone Again",222894184,56680
82,Privilege,220735155,38855
83,"Too Late",220703216,63027
84,"Nothing Without You",216819858,38480
85,"We Still Dont Trust You",216022145,142699
86,"Power is Power (feat The Weeknd Travis Scott)",215391190,24324
87,"Comin Out Strong (feat The Weeknd)",214894728,33545
88,Attention,211217393,28832
89,"off the table (with The Weeknd)",200473460,53710
90,"Scared To Live",195308028,38568
91,Gasoline,193051221,62543
92,"All I Know",192532955,36347
93,"How Do I Make You Love Me",191954188,66590
94,"Fill The Void (with Lily Rose Depp Ramsey)",185089122,111704
95,Snowchild,184735474,37238
96,"As You Are",180587471,70790
97,"Love To Lay",179117053,33598
98,"Curve (feat The Weeknd)",171166399,17798
99,"Twenty Eight",164916026,61520
100,"The Abyss (feat Lana Del Rey)",164198577,241281
101,"The Zone",160569027,60663
102,"Young Metro",158700305,85426
103,Angel,154926746,30670
104,"Best Friends",151442900,37195
105,"Missed You - Bonus Track",149597819,28275
106,"Nothing Compares - Bonus Track",148949113,43265
107,"Loft Music",148220031,39189
108,"Pray 4 Love (feat The Weeknd)",147120508,40890
109,"Real Life",146193994,20874
110,"CIRCUS MAXIMUS (feat The Weeknd Swae Lee)",144527560,59686
111,Losers,142136342,21737
112,"In Your Eyes (with Doja Cat) - Remix",139843779,40330
113,"Repeat After Me (Interlude)",137612298,32511
114,"Baptized In Fear",135855653,114352
115,"Kiss Land",135438323,86473
116,"Open Hearts",132636181,135709
117,"Until I Bleed Out",131924628,32311
118,DD,130939908,44520
119,"Price On My Head (feat The Weeknd)",127794638,9040
120,"Here We Go Again (feat Tyler the Creator)",124811685,23671
121,"Starry Eyes",122612065,45939
122,"I Heard Youre Married (feat Lil Wayne)",122272391,23425
123,"UnFazed (feat The Weeknd)",115442986,12796
124,"Live For",110052916,19036
125,"The Hills - Remix",109837899,28191
126,"6 Inch (feat The Weeknd)",109671042,30009
127,Valerie,106907096,30410
128,"Odd Look",106587055,39364
129,"All to Myself",104865583,85883
130,"Reminder (feat AAP Rocky Young Thug) - Remix",102332568,10874
131,"The Birds Pt 1",100783695,69846
132,"Dont Break My Heart",96583228,27523
133,Professional,96557362,27283
134,"Starboy (feat Daft Punk) - Kygo Remix",95072176,13099
135,"The Birds Pt 2",93764920,67496
136,"Wake Me Up (feat Justice)",92666682,87398
137,"Remember You",92236002,30518
138,"Niagara Falls",89959441,106063
139,"Nothing Is Lost (You Give Me Strength)",89801706,18860
140,Montreal,89078021,35931
141,Pretty,89075981,20777
142,"Reflections Laughing (feat Travis Scott Florence The Machine)",88891169,72508
143,"Elastic Heart - From The Hunger Games Catching Fire Soundtrack",88701630,20315
144,"Where You Belong - From Fifty Shades Of Grey Soundtrack",86363637,29840
145,"The Knowing",85760355,36747
146,"Love In The Sky",84805425,20271
147,"King Of The Fall",83156996,35063
148,"Rolling Stone",78973716,23298
149,"A Lie",77342292,3277
150,Wanderlust,77058180,24515
151,"Tears In The Rain",76978444,28382
152,"In Vein",76258355,28984
153,"Lonely Star",75169150,34030
154,"XO The Host",73985220,28422
155,"Blinding Lights (with ROSALÍA) - Remix",73495557,15360
156,Adaptation,72580079,23200
157,"Dawn FM",72406601,11938
158,"The Town",70639092,31699
159,"You Right - Extended",70550165,18610
160,Next,70162372,25644
161,"Life Of The Party",70021478,33578
162,"Final Lullaby - Bonus Track",69813326,8282
163,"Cant Feel My Face - Martin Garrix Remix",69610986,5796
164,"Better Believe",69227075,10924
165,"False Idols (with Lil Baby Suzanna Son)",68629801,30998
166,"Take Me Back To LA",66003793,60419
167,"Given Up On Me",63144249,68537
168,"Enjoy The Show (feat Future)",62741370,45206
169,"tears in the club (feat the weeknd)",61858306,14101
170,"Same Old Song",61421405,17675
171,Nocturnal,59821910,17976
172,"Till Dawn (Here Comes The Sun)",57966353,23743
173,"Belong To The World",57853243,14668
174,Thursday,57775702,20651
175,"Dollhouse (with Lily Rose Depp)",57656652,58455
176,"One of Those Nights (feat The Weeknd)",57371757,13431
177,"A Tale By Quincy",55528267,10111
178,Outside,55285029,17952
179,"I Cant Wait To Get There",53895288,40695
180,"Echoes Of Silence",53845335,14871
181,Gone,53761972,14602
182,"Bedtime Stories (feat The Weeknd) - From SR3MM",53162656,6586
183,"Die For You - Sped Up",52652255,9286
184,"Opening Night",50298766,35391
185,"Every Angel is Terrifying",49692735,9086
186,Initiation,48650938,13348
187,"Another One Of Me (feat 21 Savage)",46655904,20716
188,"The Fall",46473986,12137
189,"Without a Warning",46161503,54192
190,"One Of The Girls - Sped Up",45606194,22757
191,"Phantom Regret by Jim",43542503,8444
192,Drive,42670674,36507
193,"What You Want",42503125,2363
194,"Call Out My Name - A Cappella",41569019,11016
195,"Give Me Mercy",41501824,29156
196,"Timeless (feat Playboi Carti Doechii) - Remix",41353298,66572
197,"Thought I Knew You (feat The Weeknd)",41256018,4895
198,"The Hills - Remix",40469382,7439
199,"Best Friends - Remix",40097427,7020
200,"Always Be My Fault",39551512,30916
201,"Hurry Up Tomorrow",39027900,30818
202,"Heaven Or Las Vegas",38931355,11164
203,"A Lesser Man",36593004,8719
204,"Sacrifice (Remix) (feat Swedish House Mafia)",36390202,11557
205,"Red Terror",36033691,25042
206,"Pullin Up (feat The Weeknd)",35922774,6608
207,"In Your Eyes (feat Kenny G) - Remix",35687698,4014
208,"Big Sleep (feat Giorgio Moroder)",35210448,25148
209,"Die For It (ft Nas)",33129629,5053
210,"Belly The Weeknd - Die For It (ft Nas)",33115420,5094
211,"The Hills - RL Grime Remix",30829893,5591
212,"Rambo (Last Blood) (feat The Weeknd)",27599620,6137
213,"Creepin (feat 21 Savage) - Remix",27274296,7870
214,"Double Fantasy (with Future) - Radio Edit",24792229,3787
215,Gifted,23436802,10125
216,"Jealous Guy",23319582,9298
217,"Out of Time - KAYTRANADA Remix",22634563,4443
218,"Family (with Suzanna Son)",22563100,7030
219,"Like A God",21573024,11621
220,Wanderlust,20942649,4309
221,"Take Me Back",20139745,9291
222,"Moth To A Flame (with The Weeknd) - Extended Mix",19000753,18483
223,"After Hours - The Blaze Remix",18695037,3222
224,"Devil May Cry - From The Hunger Games Catching Fire Soundtrack",17849581,2114
225,"Come Thru (with Mike WiLL Made-It feat The Weeknd)",17743425,1308
226,"Call Out My Name - Live",17329465,13325
227,"Blinding Lights - Major Lazer Remix",16923121,2607
228,"Moth To A Flame (with The Weeknd Moojo) - Moojo Remix",15978337,5472
229,"How Do I Make You Love Me - Sebastian Ingrosso Salvatore Ganacci Remix",15746900,3714
230,"Drunk In Love (feat The Weeknd) Remix",15418650,5837
231,"Wild Love",15154587,2221
232,"Blinding Lights - Chromatics Remix",14223519,1904
233,"São Paulo (feat Anitta) - Single Version",14067400,36116
234,"One Of The Girls - Slowed",13118934,8343
235,"After Hours - Live",11937114,6114
236,"Christmas Blues (with The Weeknd)",11705088,844
237,"Lust For Life - BloodPop Remix",11012806,1670
238,"Moth To A Flame (with The Weeknd Chris Lake) - Chris Lake Remix",10745763,1299
239,"Heartless - Vapor Wave Remix",10483794,744
240,"Often - Live",10346238,6497
241,"Starry Eyes - MIKE DEAN Remix",9904690,2411
242,"Is There Someone Else - Live",9627992,3422
243,"Starboy - Live",9362240,4393
244,"The Hills - Live",9357347,4304
245,"Popular (Sped Up) (with Playboi Carti Madonna)",8288361,3504
246,"Sacrifice - Live",8206480,3326
247,"Save Your Tears - OPN Remix",8166612,754
248,"The Lure (Main Theme) (with Mike Dean)",8138530,3857
249,"Party Monster - Live",7828149,3804
250,"Hurricane - Live",7791611,2912
251,"Take My Breath - Extended Version",7698555,1168
252,"Lust For Life - The Avener Rework",7494172,1719
253,"Alone Again - Live",7438657,3080
254,"I Was Never There - Live",7426676,4785
255,"Crew Love - Live",7320488,3240
256,"Gasoline - Live",7161791,2797
257,"Or Nah - Live",7095946,3318
258,"Heartless - Live",7077991,3140
259,"Low Life - Live",7059289,3347
260,"Die For You - Live",6944369,3024
261,"Out of Time - Live",6867669,2876
262,"Blinding Lights - Live",6861919,3557
263,"Take My Breath - Live",6839179,2818
264,"Popular (Slowed) (with Playboi Carti Madonna)",6769110,2425
265,"How Do I Make You Love Me - Live",6767932,2698
266,"One Of The Girls - Instrumental",6689526,6259
