Rank,"Song Title",Streams,Daily
1,Yellow,3702888462,1745150
2,"Something Just Like This",3594021317,1250461
3,"Viva La Vida",3279928050,1504941
4,"The Scientist",2820984930,1225159
5,"A Sky Full of Stars",2314312112,1017901
6,"Fix You",2093292546,870146
7,Sparks,2023212173,1578981
8,"Hymn for the Weekend",1922275849,668426
9,Paradise,1846624833,796418
10,"My Universe",1593121284,409748
11,"Adventure of a Lifetime",1556776782,1051339
12,Clocks,1487134913,889068
13,Magic,804376592,155361
14,"Hymn for the Weekend - Seeb Remix",701707585,86690
15,"In My Place",498163239,243119
16,Trouble,491764483,159234
17,"Higher Power",453428381,111246
18,"Christmas Lights",419313767,7731
19,"Speed of Sound",401291872,108298
20,"Every Teardrop Is a Waterfall",391356797,120245
21,Everglow,374804115,119965
22,"Princess of China",345907945,141620
23,"Charlie Brown",310927315,80072
24,UpUp,310842491,55680
25,"Let Somebody Go",298928321,55914
26,feelslikeimfallinginlove,296345597,194600
27,"Dont Panic",285931303,92516
28,Orphans,274734470,40359
29,"A Head Full of Dreams",239713876,40184
30,"Violet Hill",230953212,75706
31,"WE PRAY",225438415,167813
32,Shiver,217120312,79345
33,"Green Eyes",176508444,77936
34,"Always in My Head",172523435,52842
35,Talk,168705354,71784
36,Midnight,168595714,24414
37,"Everyday Life",153986942,23715
38,Birds,150481640,24741
39,"Everglow - Edit",146362306,21373
40,"God Put a Smile upon Your Face",142132502,35869
41,O,141776725,46687
42,Ink,128047470,34844
43,"The Hardest Part",124036569,57605
44,"A Message",119714631,36754
45,"Miracles (Someone Special)",119088954,15344
46,"Warning Sign",116144183,56758
47,"Fun (feat Tove Lo)",114834997,12901
48,Politik,113174446,26525
49,"High Speed",112398830,32038
50,"We Never Change",109712544,55625
51,"Strawberry Swing",107255627,22747
52,"Viva La Vida - Live from Spotify London",104484317,17229
53,"True Love",103479515,18561
54,"ALL MY LOVE",100826162,94979
55,"Amazing Day",100611846,20589
56,"Til Kingdom Come",98762802,41217
57,Biutyful,96673479,22002
58,"Army of One",89187812,12545
59,Lost,86944449,16280
60,"See You Soon",86879054,15153
61,"Hurts Like Heaven",84105546,13454
62,"Champion Of The World",81727211,15610
63,Coloratura,80645822,18939
64,"Life in Technicolor ii",80196189,18085
65,"Us Against the World",79784651,12918
66,"Viva La Vida - Live in Buenos Aires",76193275,11298
67,Spies,74970536,27958
68,Parachutes,74021595,14323
69,"Lovers in Japan Reign of Love",73120911,15120
70,"All I Can Think About Is You",73106884,10167
71,Daddy,71840042,14469
72,"A Rush of Blood to the Head",70298273,23102
73,Arabesque,69616367,11202
74,"Fix You - Live in Buenos Aires",68575809,9019
75,"Everglow - Live from Spotify London",67194479,5122
76,"Princess of China - Acoustic",67183831,7035
77,"Adventure of a Lifetime - Live from Spotify London",67087879,9037
78,"Yellow - Live from Spotify London",65542338,7053
79,"Something Just Like This - Alesso Remix",65454572,7280
80,Flags,64728383,14563
81,"A Sky Full of Stars - Live at the Royal Albert Hall London",63880920,9303
82,"Life in Technicolor",62189103,8202
83,"Atlas - From The Hunger Games Catching Fire Soundtrack",59760875,7692
84,"What If",59540677,20636
85,"A Whisper",59509276,7967
86,"Everythings Not Lost - Includes Hidden Track Life Is For Living",59396307,17832
87,Humankind,59362599,11187
88,"Anothers Arms",57655341,9061
89,"WE PRAY - (TINI Version)",57242811,36535
90,Amsterdam,56378683,17363
91,Kaleidoscope,55326292,3429
92,XY,54767990,11030
93,"Death and All His Friends",53286954,11376
94,"Hypnotised - EP Mix",53188946,5643
95,"Ma Meilleure Ennemie ft Coldplay",52986199,86828
96,Sunrise,52567356,7920
97,"People of The Pride",52426774,9705
98,"Princess of China - Radio Edit",51953846,11182
99,"Swallowed in the Sea",51491256,13739
100,"GOOD FEELiNGS",51316942,39905
101,Oceans,49361304,7524
102,Miracles,48407645,15158
103,"Colour Spectrum",48031506,3301
104,"Cemeteries of London",47574497,6931
105,"My Universe - SUGAs Remix",46629494,22412
106,42,46452278,7240
107,,46249977,8744
108,Everglow,44677563,4902
109,"A L I E N S",43808665,1965
110,"Mylo Xyloto",43588966,4803
111,"Old Friends",41946469,9123
112,"Something Just Like This - Tokyo Remix",41332949,2820
113,"Midnight - Kygo Remix",41096438,5692
114,"Up in Flames",40712414,3426
115,Gravity,40000011,11480
116,Daylight,39861803,7598
117,"White Shadows",39741396,10006
118,"Christmas Lights - Live from Spotify London",38852301,1446
119,"Magic - Live at the Enmore Theatre Sydney",38695586,1958
120,"Major Minus",38529325,2977
121,"Square One",37614256,8120
122,"Adventure of a Lifetime - Matoma Remix",37334238,3409
123,"Viva La Vida - Live",36929003,10694
124,"A Sky Full of Stars - Hardwell Remix",36923125,7822
125,"Lost (with Jay-Z)",36886378,3043
126,UpUp,36607589,3005
127,"feelslikeimfallinginlove - Zerb x Coldplay",36562166,51358
128,"Trouble In Town",36282730,3530
129,Church,36277788,6248
130,"A Sky Full of Stars",36275666,19399
131,"My Universe - Galantis Remix",35756254,5036
132,"Paradise - Tiësto Remix",35746662,3384
133,"Dont Let It Break Your Heart",34974428,3928
134,Yes,34025055,3867
135,Hypnotised,33464869,3514
136,UFO,33336051,2464
137,"Cry Cry Cry",32894367,4543
138,Low,31753255,6764
139,"Something Just Like This - Don Diablo Remix",31552701,2716
140,"My Universe - Acoustic Version",31217337,6321
141,"Up with the Birds",29569179,2684
142,"Fix You - Live",29510938,8002
143,"Every Teardrop Is A Waterfall (Coldplay Vs Swedish House Mafia)",29097872,6379
144,,28480047,3557
145,"The Scientist - Live in Buenos Aires",28383418,7048
146,MMIX,27681706,1723
147,"When I Need A Friend",27543428,2316
148,"Postcards from Far Away",26082766,2627
149,,25448891,3481
150,"A Hopeful Transmission",24786048,1673
151,"Yellow - Live in Buenos Aires",24743203,3527
152,"MOON MUSiC",24594656,14466
153,"Fix You",24507296,20830
154,"Yellow - Live",23935696,6365
155,BrokEn,22963387,2390
156,"WE PRAY - TWICE Version",22852841,23614
157,"Always in My Head - Live at the Royal Albert Hall London",22486639,1253
158,"Twisted Logic",22384584,3302
159,"Ink - Live at Le Casino De Paris Paris",22313218,1070
160,"Glass of Water",22192188,2324
161,"ALL MY LOVE - PNAU x Coldplay",21805342,14406
162,"Paradise - Live in Buenos Aires",21258484,2596
163,"A Head Full of Dreams - Live in Buenos Aires",20443432,2134
164,"My Universe - David Guetta Remix",20421245,4357
165,Èkó,20299265,3434
166,"Paradise - Live",19832530,2620
167,,19627117,1946
168,JUPiTER,19296485,9670
169,"Every Teardrop Is a Waterfall - Live in Buenos Aires",19088394,2236
170,"Lovers in Japan - Osaka Sun Mix",18225199,1887
171,"Adventure of a Lifetime - Live in Buenos Aires",18106995,3052
172,"بنی آدم",17987141,1826
173,"Higher Power - Tiësto Remix",17972396,1499
174,"Now My Feet Wont Touch the Ground",17718811,1679
175,"WOTW POTP",17579440,1493
176,"True Love - Live at the Enmore Theatre Sydney",17530112,1007
177,"Hymn for the Weekend - Live in Buenos Aires",17445925,2527
178,"Clocks - Live in Buenos Aires",17223108,4008
179,"Midnight - Live at the Royal Albert Hall London",16930094,967
180,iAAM,16726021,9914
181,"A Sky Full of Stars - Live in Buenos Aires",16554289,3240
182,AETERNA,16522391,10470
183,"Prospekts March Poppyfields",16476625,1719
184,"WE PRAY - (Elyanna Version)",16350323,7897
185,"Rainy Day",15958048,1287
186,"Something Just like This - Live in Buenos Aires",15928022,4228
187,Guns,15847092,1489
188,"O - Live at Royce Hall Los Angeles",15781778,797
189,"Everglow - Live in Buenos Aires",15359544,1972
190,"Anothers Arms - Live at the Beacon Theatre New York",15258750,792
191,"Let Somebody Go - Kygo Remix",14455067,4551
192,"Have Yourself a Merry Little Christmas - Jo Whiley BBC Radio 1 Session",14256590,250
193,"Charlie Brown - Live in Buenos Aires",14230901,2008
194,"Something Just Like This - Dimitri Vegas Like Mike Remix",14222595,860
195,"Clocks - Live",14152370,3171
196,"Oceans - Live at E-Werk Cologne",13971061,757
197,"Magic - Live in Buenos Aires",13964546,1529
198,"De Música Ligera - Live in Buenos Aires",13689309,1859
199,,13559633,6897
200,"Something Just Like This - R3hab Remix",13518209,889
201,"God Put a Smile upon Your Face - Live in Buenos Aires",13502261,1301
202,"Charlie Brown - Live",13342385,1903
203,"In My Place - Live 2012",13284468,2873
204,"My Universe - Supernova 7 Mix",12741806,6761
205,"Always in My Head - Live in Buenos Aires",12186000,1313
206,"Higher Power - Acoustic Version",11355460,1732
207,"UpUp - Freedo Remix",11226356,875
208,"ONE WORLD",10773853,5766
209,"We All Fall In Love Sometimes",10711111,1316
210,"My Universe - Instrumental",10353765,1146
211,"Midnight - Live in Buenos Aires",10063941,1038
212,"Every Teardrop Is a Waterfall - Live",9930343,1108
213,"UpUp - Live in Buenos Aires",9886464,1445
214,"In My Place - Live in Buenos Aires",9691218,1139
215,"Day n Nite - Spotify Singles",9131598,932
216,"Princess of China - Live",8889424,1104
217,"Let Somebody Go - Single Version",8774287,1146
218,"The Karate Kid",8714755,4431
219,"Hurts Like Heaven - Live",8620396,995
220,"For You",8045140,1452
221,"Yellow - Live in Sydney",7934238,1115
222,"God Put a Smile upon Your Face - Live",7708493,722
223,"Fix You - Live from Arnhem Netherlands",7626873,700
224,Lost,7536182,1441
225,"WE PRAY - Jasleen Royal Version",7276078,2759
226,"Us Against the World - Live",7090373,907
227,"Let Somebody Go - Piano Version",7040353,2157
228,"Help Is Round the Corner",7004769,1043
229,"Mylo Xyloto - Live",7004748,616
230,"Colour Spectrum - Live in Buenos Aires",6661383,657
231,"Amor Argentina - Live in Buenos Aires",6267374,666
232,"Higher Power - ZHU Remix",6234898,593
233,"Orphans - Muzi Remix",6213151,313
234,"Ghost Story",6196058,2852
235,"Major Minus - Live",6178773,633
236,"See You Soon - Live in Sydney",6175886,854
237,"Clocks - Radio Edit",6041808,3606
238,"Crests of Waves",5981041,942
239,"Moving to Mars",5914029,836
240,"Clocks - Live in Sydney",5769258,835
241,"Up in Flames - Live",5688481,536
242,"Careful Where You Stand",5668157,989
243,"I Ran Away",5438164,855
244,"Princess of China - Invisible Men Remix",5430296,748
245,"Let Somebody Go - Ofenbach Remix",5396545,659
246,Talk,5351175,2153
247,"Bittersweet Symphony - Live at Live 8 Hyde Park London 2nd July 2005",5256294,2287
248,"Easy To Please",5230546,691
249,"Something Just Like This - ARMNHMR Remix",5190192,373
250,"End Credits - Live in Buenos Aires",5178911,576
251,"Moses - Live in Sydney",5062718,985
252,Animals,5052867,770
253,"Man in The Moon",5011863,4695
254,"Politik - Live in Sydney",4962181,941
255,"Bigger Stronger",4900876,822
256,"I Bloom Blaum",4849015,538
257,"All Your Friends",4627113,725
258,"A Rush of Blood to the Head - Live in Sydney",4505444,738
259,"In My Place - Live in Sydney",4477511,712
260,"2000 Miles",4468993,345
261,"Brothers Sisters",4239826,408
262,"Things I Dont Understand",4208013,781
