Rank,"Song Title",Streams,Daily
1,Yellow,3707739083,1561169
2,"Something Just Like This",3598045474,1255427
3,"Viva La Vida",3284868661,1461295
4,"The Scientist",2824663787,1080245
5,"A Sky Full of Stars",2317508120,962545
6,"Fix You",2095910445,817376
7,Sparks,2027589732,1357129
8,"Hymn for the Weekend",1924413135,634816
9,Paradise,1848943889,741082
10,"My Universe",1594355199,413412
11,"Adventure of a Lifetime",1560106446,952197
12,Clocks,1489838341,748399
13,Magic,804819952,129436
14,"Hymn for the Weekend - Seeb Remix",701977229,79256
15,"In My Place",498869809,206659
16,Trouble,492264494,166707
17,"Higher Power",453762421,106358
18,"Christmas Lights",419337237,7616
19,"Speed of Sound",401619588,103505
20,"Every Teardrop Is a Waterfall",391731949,118760
21,Everglow,375173556,125173
22,"Princess of China",346335300,126129
23,"Charlie Brown",311169467,75013
24,UpUp,311017773,58708
25,"Let Somebody Go",299090032,49551
26,feelslikeimfallinginlove,296944693,192033
27,"Dont Panic",286153609,65633
28,Orphans,274861125,39776
29,"A Head Full of Dreams",239847577,42630
30,"Violet Hill",231160292,61614
31,"WE PRAY",225996759,181905
32,Shiver,217308296,54523
33,"Green Eyes",176724603,68846
34,"Always in My Head",172686498,44561
35,Talk,168912368,63782
36,Midnight,168666727,21707
37,"Everyday Life",154061773,25388
38,Birds,150559347,25222
39,"Everglow - Edit",146420308,19097
40,"God Put a Smile upon Your Face",142246792,32997
41,O,141913957,40830
42,Ink,128151848,28263
43,"The Hardest Part",124201313,49934
44,"A Message",119817201,30002
45,"Miracles (Someone Special)",119135533,14811
46,"Warning Sign",116299935,39993
47,"Fun (feat Tove Lo)",114872048,12294
48,Politik,113257751,24152
49,"High Speed",112476524,25435
50,"We Never Change",109843450,39107
51,"Strawberry Swing",107321497,20590
52,"Viva La Vida - Live from Spotify London",104537461,18083
53,"True Love",103534648,16417
54,"ALL MY LOVE",101103160,89585
55,"Amazing Day",100670846,20671
56,"Til Kingdom Come",98876989,34088
57,Biutyful,96741016,22101
58,"Army of One",89224881,12312
59,Lost,86992388,14919
60,"See You Soon",86925415,14831
61,"Hurts Like Heaven",84147565,13872
62,"Champion Of The World",81774045,15097
63,Coloratura,80705113,19958
64,"Life in Technicolor ii",80256338,17549
65,"Us Against the World",79820348,12059
66,"Viva La Vida - Live in Buenos Aires",76229989,11882
67,Spies,75048698,20482
68,Parachutes,74063337,13359
69,"Lovers in Japan Reign of Love",73163816,12246
70,"All I Can Think About Is You",73137281,9871
71,Daddy,71881173,13068
72,"A Rush of Blood to the Head",70376445,21293
73,Arabesque,69650165,10601
74,"Fix You - Live in Buenos Aires",68604900,9453
75,"Everglow - Live from Spotify London",67209865,4890
76,"Princess of China - Acoustic",67202974,5476
77,"Adventure of a Lifetime - Live from Spotify London",67115600,9076
78,"Yellow - Live from Spotify London",65563019,6595
79,"Something Just Like This - Alesso Remix",65475535,6382
80,Flags,64774407,15635
81,"A Sky Full of Stars - Live at the Royal Albert Hall London",63911794,11058
82,"Life in Technicolor",62213815,8023
83,"Atlas - From The Hunger Games Catching Fire Soundtrack",59782909,6339
84,"What If",59589405,13341
85,"A Whisper",59532189,7031
86,"Everythings Not Lost - Includes Hidden Track Life Is For Living",59441353,13157
87,Humankind,59397218,11406
88,"Anothers Arms",57680755,7529
89,"WE PRAY - (TINI Version)",57355985,37226
90,Amsterdam,56418534,12434
91,Kaleidoscope,55336314,3136
92,XY,54799403,10472
93,"Death and All His Friends",53320042,10073
94,"Ma Meilleure Ennemie ft Coldplay",53234296,80742
95,"Hypnotised - EP Mix",53205717,5370
96,Sunrise,52590670,7244
97,"People of The Pride",52456139,9509
98,"Princess of China - Radio Edit",51986172,9453
99,"Swallowed in the Sea",51529278,11573
100,"GOOD FEELiNGS",51437676,39001
101,Oceans,49382016,6411
102,Miracles,48456157,17978
103,"Colour Spectrum",48041945,3215
104,"Cemeteries of London",47594658,5751
105,"My Universe - SUGAs Remix",46692278,19604
106,42,46472308,6566
107,,46276598,8304
108,Everglow,44691999,4551
109,"A L I E N S",43814364,1735
110,"Mylo Xyloto",43603863,4861
111,"Old Friends",41973738,8715
112,"Something Just Like This - Tokyo Remix",41341803,2834
113,"Midnight - Kygo Remix",41112765,5185
114,"Up in Flames",40721991,3039
115,Gravity,40033470,10557
116,Daylight,39884115,6675
117,"White Shadows",39770703,8415
118,"Christmas Lights - Live from Spotify London",38857025,1578
119,"Magic - Live at the Enmore Theatre Sydney",38701851,2048
120,"Major Minus",38538076,2540
121,"Square One",37636989,6778
122,"Adventure of a Lifetime - Matoma Remix",37347929,4498
123,"Viva La Vida - Live",36964159,12150
124,"A Sky Full of Stars - Hardwell Remix",36949771,7907
125,"Lost (with Jay-Z)",36895752,2957
126,"feelslikeimfallinginlove - Zerb x Coldplay",36721589,43435
127,UpUp,36616921,3125
128,"A Sky Full of Stars",36335488,18419
129,Church,36295576,5804
130,"Trouble In Town",36292251,2832
131,"My Universe - Galantis Remix",35770551,4526
132,"Paradise - Tiësto Remix",35757052,3220
133,"Dont Let It Break Your Heart",34986482,3951
134,Yes,34036152,3319
135,Hypnotised,33475230,3293
136,UFO,33343090,2128
137,"Cry Cry Cry",32907523,3952
138,Low,31772348,5960
139,"Something Just Like This - Don Diablo Remix",31561226,2643
140,"My Universe - Acoustic Version",31235747,5601
141,"Up with the Birds",29576958,2454
142,"Fix You - Live",29535945,8827
143,"Every Teardrop Is A Waterfall (Coldplay Vs Swedish House Mafia)",29121063,7916
144,,28491217,3459
145,"The Scientist - Live in Buenos Aires",28407882,8551
146,MMIX,27687059,1626
147,"When I Need A Friend",27550091,1950
148,"Postcards from Far Away",26088754,1773
149,,25457883,2694
150,"A Hopeful Transmission",24791022,1516
151,"Yellow - Live in Buenos Aires",24754944,3858
152,"MOON MUSiC",24636925,12711
153,"Fix You",24572725,19569
154,"Yellow - Live",23953460,5603
155,BrokEn,22970272,2034
156,"WE PRAY - TWICE Version",22924578,23265
157,"Always in My Head - Live at the Royal Albert Hall London",22490138,1008
158,"Twisted Logic",22394020,2844
159,"Ink - Live at Le Casino De Paris Paris",22316545,1143
160,"Glass of Water",22198654,1986
161,"ALL MY LOVE - PNAU x Coldplay",21849242,14641
162,"Paradise - Live in Buenos Aires",21266781,2654
163,"A Head Full of Dreams - Live in Buenos Aires",20450541,2364
164,"My Universe - David Guetta Remix",20436569,6672
165,Èkó,20309295,3255
166,"Paradise - Live",19841336,3003
167,,19633124,1885
168,JUPiTER,19324320,8534
169,"Every Teardrop Is a Waterfall - Live in Buenos Aires",19096234,2566
170,"Lovers in Japan - Osaka Sun Mix",18230412,1564
171,"Adventure of a Lifetime - Live in Buenos Aires",18117088,3344
172,"بنی آدم",17992286,1563
173,"Higher Power - Tiësto Remix",17976971,1458
174,"Now My Feet Wont Touch the Ground",17722760,1233
175,"WOTW POTP",17583569,1183
176,"True Love - Live at the Enmore Theatre Sydney",17532770,738
