Rank,"Song Title",Streams,Daily
1,"Shape of You",4853784674,1587504
2,Perfect,3906289687,1455946
3,Photograph,3372807623,1305318
4,"Thinking out Loud",3083399279,957174
5,"I Dont Care",2151908795,563227
6,"Bad Habits",2131049534,567460
7,Shivers,2025462382,676052
8,"Galway Girl",1579770211,484554
9,"Castle on the Hill",1579684842,422731
10,"Beautiful People (feat Khalid)",1543932881,247282
11,Happier,1480907010,267827
12,"The A Team",1149585442,239500
13,"Bam Bam (feat Ed Sheeran)",1095449960,220112
14,"I See Fire",1037395870,120522
15,"River (feat Ed Sheeran)",936704844,153098
16,"South of the Border (feat Camila Cabello Cardi B)",872975335,192862
17,Dont,863473655,164545
18,Dive,859307504,313648
19,"Perfect Duet (Ed Sheeran Beyoncé)",852029114,61971
20,"Supermarket Flowers",843798900,182216
21,"Tenerife Sea",676089446,76040
22,"Lego House",654281467,113685
23,"End Game",622585993,146211
24,Sing,622096488,82109
25,"Give Me Love",605153345,87924
26,Afterglow,521899581,61357
27,"Kiss Me",510475026,52614
28,"Eyes Closed",493600252,156159
29,"Lay It All on Me (feat Ed Sheeran)",426785807,34568
30,"What Do I Know",425741964,40282
31,"Cross Me (feat Chance the Rapper PnB Rock)",421816647,29511
32,Azizam,420106209,473874
33,Peru,405968865,120511
34,"Own It (feat Ed Sheeran Burna Boy)",402577114,70217
35,"How Would You Feel (Paean)",396637204,32443
36,"Merry Christmas",386156539,20922
37,"Overpass Graffiti",376350436,51078
38,"All of the Stars",374351023,55588
39,"For My Hand (feat Ed Sheeran)",359141151,126609
40,"Im a Mess",353114046,22510
41,"New Man",345033461,25111
42,Bloodstream,343945724,39392
43,Sapphire,343718247,444679
44,Barcelona,329656744,27701
45,"Nancy Mulligan",326382185,52442
46,"Everything Has Changed",313879168,60589
47,"I Was Made For Loving You",305648446,30932
48,"Best Part of Me (feat YEBBA)",299888971,22758
49,One,294561883,25546
50,"Hearts Dont Break Around Here",289649084,19743
51,Celestial,289215880,65779
52,"Visiting Hours",284785078,47475
53,"Antisocial (with Travis Scott)",282404224,29088
54,"Remember The Name (feat Eminem 50 Cent)",281808266,50050
55,"Dark Times",279973310,22919
56,Drunk,274774631,27960
57,"Save Myself",255417232,16251
58,"Small Bump",247783137,19633
59,"Take Me Back to London (feat Stormzy)",247371368,26504
60,"Perfect Symphony (Ed Sheeran Andrea Bocelli)",242495660,57455
61,"Bibia Be Ye Ye",238260415,17742
62,"Everything Has Changed (feat Ed Sheeran) (Taylors Version)",232118824,106761
63,"The Joker And The Queen (feat Taylor Swift)",227247343,39881
64,Eraser,217144840,14123
65,"You Need Me I Dont Need You",202727748,24602
66,"BLOW (with Chris Stapleton Bruno Mars)",201917738,34878
67,"Shape of You - Acoustic",200568140,16684
68,2step,197167441,29869
69,2step,194593947,37687
70,"I Dont Care - Acoustic",193152107,24297
71,"Afire Love",186519878,14740
72,"Those Kinda Nights (feat Ed Sheeran)",184608656,26100
73,"Run (feat Ed Sheeran) (Taylors Version) (From The Vault)",167350297,25205
74,Nina,152309292,10312
75,"Baby One More Time - Recorded at Spotify Studios New York City",151944070,13955
76,"Nothing On You (feat Paulo Londra Dave)",151926370,14584
77,Runaway,150964745,11929
78,"First Times",134597509,15172
79,Sigue,129248645,14451
80,"Put It All on Me (feat Ella Mai)",125809939,17977
81,"Take It Back",121155456,6361
82,"Shivers - Ofenbach Remix",115503971,27934
83,"Life Goes On (feat Luke Combs)",115188755,53562
84,"Shape of You (feat Zion Lennox) - Latin Remix",115061410,9328
85,"Wake Me Up",113918418,6080
86,"Candle In The Wind - 2018 Version",109566566,11958
87,"Even My Dad Does Sometimes",109318391,6547
88,"Perfect - Acoustic",107743290,21389
89,"Growing Up (feat Ed Sheeran)",105940127,8643
90,"The Man",105518258,6332
91,"Touch and Go",104084013,5713
92,"Bad Habits - MEDUZA Remix",101902460,23177
93,UNI,101735538,7084
94,"South of the Border (feat Camila Cabello Cardi B) - Cheat Codes Remix",99881721,8064
95,Shirtsleeves,97717267,5758
96,"Castle on the Hill - Acoustic",97212853,8791
97,"Shape of You - Stormzy Remix",96715269,12877
98,"Autumn Leaves - Deluxe Edition",95737324,8295
99,"Bad Habits (feat Bring Me The Horizon)",94125592,30024
100,"Little Bird - Deluxe Edition",87595457,6378
101,"Old Phone",86922122,93076
102,Curtains,83926382,17983
103,"Make It Rain",83452732,11393
104,"Happier - Acoustic",83030991,9924
105,"Shape of You (feat Nyla Kranium) - Major Lazer Remix",82753158,3855
106,This,82325998,5491
107,"Let Her Go (feat Ed Sheeran) - Anniversary Edition",81298090,91753
108,"Are You Entertained",80494149,13236
109,Tides,79031471,10170
110,"Boa Me (feat Ed Sheeran Mugeez)",76314624,3680
111,"1000 Nights (feat Meek Mill A Boogie Wit da Hoodie)",72783933,3737
112,Camera,72698546,160893
113,"Way To Break My Heart (feat Skrillex)",71537949,4051
114,Collide,70612578,10459
115,"Grade 8",69859395,5416
116,"I Dont Want Your Money (feat HER)",68840280,4520
117,"Castle on the Hill - Recorded at Spotify Studios New York City",68673328,3368
118,"American Town",68479033,18171
119,Boat,68230558,14169
120,"Photograph - Felix Jaehn Remix",66669842,4194
121,"Who We Love (feat Ed Sheeran)",66544398,14724
122,"One Life",66238389,9266
123,"Feels (feat Young Thug J Hus)",66222269,4053
124,"Galway Girl - Martin Jensen Remix",65179981,4784
125,"Love In Slow Motion",62400962,8430
126,"Bad Habits (feat Tion Wayne Central Cee) Fumez The Engineer Remix",60900249,6469
127,"Leave Your Life",60750465,6817
128,"Beautiful People (feat Khalid) - NOTD Remix",60381191,4187
129,"Drive (From F1 The Movie)",60235054,74332
130,Bloodstream,59595078,5066
131,"The Joker And The Queen",59456165,7090
132,"Stop The Rain",58488452,7930
133,"A Little More",57481815,92745
134,"Cold Coffee",57294181,4866
135,Friends,56477453,3483
136,"Gold Rush - Deluxe Edition",54057767,4082
137,"All About It",53516503,2233
138,"The City",53176294,4112
139,"I Dont Care (with Justin Bieber) - Jonas Blue Remix",50691365,2755
140,Firefly,48975493,2630
141,"Peru - R3HAB Remix",48429262,9002
142,"Under the Tree (from That Christmas)",47892542,9530
143,Sandman,47260694,7464
144,"Noche de Novela (feat Ed Sheeran)",45367538,7731
145,"Sunburn - Deluxe Edition",44989930,3438
146,"Hips Dont Lie - Spotify Anniversary Version",44628003,105394
147,"Life Goes On",43003455,10601
148,"Call On Me (feat Ed Sheeran)",42899341,7558
149,She,41822051,2128
150,"Be Right Now",41387502,3906
151,"End Of Youth",40606972,11642
152,"Take Me Back To London (Remix) feat Stormzy Jaykae Aitch",39711704,4025
153,"Guiding Light",39523914,3929
154,"My G (feat Ed Sheeran)",39251042,11514
155,F64,39154545,6347
156,"I Dont Care (with Justin Bieber) - Loud Luxury Remix",38943853,1848
157,"Shivers (feat Jessi SUNMI)",38418786,11663
158,"Let It Out",37396669,1820
159,"Bad Habits - Joel Corry Remix",37184852,5416
160,"New York",35290786,2005
161,"Forever My Love",34309538,6153
162,"South of the Border (feat Camila Cabello) - Acoustic",33762419,2088
163,"Shape of You - Galantis Remix",33696172,1392
164,"Shivers (Dillon Francis Remix) Main Mix",33627128,3557
165,"English Rose",33441040,1669
166,"The A Team - Acoustic",33149567,1740
167,"Thinking out Loud - Alex Adair Remix",32905295,1286
168,"Sapphire (feat Arijit Singh) - Remix",32740526,48311
169,"One Night",32368142,1667
170,Homeless,31295819,1304
171,Magical,31233722,8825
172,"Beautiful People (feat Khalid) - Jack Wins Remix",30811202,1262
173,So,30546116,1421
174,"Salt Water",30083298,7287
175,"Amo Soltanto Te",29572468,6635
176,"Little Lady (feat Mikill Pane)",29254126,1298
177,"Peru - Acoustic",28866979,4107
178,Fall,28491618,1560
179,"Reuf (feat Ed Sheeran)",27970019,2783
180,Sofa,26850888,1167
181,"The Hills of Aberfeldy",26645480,6825
182,Vega,26014451,6335
183,Colourblind,25961353,6258
184,"Shivers - Alok Remix",25946303,7556
185,"Lego House - Acoustic",25140526,1459
186,Dusty,24600684,5107
187,"Dont - Don Diablo Remix",24062578,852
188,"Be Like You",24041224,1094
189,"You Need Me I Dont Need You",23750838,826
190,"2step (feat Ultimo)",23110165,1810
191,"be my forever (feat ed sheeran)",22379339,3253
192,"Fire Alarms",21540916,947
193,Sunburn,21309821,956
194,"Happier - Tiëstos AFTRHRS Remix",21271091,816
195,"2step (feat 1Cuz)",20773503,2426
196,"Bad Habits - Acoustic Version",20720780,2573
197,Sycamore,20698279,4303
198,Spark,20591605,5085
199,"Give Me Love",20469109,4525
200,"Castle on the Hill - Throttle Remix",19987630,2023
201,"Where We Land",19649649,1135
202,Borderline,19109564,4374
203,"Parting Glass - Live at Wembley Stadium",18648175,1316
204,"2step (feat Chefin)",18641233,3161
205,"Shape of You - Yxng Bane Remix",18157684,1636
206,"South of the Border (feat Camila Cabello Cardi B) - Sam Feldt Remix",18071583,841
207,Blue,17899418,5351
208,"I See Fire - Live and in Session",17487088,1236
209,"No Strings",17277896,4082
210,"Everything You Are",17121533,996
211,"Wake Me Up - Live at the Bedford",16229254,655
212,Symmetry,15769423,28017
213,"In Other Words",15730831,24992
214,"Small Bump - Live at Wembley Stadium",15690393,580
215,"Perfect - Robin Schulz Remix",15599538,1477
216,"The A Team - Live at the Bedford",15441012,519
217,"The City",15306129,487
218,"Shivers - Acoustic Version",14814321,2349
219,"You Need Me I Dont Need You - Live at the Bedford",14805214,614
