Rank,"Song Title",Streams,Daily
1,"Shape of You",4870378213,1539032
2,Perfect,3921044372,1430567
3,Photograph,3386291847,1234510
4,"Thinking out Loud",3093762333,926886
5,"I Dont Care",2158737062,610901
6,"Bad Habits",2137462949,604722
7,Shivers,2033449703,764296
8,"Galway Girl",1585038100,443812
9,"Castle on the Hill",1584173546,395701
10,"Beautiful People (feat Khalid)",1546649725,222469
11,Happier,1483578080,260764
12,"The A Team",1152182149,213360
13,"Bam Bam (feat Ed Sheeran)",1097912562,225613
14,"I See Fire",1038697728,112215
15,"River (feat Ed Sheeran)",938258660,134402
16,"South of the Border (feat Camila Cabello Cardi B)",874953711,164118
17,Dont,865440805,156485
18,Dive,862749997,326385
19,"Perfect Duet (Ed Sheeran Beyoncé)",852721765,64221
20,"Supermarket Flowers",845742863,190620
21,"Tenerife Sea",676958301,72244
22,"Lego House",655521601,100878
23,"End Game",624121367,125939
24,Sing,623018064,78937
25,"Give Me Love",606098048,79088
26,Afterglow,522559272,56638
27,"Kiss Me",511062046,48386
28,"Eyes Closed",495306998,158049
29,"Lay It All on Me (feat Ed Sheeran)",427189310,33544
30,"What Do I Know",426177608,39231
31,Azizam,425359139,509661
32,"Cross Me (feat Chance the Rapper PnB Rock)",422132030,27843
33,Peru,407253329,120410
34,"Own It (feat Ed Sheeran Burna Boy)",403060045,68990
35,"How Would You Feel (Paean)",397001170,31667
36,"Merry Christmas",386394370,23179
37,"Overpass Graffiti",376916780,51897
38,"All of the Stars",374922684,47698
39,"For My Hand (feat Ed Sheeran)",360833055,147931
40,"Im a Mess",353367096,21157
41,Sapphire,348735179,484503
42,"New Man",345312522,24870
43,Bloodstream,344390564,38037
44,Barcelona,329964931,27885
45,"Nancy Mulligan",326956910,51459
46,"Everything Has Changed",314548961,50343
47,"I Was Made For Loving You",305941960,29351
48,"Best Part of Me (feat YEBBA)",300132219,20941
49,One,294851034,24938
50,Celestial,289924025,62988
51,"Hearts Dont Break Around Here",289867543,20291
52,"Visiting Hours",285309855,45318
53,"Antisocial (with Travis Scott)",282709345,26427
54,"Remember The Name (feat Eminem 50 Cent)",282351902,46233
55,"Dark Times",280222908,22599
56,Drunk,275082989,26787
57,"Save Myself",255594935,15583
58,"Small Bump",247999663,18617
59,"Take Me Back to London (feat Stormzy)",247656278,25310
60,"Perfect Symphony (Ed Sheeran Andrea Bocelli)",243152887,66824
61,"Bibia Be Ye Ye",238459567,18111
