Rank,"Song Title",Streams,Daily
1,"Shape of You",4841823251,1582649
2,Perfect,3895747782,1280500
3,Photograph,3362773545,1272845
4,"Thinking out Loud",3076024856,1041556
5,"I Don't Care",2147673159,532467
6,"Bad Habits",2126489496,534055
7,Shivers,2020155111,524621
8,"Castle on the Hill",1576542457,291856
9,"Galway Girl",1575931906,424919
10,"Beautiful People (feat. Khalid)",1542106181,186508
11,Happier,1478891696,183737
12,"The A Team",1147639075,194996
13,"Bam Bam (feat. Ed Sheeran)",1093770185,205044
14,"I See Fire",1036442701,120998
15,"River (feat. Ed Sheeran)",935568699,147494
16,"South of the Border (feat. Camila Cabello & Cardi B)",871572691,132142
17,Don't,862165899,130584
18,Dive,856966225,208269
19,"Perfect Duet (Ed Sheeran & Beyoncé)",851536059,62305
20,"Supermarket Flowers",842326171,144665
21,"Tenerife Sea",675475167,84618
22,"Lego House",653366608,123077
23,"End Game",621491737,142293
24,Sing,621463951,77853
25,"Give Me Love",604470273,93511
26,Afterglow,521402031,62940
27,"Kiss Me",510059409,58627
28,"Eyes Closed",492440662,119251
29,"Lay It All on Me (feat. Ed Sheeran)",426481168,40103
30,"What Do I Know?",425421032,40048
31,"Cross Me (feat. Chance the Rapper & PnB Rock)",421597782,28054
32,Azizam,416309570,449869
33,Peru,405062091,110929
34,"Own It (feat. Ed Sheeran & Burna Boy)",402085591,71321
35,"How Would You Feel (Paean)",396378732,33312
36,"Merry Christmas",385982282,21839
37,"Overpass Graffiti",375937958,50480
38,"All of the Stars",373934238,55302
39,"For My Hand (feat. Ed Sheeran)",358105787,124610
40,"I'm a Mess",352936960,23899
41,"New Man",344838589,24853
42,Bloodstream,343649295,39061
43,Sapphire,340151812,424817
44,Barcelona,329434638,27123
45,"Nancy Mulligan",325963112,52997
46,"Everything Has Changed",313357560,71543
47,"I Was Made For Loving You",305339123,30914
48,"Best Part of Me (feat. YEBBA)",299720213,22566
49,One,294347421,27385
50,"Hearts Don't Break Around Here",289488215,19556
51,Celestial,288691760,65573
52,"Visiting Hours",284402211,52615
53,"Antisocial (with Travis Scott)",282179740,35743
54,"Remember The Name (feat. Eminem & 50 Cent)",281425279,51160
55,"Dark Times",279797395,23496
56,Drunk,274550175,30738
57,"Save Myself",255291141,15853
58,"Small Bump",247624897,22079
59,"Take Me Back to London (feat. Stormzy)",247170539,25708
60,"Perfect Symphony (Ed Sheeran & Andrea Bocelli)",242009779,60073
61,"Bibia Be Ye Ye",238121837,16992
62,"Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)",231189921,121581
63,"The Joker And The Queen (feat. Taylor Swift)",226942900,40672
64,Eraser,217034263,14206
65,"You Need Me, I Don't Need You",202534242,25932
66,"BLOW (with Chris Stapleton & Bruno Mars)",201625134,44751
67,"Shape of You - Acoustic",200435984,17551
68,2step,196933510,29276
69,2step,194295479,39598
70,"I Don't Care - Acoustic",192971532,23548
71,"Afire Love",186402749,16085
72,"Those Kinda Nights (feat. Ed Sheeran)",184420226,24030
73,"Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault)",167157228,24962
74,Nina,152228461,10688
75,"Baby One More Time - Recorded at Spotify Studios New York City",151839775,14203
76,"Nothing On You (feat. Paulo Londra & Dave)",151817071,14308
77,Runaway,150870648,12073
78,"First Times",134476406,16692
79,Sigue,129134201,13377
80,"Put It All on Me (feat. Ella Mai)",125670902,18825
81,"Take It Back",121105250,6447
82,"Shivers - Ofenbach Remix",115274132,29367
83,"Shape of You (feat. Zion & Lennox) - Latin Remix",114988491,9413
84,"Life Goes On (feat. Luke Combs)",114743798,58267
85,"Wake Me Up",113869467,6596
86,"Candle In The Wind - 2018 Version",109469887,12154
87,"Even My Dad Does Sometimes",109264246,7070
88,"Perfect - Acoustic",107589528,21011
89,"Growing Up (feat. Ed Sheeran)",105867508,8057
90,"The Man",105468545,6563
91,"Touch and Go",104038909,5628
92,"Bad Habits - MEDUZA Remix",101731867,22709
93,U.N.I.,101679455,7589
94,"South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix",99823474,7644
95,Shirtsleeves,97672094,5863
96,"Castle on the Hill - Acoustic",97144499,8310
97,"Shape of You - Stormzy Remix",96614564,12903
98,"Autumn Leaves - Deluxe Edition",95669722,8563
99,"Bad Habits (feat. Bring Me The Horizon)",93899009,31452
100,"Little Bird - Deluxe Edition",87543807,6911
101,"Old Phone",86207739,92424
102,Curtains,83780877,18421
103,"Make It Rain",83361149,11252
104,"Happier - Acoustic",82959235,9665
105,"Shape of You (feat. Nyla & Kranium) - Major Lazer Remix",82724842,3786
106,This,82282062,6072
107,"Let Her Go (feat. Ed Sheeran) - Anniversary Edition",80558341,84589
108,"Are You Entertained",80392182,14126
109,Tides,78953083,10176
110,"Boa Me (feat. Ed Sheeran & Mugeez)",76266782,3828
111,"1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",72754859,3746
112,"Way To Break My Heart (feat. Skrillex)",71507130,4106
113,Camera,71416986,162281
114,Collide,70529697,10986
115,"Grade 8",69817153,5779
116,"I Don't Want Your Money (feat. H.E.R.)",68806683,4143
117,"Castle on the Hill - Recorded at Spotify Studios New York City",68646877,3325
118,"American Town",68333006,18051
119,Boat,68120759,14024
120,"Photograph - Felix Jaehn Remix",66634196,4500
121,"Who We Love (feat. Ed Sheeran)",66421203,12794
122,"Feels (feat. Young Thug & J Hus)",66192027,3844
123,"One Life",66165747,9740
124,"Galway Girl - Martin Jensen Remix",65143283,4369
125,"Love In Slow Motion",62336575,8202
126,"Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix]",60850873,6876
