Rank,"Song Title",Streams,Daily
1,"Shape of You",4859873684,1575914
2,Perfect,3911665713,1384556
3,Photograph,3377679681,1149346
4,"Thinking out Loud",3087072823,890877
5,"I Dont Care",2154229435,630686
6,"Bad Habits",2133417077,554381
7,Shivers,2028417420,714383
8,"Galway Girl",1581843349,473580
9,"Castle on the Hill",1581376185,366342
10,"Beautiful People (feat Khalid)",1544969144,237488
11,Happier,1481897196,227125
12,"The A Team",1150549080,209806
13,"Bam Bam (feat Ed Sheeran)",1096383439,221371
14,"I See Fire",1037876332,112891
15,"River (feat Ed Sheeran)",937280465,129367
16,"South of the Border (feat Camila Cabello Cardi B)",873726139,180967
17,Dont,864244546,182920
18,Dive,860589861,279685
19,"Perfect Duet (Ed Sheeran Beyoncé)",852281934,61830
20,"Supermarket Flowers",844516913,165292
21,"Tenerife Sea",676419635,81372
22,"Lego House",654748195,108404
23,"End Game",623175766,132769
24,Sing,622444341,83357
25,"Give Me Love",605499028,78185
26,Afterglow,522147268,56702
27,"Kiss Me",510694968,50736
28,"Eyes Closed",494242431,142498
29,"Lay It All on Me (feat Ed Sheeran)",426936429,34211
30,"What Do I Know",425901521,37889
31,Azizam,422107408,509007
32,"Cross Me (feat Chance the Rapper PnB Rock)",421933445,27589
33,Peru,406453058,118338
34,"Own It (feat Ed Sheeran Burna Boy)",403060045,68990
35,"How Would You Feel (Paean)",396770697,30986
36,"Merry Christmas",386243602,22360
37,"Overpass Graffiti",376561814,50024
38,"All of the Stars",374565610,47207
39,"For My Hand (feat Ed Sheeran)",359699812,141840
40,"Im a Mess",353206832,21157
41,Sapphire,345581040,456988
42,"New Man",345133860,23547
43,Bloodstream,344108754,36512
44,Barcelona,329773285,27518
45,"Nancy Mulligan",326596336,50533
46,"Everything Has Changed",314127205,54622
47,"I Was Made For Loving You",305648446,30932
48,"Best Part of Me (feat YEBBA)",299979034,20714
49,One,294668263,24898
50,"Hearts Dont Break Around Here",289728577,18112
51,Celestial,289480065,62749
52,"Visiting Hours",284979681,44057
53,"Antisocial (with Travis Scott)",282517341,26397
54,"Remember The Name (feat Eminem 50 Cent)",282010260,45796
55,"Dark Times",280064034,20877
56,Drunk,274886136,25541
57,"Save Myself",255481885,14829
58,"Small Bump",247863383,18489
59,"Take Me Back to London (feat Stormzy)",247476610,24592
60,"Perfect Symphony (Ed Sheeran Andrea Bocelli)",242730240,61239
61,"Bibia Be Ye Ye",238333256,17024
62,"Everything Has Changed (feat Ed Sheeran) (Taylors Version)",232551937,95744
63,"The Joker And The Queen (feat Taylor Swift)",227402209,35420
64,Eraser,217201165,13634
65,"You Need Me I Dont Need You",202827640,22693
66,"BLOW (with Chris Stapleton Bruno Mars)",202061669,35655
67,"Shape of You - Acoustic",200638038,16327
68,2step,197294517,30218
69,2step,194748456,37024
70,"I Dont Care - Acoustic",193246545,22421
71,"Afire Love",186581329,14377
72,"Those Kinda Nights (feat Ed Sheeran)",184709168,22839
73,"Run (feat Ed Sheeran) (Taylors Version) (From The Vault)",167448513,21623
74,Nina,152351765,9997
75,"Baby One More Time - Recorded at Spotify Studios New York City",151999550,12498
76,"Nothing On You (feat Paulo Londra Dave)",151986058,14105
77,Runaway,151013797,10961
78,"First Times",134658825,13943
79,Sigue,129310287,14594
80,"Put It All on Me (feat Ella Mai)",125884616,17616
81,"Take It Back",121181192,5863
82,"Shivers - Ofenbach Remix",115623791,28967
83,"Life Goes On (feat Luke Combs)",115411225,54915
84,"Shape of You (feat Zion Lennox) - Latin Remix",115099717,9568
85,"Wake Me Up",113943340,5460
86,"Candle In The Wind - 2018 Version",109606492,13460
87,"Even My Dad Does Sometimes",109345733,6606
88,"Perfect - Acoustic",107822490,18224
89,"Growing Up (feat Ed Sheeran)",105978941,9895
90,"The Man",105543612,5653
91,"Touch and Go",104107096,5173
92,"Bad Habits - MEDUZA Remix",101994131,23281
93,UNI,101763376,6207
94,"South of the Border (feat Camila Cabello Cardi B) - Cheat Codes Remix",99912361,7079
95,Shirtsleeves,97740601,5306
96,"Castle on the Hill - Acoustic",97247294,8006
97,"Shape of You - Stormzy Remix",96767173,13334
