Rank,"Song Title",Streams,Daily
1,"Dusk Till Dawn (feat Sia) - Radio Edit",2195427329,652218
2,"I Dont Wanna Live Forever (Fifty Shades Darker)",2112016943,689942
3,PILLOWTALK,1712404452,638645
4,"Trampoline (with ZAYN)",595597967,63281
5,"A Whole New World (End Title) - From Aladdin",381928039,44565
6,"Let Me",358800853,52779
7,"Still Got Time (feat PARTYNEXTDOOR)",302997135,14199
8,"LIKE I WOULD",288932681,28532
9,"fOoL fOr YoU",263162908,27406
10,Entertainer,220769661,31965
11,"There You Are",202368744,28539
12,Better,174870880,14099
13,Vibez,171626693,16924
14,"wRoNg (feat Kehlani)",165542028,25345
15,"Good Years",162884218,8017
16,TiO,156103216,40078
17,"EYES CLOSED (with ZAYN)",149614279,325258
18,"Cruel (feat ZAYN)",130925658,8663
19,"iTs YoU",124572740,13239
20,Flames,108631981,9250
21,Sweat,103157477,39621
22,BeFoUr,90229072,13204
23,"Back To Sleep REMIX (feat Usher ZAYN)",79607245,8489
24,"Love Like This",75626746,20437
25,sHe,74364224,13416
26,dRuNk,73893150,29009
27,Fingers,72179482,4181
28,"Too Much (feat Timbaland)",71559604,5338
29,BoRdErSz,69443758,14598
30,"Dusk Till Dawn (feat Sia) - Brooks Remix",59902990,3385
31,"rEaR vIeW",56973052,7160
32,Tightrope,53372220,10847
33,"No Candle No Light (feat Nicki Minaj)",52552071,3180
34,"Rumors (feat ZAYN)",50674255,10261
35,Rainberry,48674747,4276
36,Common,48613170,11005
37,"Back To Life",42036796,16177
38,Stardust,39564122,32019
39,Outside,34044857,6176
40,"What I Am",34044725,11637
41,"Sour Diesel",33094025,3481
42,lUcOzAdE,32994079,3911
43,"SHE DONT LOVE ME",32960007,4495
44,"To Begin Again",31786545,4362
45,BLUE,30086702,3245
46,BRIGHT,29912530,3422
47,Tonight,28894887,7316
48,tRuTh,27622533,3231
49,"PILLOWTALK - the living room session",27388802,852
50,Alienated,26919880,12529
51,"Flight Of The Stars",25974625,5081
52,"MiNd Of MiNdd (Intro)",25929759,2853
53,Natural,25661314,4056
54,"Dusk Till Dawn (feat Sia) - John J-C Carr Mix",24920293,683
55,"INTERMISSION fLoWer",23495137,2628
56,Connexion,23085538,2509
57,Unfuckwitable,22608670,4775
58,"When Loves Around (feat Syd)",22416782,3278
59,Calamity,22004236,2768
60,"River Road",21843789,3049
61,"Tu hai kahan (feat ZAYN)",21368061,3273
62,"I Dont Mind",21070475,3722
63,"Talk To Me",20913323,3591
64,Insomnia,20357113,3599
65,"Un mundo ideal (Versión Créditos)",20308081,3590
66,"PILLOWTALK REMIX (feat Lil Wayne)",20234068,1235
67,"If I Got You",20100327,3802
68,"Windowsill (feat Devlin)",20015392,2820
69,Imprint,19988580,3508
70,Satisfaction,19137677,2734
71,Scripted,18955831,3867
72,wHo,17636030,2505
73,"Stand Still",17386697,2683
74,"Die For Me",16729332,140802
75,"You Wish You Knew",15321070,2487
76,"All That",14972644,2647
77,"LIKE I WOULD - The White Panda Remix",14622130,490
78,"Lied To",14603069,14410
79,"Icarus Interlude",13546327,2185
80,"Good Guy",13279633,2249
81,Freedun,13150629,778
82,"Dusk Till Dawn (feat Sia) - Luca Lush Remix",12525006,298
83,"Fresh Air",11159952,1771
84,Dreamin,10698447,6784
85,"You Cant Hide You Cant Hide From Yourself (Touch of Class GMF Remix)",9984905,533
86,"Dusk Till Dawn (feat Sia)",9715144,741
87,"False Starts",9336484,10663
88,"My Woman",8180777,4364
89,"Trampoline - Joel Corry Remix",7968458,383
90,"Birds On A Cloud",7499540,5628
91,Grateful,7049478,3856
92,"How It Feels",6855879,3838
93,Angel,6761733,1045
94,"Something In The Water",6729043,4331
95,"Flames - Steve Aoki Remix",6102332,416
96,"Shoot At Will",5873045,3268
97,"Concrete Kisses",5820896,3432
98,"The Time",5670108,4164
99,"Flames - R3HAB Skytech VIP Remix",5631525,304
100,"LIKE I WOULD - Troyboi Remix",5601484,749
101,"Flames - GATTÜSO Remix",5373270,239
102,"Gates Of Hell",5024558,2563
103,"Fuchsia Sea",4938546,3288
104,"Trampoline - Dave Audé Remix",4714206,173
105,"Fire Inside",4472580,991
106,"Flames - Frank Walker Remix",4377590,241
107,Sideways,4162375,242444
108,"Ignorance Aint Bliss - Demo",4079358,3855
109,"In The Bag",3823603,3197
110,"LIKE I WOULD - Dave Audé Mix",3472680,131
111,Unfkwitable,3437394,297
112,Gave,2778566,2833
113,"Love Like This - Mura Masa Remix",2743098,456
114,"LIKE I WOULD - Oliver Nelson Remix",2726076,168
115,"EYES CLOSED (with ZAYN) - 2X",1696164,6430
116,"LIKE I WOULD - Lenno Remix",1644800,56
117,"LIKE I WOULD - Rytmeklubben Remix",1435146,77
118,"Alienated - Demo",1261274,1006
119,"LIKE I WOULD - Sharam Jey Remix",1197565,45
120,"EYES CLOSED (with ZAYN) - 05X",1186707,5069
121,"EYES CLOSED (with ZAYN) - BARE",1065558,2662
122,"Trampoline (Joel Corry Remix) - Extended Mix",547379,49
123,"EYES CLOSED (with ZAYN) - UNVEILED",443469,2788
