Rank,"Song Title",Streams,Daily
1,"Dusk Till Dawn (feat. Sia) - Radio Edit",2185852082,682387
2,"I Don't Wanna Live Forever (Fifty Shades Darker)",2102785749,651202
3,PILLOWTALK,1703418881,637426
4,"Trampoline (with ZAYN)",594718398,65024
5,"A Whole New World (End Title) - From ""Aladdin""",381307559,44181
6,"Let Me",358100305,49960
7,"Still Got Time (feat. PARTYNEXTDOOR)",302809036,13993
8,"LIKE I WOULD",288580053,29559
9,"fOoL fOr YoU",262777979,28848
10,Entertainer,220336276,30547
11,"There You Are",201966441,29204
12,Better,174683166,14187
13,Vibez,171389623,17136
14,"wRoNg (feat. Kehlani)",165197132,27269
15,"Good Years",162776444,8543
16,TiO,155563369,41036
17,"EYES CLOSED (with ZAYN)",144987848,361345
18,"Cruel (feat. ZAYN)",130813032,8449
19,"iT's YoU",124393475,14570
20,Flames,108505632,8948
21,Sweat,102605706,36824
22,BeFoUr,90056666,14546
23,"Back To Sleep REMIX (feat. Usher & ZAYN)",79488895,9150
24,"Love Like This",75379583,18173
25,sHe,74192128,13969
26,dRuNk,73508779,27319
27,Fingers,72120089,4374
28,"Too Much (feat. Timbaland)",71487573,5517
29,BoRdErSz,69241733,17979
30,"Dusk Till Dawn (feat. Sia) - Brooks Remix",59857352,3548
31,"rEaR vIeW",56870400,9238
32,Tightrope,53223246,9866
33,"No Candle No Light (feat. Nicki Minaj)",52508815,3275
34,"Rumors (feat. ZAYN)",50571637,9702
35,Rainberry,48615964,4491
36,Common,48462593,11181
37,"Back To Life",41794649,16361
38,Stardust,39180648,29302
39,Outside,33956693,6210
40,"What I Am",33884783,12777
41,"Sour Diesel",33045898,3562
42,lUcOzAdE,32939770,5061
43,"SHE DON'T LOVE ME",32899657,5215
44,"To Begin Again",31724413,4301
45,BLUE,30041197,4067
46,BRIGHT,29865467,4353
47,Tonight,28794877,6632
48,tRuTh,27576409,4293
49,"PILLOWTALK - the living room session",27377553,903
50,Alienated,26754525,12922
51,"Flight Of The Stars",25904914,5410
52,"MiNd Of MiNdd (Intro)",25888234,4272
53,Natural,25602011,4407
54,"Dusk Till Dawn (feat. Sia) - John ""J-C"" Carr Mix",24911763,595
55,"INTERMISSION: fLoWer",23455879,3790
56,Connexion,23051046,2305
57,Unfuckwitable,22541444,4915
58,"When Love's Around (feat. Syd)",22371002,3509
59,Calamity,21967454,2846
60,"River Road",21802624,3117
61,"Tu hai kahan (feat. ZAYN)",21324154,2942
62,"I Don't Mind",21018466,4034
63,"Talk To Me",20861745,3472
64,Insomnia,20310463,3374
65,"Un mundo ideal (Versión Créditos)",20259360,3655
66,"PILLOWTALK REMIX (feat. Lil Wayne)",20216093,1317
67,"If I Got You",20047601,3806
68,"Windowsill (feat. Devlin)",19976747,2800
69,Imprint,19941277,3508
70,Satisfaction,19100682,3006
71,Scripted,18902856,4152
72,wHo,17601334,2390
73,"Stand Still",17349727,2807
74,"You Wish You Knew",15286927,2497
75,"All That",14936902,2509
76,"Die For Me",14730868,147132
77,"LIKE I WOULD - The White Panda Remix",14615567,477
78,"Lied To",14413763,15110
79,"Icarus Interlude",13515998,2383
80,"Good Guy",13249960,2330
81,Freedun,13140744,686
82,"Dusk Till Dawn (feat. Sia) - Luca Lush Remix",12520956,282
83,"Fresh Air",11136048,1769
84,Dreamin,10612477,6220
85,"Dusk Till Dawn (feat. Sia)",9703982,700
86,"False Starts",9192786,10727
87,"My Woman",8119661,4944
88,"Trampoline - Joel Corry Remix",7958129,377
89,"Birds On A Cloud",7418944,6024
90,Grateful,6995500,3851
91,"How It Feels",6803450,4001
92,Angel,6747046,1059
93,"Something In The Water",6667649,4170
94,"Flames - Steve Aoki Remix",6096906,384
95,"Shoot At Will",5829025,3778
96,"Concrete Kisses",5773002,3935
97,"Flames - R3HAB & Skytech VIP Remix",5627152,302
98,"The Time",5616753,4000
99,"LIKE I WOULD - Troyboi Remix",5589390,820
100,"Flames - GATTÜSO Remix",5370383,219
101,"Gates Of Hell",4989798,2750
102,"Fuchsia Sea",4895052,3136
103,"Trampoline - Dave Audé Remix",4712098,168
104,"Fire Inside",4462662,833
105,"Flames - Frank Walker Remix",4374389,253
106,"Ignorance Ain't Bliss - Demo",4024898,3956
107,"In The Bag",3778466,3308
108,"LIKE I WOULD - Dave Audé Mix",3471130,126
109,Unf**kwitable,3433931,252
110,Gave,2738903,2689
111,"Love Like This - Mura Masa Remix",2736539,489
112,"LIKE I WOULD - Oliver Nelson Remix",2723901,179
113,"LIKE I WOULD - Lenno Remix",1644004,57
114,"EYES CLOSED (with ZAYN) - 2X",1638607,3526
115,"LIKE I WOULD - Rytmeklubben Remix",1434343,51
116,"Alienated - Demo",1247749,993
117,"LIKE I WOULD - Sharam Jey Remix",1196824,39
118,"EYES CLOSED (with ZAYN) - 0.5X",1150743,2110
119,"EYES CLOSED (with ZAYN) - BARE",1024360,3521
120,"Trampoline (Joel Corry Remix) - Extended Mix",546091,48
121,"EYES CLOSED (with ZAYN) - UNVEILED",397149,4984
