Rank,"Song Title",Streams,Daily
1,"Dusk Till Dawn (feat Sia) - Radio Edit",2200259079,686357
2,"I Dont Wanna Live Forever (Fifty Shades Darker)",2116466890,653898
3,PILLOWTALK,1716827295,647141
4,"Trampoline (with ZAYN)",596033650,66167
5,"A Whole New World (End Title) - From Aladdin",382253880,47400
6,"Let Me",359167085,55691
7,"Still Got Time (feat PARTYNEXTDOOR)",303092415,14621
8,"LIKE I WOULD",289107479,29694
9,"fOoL fOr YoU",263346974,27741
10,Entertainer,220973795,31952
11,"There You Are",202556489,28070
12,Better,174964636,14251
13,Vibez,171743232,17903
14,"wRoNg (feat Kehlani)",165713496,25641
15,"Good Years",162937946,8152
16,TiO,156377347,42600
17,"EYES CLOSED (with ZAYN)",151766848,298727
18,"Cruel (feat ZAYN)",131036611,8534
19,"iTs YoU",124660857,13192
20,Flames,108692317,9056
21,Sweat,103425387,39217
22,BeFoUr,90315784,13820
23,"Back To Sleep REMIX (feat Usher ZAYN)",79672215,10456
24,"Love Like This",75754347,17641
25,sHe,74448978,12482
26,dRuNk,74087529,29375
27,Fingers,72208311,4372
28,"Too Much (feat Timbaland)",71594192,5248
29,BoRdErSz,69541443,15566
30,"Dusk Till Dawn (feat Sia) - Brooks Remix",59926647,3392
31,"rEaR vIeW",57025077,7514
32,Tightrope,53445154,10487
33,"No Candle No Light (feat Nicki Minaj)",52573815,3350
34,"Rumors (feat ZAYN)",50773491,9923
35,Rainberry,48702929,4339
36,Common,48689141,11646
37,"Back To Life",42147137,14500
38,Stardust,39757059,28595
39,"What I Am",34121976,11345
40,Outside,34086027,6230
41,"Sour Diesel",33117657,3598
42,lUcOzAdE,33021697,4082
43,"SHE DONT LOVE ME",32989164,4449
44,"To Begin Again",31815824,4115
45,BLUE,30109396,3381
46,BRIGHT,29935561,3413
47,Tonight,28944191,7233
48,tRuTh,27644614,3204
49,"PILLOWTALK - the living room session",27394479,852
50,Alienated,27000082,12142
51,"Flight Of The Stars",26008599,5192
52,"MiNd Of MiNdd (Intro)",25949367,2899
53,Natural,25691361,4453
54,"Dusk Till Dawn (feat Sia) - John J-C Carr Mix",24924550,627
55,"INTERMISSION fLoWer",23512764,2540
56,Connexion,23102447,2607
57,Unfuckwitable,22640727,4706
58,"When Loves Around (feat Syd)",22438694,3298
59,Calamity,22022661,2898
60,"River Road",21864266,3124
61,"Tu hai kahan (feat ZAYN)",21389898,3072
62,"I Dont Mind",21095325,3823
63,"Talk To Me",20938179,3708
64,Insomnia,20380658,3438
65,"Un mundo ideal (Versión Créditos)",20332923,3767
66,"PILLOWTALK REMIX (feat Lil Wayne)",20242995,1346
67,"If I Got You",20125260,3754
68,"Windowsill (feat Devlin)",20034579,2910
69,Imprint,20011838,3510
70,Satisfaction,19155888,2701
71,Scripted,18981343,3924
72,wHo,17653245,2658
73,"Die For Me",17545971,119780
74,"Stand Still",17405059,2802
75,"You Wish You Knew",15337715,2538
76,"All That",14990607,2672
77,"Lied To",14699579,14708
78,"LIKE I WOULD - The White Panda Remix",14625614,568
79,"Icarus Interlude",13561095,2209
80,"Good Guy",13294012,2197
81,Freedun,13156330,936
82,"Dusk Till Dawn (feat Sia) - Luca Lush Remix",12527114,297
83,"Fresh Air",11171798,1787
84,Dreamin,10739917,6227
85,"You Cant Hide You Cant Hide From Yourself (Touch of Class GMF Remix)",9984905,533
86,"Dusk Till Dawn (feat Sia)",9721537,818
87,"False Starts",9406979,10134
88,"My Woman",8210141,4343
89,"Trampoline - Joel Corry Remix",7968458,383
90,"Birds On A Cloud",7537893,5507
91,Grateful,7074977,3863
92,"How It Feels",6880336,3818
93,Angel,6768578,979
94,"Something In The Water",6756601,4137
95,"Flames - Steve Aoki Remix",6105210,459
96,"Shoot At Will",5894361,3260
97,"Concrete Kisses",5843550,3547
98,"The Time",5696069,3729
99,"Flames - R3HAB Skytech VIP Remix",5633650,296
100,"LIKE I WOULD - Troyboi Remix",5607543,843
101,Sideways,5584319,194043
102,"Flames - GATTÜSO Remix",5374758,214
103,"Gates Of Hell",5041370,2636
104,"Fuchsia Sea",4958973,3052
105,"Trampoline - Dave Audé Remix",4715219,150
106,"Fire Inside",4481898,931
107,"Flames - Frank Walker Remix",4379190,256
108,"Ignorance Aint Bliss - Demo",4104067,3912
109,"In The Bag",3844087,3172
110,"LIKE I WOULD - Dave Audé Mix",3473486,123
111,Unfkwitable,3439296,260
112,Gave,2797151,2833
113,"Love Like This - Mura Masa Remix",2746378,535
114,"LIKE I WOULD - Oliver Nelson Remix",2727175,149
115,"EYES CLOSED (with ZAYN) - 2X",1727258,3482
116,"LIKE I WOULD - Lenno Remix",1645188,63
117,"LIKE I WOULD - Rytmeklubben Remix",1435565,60
118,"Alienated - Demo",1267738,980
119,"EYES CLOSED (with ZAYN) - 05X",1203137,2061
120,"LIKE I WOULD - Sharam Jey Remix",1197967,65
121,"EYES CLOSED (with ZAYN) - BARE",1083360,2222
122,"Trampoline (Joel Corry Remix) - Extended Mix",547379,49
123,"EYES CLOSED (with ZAYN) - UNVEILED",461298,1395
