Rank,"Song Title",Streams,Daily
1,"Back to You (feat. Bebe Rexha & Digital Farm Animals)",609428752,38236
2,"Just Hold On",538178385,32595
3,"Two of Us",186111582,13888
4,"Miss You",176663566,28130
5,"Always You",120551615,16431
6,"Just Like You",93652922,4607
7,Defenceless,84101283,23809
8,"Kill My Mind",82073337,15658
9,Habit,74826935,9601
10,Walls,74816405,7545
11,"Only the Brave",74237725,8371
12,"Don't Let It Break Your Heart",69608673,9797
13,"We Made It",61981824,8400
14,"Too Young",59993208,6570
15,"Written All Over Your Face",55068135,31708
16,"Bigger Than Me",54856070,20937
17,"Don't Let It Break Your Heart - Single Edit",53733883,1560
18,"Out Of My System",51044334,22865
19,Fearless,48294220,5163
20,"Perfect Now",45656344,4563
21,"Silver Tongues",39765981,17667
22,Chicago,35469502,19369
23,"Lucky Again",30608018,8981
24,"Holding On To Heartache",30600632,11030
25,"Angels Fly",27113743,21191
26,"All This Time",24730035,6516
27,"The Greatest",24396708,7086
28,"Face The Music",21614467,15046
29,Saturdays,21436588,17565
30,Headline,20674817,5948
31,"That's The Way Love Goes",18922011,5028
32,"Common People",18270009,5540
33,Lemonade,17674701,52130
34,"She Is Beauty We Are World Class",16842662,4672
35,"Back to You (feat. Bebe Rexha & Digital Farm Animals) - Digital Farm Animals and Louis Tomlinson Re",16243249,429
36,"Two of Us - Acoustic",14724409,1229
37,"Just Hold On - DVBBS Remix",12563339,343
38,"High In California",11985167,3944
39,Change,11229541,6388
40,Palaces,9088748,40350
41,Imposter,9003188,57472
42,"Miss You - Luca Schreiner Remix",5750463,212
43,"Don't Let It Break Your Heart - Piano Edit",5503656,616
44,"Dark To Light",5323392,40131
45,Sunflowers,5238930,42592
46,"On Fire",4583869,39168
47,Sanity,4534179,36974
48,Lazy,4435878,36975
49,"Jump The Gun",3941961,34212
50,"Last Night",3880518,23332
51,"Broken Bones",3793528,32742
52,Lucid,3656867,33114
53,"Face The Music - Acoustic Demo",3384269,1282
54,"All This Time / She Is Beauty We Are World Class - Live From Munich, 22 October 2023",2126253,1740
55,"The Greatest - Live From London, 17 November 2023",1962751,832
56,"Holding On To Heartache - Live From Barcelona, 6 October 2023",1748093,905
57,"Fearless - Track By Track",1572095,32
58,"Silver Tongues - Live From Krakow, 10 September 2023",1555458,975
59,"Chicago - Live From Chicago, 15 June 2023",1527567,688
60,"Face The Music - Live From Nashville, 18 July 2023",1515253,695
61,"We Made It - Live From Manila, 16 July 2022",1479693,909
62,"Written All Over Your Face - Live From Budapest, 15 September 2023",1458357,977
63,"Out Of My System - Live From Brisbane, 30 January 2024",1445568,857
64,"Fearless - Live From Rio, 27 May 2022",1423930,636
65,"Bigger Than Me - Live From Vancouver, 26 June 2023",1399850,696
66,"Saturdays - Live From Paris, 14 October 2023",1337136,846
67,"Walls - Live From Buenos Aires, 21 May 2022",1309728,722
68,"Bigger Than Me - Live from Milan",1239332,361
69,"Common People - Live From Sheffield, 10 November 2023",1208680,537
70,"Kill My Mind - Track By Track",674928,48
71,"Only the Brave - Track By Track",655630,51
72,"Defenceless - Track By Track",646300,39
73,"Don't Let It Break Your Heart - Track By Track",643296,45
74,"We Made It - Track By Track",570316,40
75,"Two of Us - Track By Track",567998,40
76,"Too Young - Track By Track",566508,37
77,"Perfect Now - Track By Track",535395,40
78,"Always You - Track By Track",523885,38
79,"Habit - Track By Track",521369,35
80,"Walls - Track By Track",510018,41
