Rank,"Song Title",Streams,Daily
1,"Back to You (feat. Bebe Rexha & Digital Farm Animals)",607858810,36216
2,"*Just Hold On",537007614,24631
3,"Two of Us",185465939,15466
4,"Miss You",175808003,16359
5,"Always You",119844283,16012
6,"Just Like You",93472539,3969
7,Defenceless,83500206,9685
8,"Kill My Mind",81671274,6758
9,Walls,74498723,7263
10,Habit,74437965,8609
11,"Only the Brave",73911545,7001
12,"Don't Let It Break Your Heart",69209931,8918
13,"We Made It",61723003,5228
14,"Too Young",59717093,6490
15,"Bigger Than Me",54313510,9416
16,"Written All Over Your Face",53928123,17139
17,"Don't Let It Break Your Heart - Single Edit",53705929,1580
18,"Out Of My System",50451167,10142
19,Fearless,48085582,4622
20,"Perfect Now",45469875,4133
21,"Silver Tongues",39264901,8989
22,Chicago,34634962,17157
23,"Lucky Again",30133859,9663
24,"Holding On To Heartache",30124492,10778
25,"Angels Fly",26583670,8526
26,"All This Time",24448141,6370
27,"The Greatest",24104354,6430
28,"Face The Music",21253895,5676
29,Saturdays,21028493,6355
30,Headline,20432400,5537
31,"That's The Way Love Goes",18714734,4628
32,"Common People",18046856,4934
33,"She Is Beauty We Are World Class",16657118,4286
34,"Back to You (feat. Bebe Rexha & Digital Farm Animals) - Digital Farm Animals and Louis Tomlinson Re",16224275,407
35,Lemonade,15573640,50569
36,"Two of Us - Acoustic",14668489,1328
37,"*Just Hold On - DVBBS Remix",12549452,311
38,"High In California",11830871,3314
39,Change,10974262,6147
40,Palaces,7413185,41420
41,Imposter,6327897,74830
42,"Miss You - Luca Schreiner Remix",5741285,221
43,"Don't Let It Break Your Heart - Piano Edit",5479592,551
44,"Dark To Light",3683113,48791
45,Sunflowers,3483982,44655
46,"Face The Music - Acoustic Demo",3333566,1152
47,"On Fire",3059554,36387
48,Sanity,3031617,39123
49,Lazy,2965762,36661
50,"Last Night",2718617,31757
51,"Jump The Gun",2616468,32672
52,"Broken Bones",2583987,29226
53,Lucid,2462604,29161
54,"All This Time / She Is Beauty We Are World Class - Live From Munich 22 October 2023",2064006,1344
55,"The Greatest - Live From London 17 November 2023",1929441,753
56,"Holding On To Heartache - Live From Barcelona 6 October 2023",1713774,730
57,"Fearless - Track By Track",1569928,30
58,"Silver Tongues - Live From Krakow 10 September 2023",1517262,942
59,"Chicago - Live From Chicago 15 June 2023",1499769,620
60,"Face The Music - Live From Nashville 18 July 2023",1489479,556
61,"We Made It - Live From Manila 16 July 2022",1447228,709
62,"Written All Over Your Face - Live From Budapest 15 September 2023",1422059,753
63,"Out Of My System - Live From Brisbane 30 January 2024",1411921,731
64,"Fearless - Live From Rio 27 May 2022",1397873,576
65,"Bigger Than Me - Live From Vancouver 26 June 2023",1373669,539
66,"Saturdays - Live From Paris 14 October 2023",1304385,750
67,"Walls - Live From Buenos Aires 21 May 2022",1281137,684
68,"Bigger Than Me - Live from Milan",1227632,232
69,"Common People - Live From Sheffield 10 November 2023",1186888,520
70,"Kill My Mind - Track By Track",672152,44
71,"Only the Brave - Track By Track",652846,42
72,"Defenceless - Track By Track",644668,38
73,"Don't Let It Break Your Heart - Track By Track",641431,47
74,"We Made It - Track By Track",567824,38
75,"Two of Us - Track By Track",566142,40
76,"Too Young - Track By Track",565075,31
77,"Perfect Now - Track By Track",533779,40
78,"Always You - Track By Track",521367,35
79,"Habit - Track By Track",519837,36
80,"Walls - Track By Track",508415,34
