Rank,"Song Title",Streams,Daily
1,Despacito,2116516020,669804
2,"Despacito - Remix",1884422468,417067
3,"Con Calma",1634111608,508816
4,Gasolina,1421090769,1024025
5,China,1368443423,447953
6,"La Santa",1225225573,424853
7,"Soltera (Remix)",1182504730,362552
8,"Sola (Remix)",1011297250,554962
9,"Yo Voy (feat Daddy Yankee)",932906170,598283
10,"Lo Que Pasó Pasó",825786602,366390
11,"Andas En Mi Cabeza",743006970,262184
12,Dura,742343147,129833
13,Limbo,713235364,363688
14,"Relación - Remix",667065148,85985
15,Vuelve,659223554,248274
16,"La Rompe Corazones",617439480,159226
17,"Baila Baila Baila - Remix",617391014,371403
18,"Ella Me Levantó",592124998,295643
19,"Bella y Sensual",588040086,128360
20,"Tu Príncipe",550614146,268975
21,"La Despedida",515126854,234196
22,"Llamado de Emergencia",512300201,227967
23,Adictiva,492290142,96057
24,Rompe,485951083,426751
25,"X ÚLTIMA VEZ",466675412,76034
26,"Gyal You A Party Animal - Remix",395584401,178331
27,"Noche De Entierro",394152501,229337
28,"Shaky Shaky",393326654,72943
29,"Dura - Remix",378402502,53190
30,"Si Supieras",371270623,5
31,Muévelo,368450147,44775
32,"En La Cama (feat Daddy Yankee)",352457201,241368
33,Pose,333686432,334182
34,"Mayor Que Yo 3",320352794,192203
35,Instagram,307650765,14988
36,"Donde Estan las Gatas",294507698,177781
37,"Havana - Remix",294055969,29573
38,Runaway,287320402,38827
39,"Sígueme Y Te Sigo",281291549,91863
40,"No Me Dejes Solo",275189723,278544
41,"Oye Mi Canto",274219082,226523
42,"Nota de Amor (feat Daddy Yankee)",270772930,80210
43,PAM,267171193,43449
44,"Qué Tengo Que Hacer",260626694,140834
45,"Salgo Pa la Calle",255599766,273301
46,Azukita,243069316,38304
47,Lovumba,242345291,166302
48,Pasarela,235911829,141909
49,"No Lo Trates",235278010,30551
50,"De Vuelta Pa La Vuelta",217333039,81325
51,RUMBATÓN,206769742,28875
52,"Ven Conmigo",204243407,179431
53,"La Nueva Y La Ex",198271819,96680
54,"PANTIES Y BRASIERES",196922491,64169
55,"Llegamos A La Disco",193859915,173321
56,"Con Calma - Remix",192695419,28238
