Rank,"Song Title",Streams,Daily
1,Despacito,2117102269,586249
2,"Despacito - Remix",1884807512,385044
3,"Con Calma",1634545714,434106
4,Gasolina,1421968156,877387
5,China,1368821085,377662
6,"La Santa",1225575673,350100
7,"Soltera (Remix)",1182793284,288554
8,"Sola (Remix)",1011297250,554962
9,"Yo Voy (feat. Daddy Yankee)",933513885,607715
10,"Lo Que Pasó, Pasó",826094062,307460
11,"Andas En Mi Cabeza",743226496,219526
12,Dura,742449371,106224
13,Limbo,713554161,318797
14,"Relación - Remix",667132545,67397
15,Vuelve,659432671,209117
16,"Baila Baila Baila - Remix",617738785,347771
17,"La Rompe Corazones",617566343,126863
18,"Ella Me Levantó",592374682,249684
19,"Bella y Sensual",588144266,104180
20,"Tu Príncipe",550842311,228165
21,"La Despedida",515325019,198165
22,"Llamado de Emergencia",512500563,200362
23,Adictiva,492366660,76518
24,Rompe,486305949,354866
25,"X ÚLTIMA VEZ",466736747,61335
26,"Gyal You A Party Animal - Remix",397553106,196870
27,"Noche De Entierro",394370770,220419
28,"Shaky Shaky",393381659,55005
29,"Dura - Remix",378445941,43439
30,"Si Supieras",371270623,5
31,Muévelo,368486114,35967
32,"En La Cama (feat. Daddy Yankee)",352680310,223109
33,Pose,333948474,262042
34,"Mayor Que Yo 3",320352794,192203
35,Instagram,307665787,15756
36,"Donde Estan las Gatas",294669823,162125
37,"Havana - Remix",294081951,25982
38,Runaway,287350879,30477
39,"Sígueme Y Te Sigo",281361109,69560
40,"No Me Dejes Solo",275407386,217663
41,"Oye Mi Canto",274402227,183145
42,"Nota de Amor (feat. Daddy Yankee)",270772930,80210
43,PAM,267209080,37887
44,"¿Qué Tengo Que Hacer?",260745697,119003
45,"Salgo Pa' la Calle",255846169,246403
46,Azukita,243099841,30525
47,Lovumba,242482175,136884
48,Pasarela,236027881,116052
49,"No Lo Trates",235301878,23868
50,"De Vuelta Pa' La Vuelta",217398695,65656
51,RUMBATÓN,206792898,23156
52,"Ven Conmigo",204379772,136365
53,"La Nueva Y La Ex",198353064,81245
54,"PANTIES Y BRASIERES",196971616,49125
55,"Llegamos A La Disco",194002669,142754
56,"Con Calma - Remix",192718816,23397
57,"Moviendo Caderas (feat. Daddy Yankee)",192598499,43711
58,PROBLEMA,189225601,20366
59,"La Fórmula (feat. Chris Jedi)",176328711,68547
60,"Don Don",171044035,17581
61,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",169816861,368502
62,"Tu No Metes Cabra - Remix",169751727,45684
63,BOMBÓN,165876935,45071
64,"ULALA (OOH LA LA)",165870563,15583
65,"No Quiere Enamorarse - Remix",164115753,28156
66,"Yankee 150",157282988,22381
67,"Aprovecha (feat. Daddy Yankee)",148247911,97784
68,"Tumba la Casa - Remix",146102702,43280
69,"Somos de Calle",143698910,87456
70,"El Amante",140944038,99867
71,"Zum Zum",134666261,6154
72,"Mayor Que Usted",134475029,12437
73,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",126988957,70169
74,"Perros Salvajes",125049830,65576
75,Vaivén,124757354,12046
76,"Todo Comienza en la Disco",123799878,9565
77,"Ginza - Remix",117371606,15080
78,"El Desorden",116286152,31013
79,"More Than Friends - Radio Edit",116001977,108519
80,"Sábado Rebelde",115238198,74610
81,HOT,111460215,35189
82,Descontrol,111315372,47240
83,"Gasolina - Dj Buddha Remix - with Pitbull, Lil Jon, Noriega, Dj Buddha",103545214,15852
84,"Imaginándote (feat. Daddy Yankee)",102104536,39086
85,"Hula Hoop",96712913,7071
86,"No Es Culpa Mía - Bonus Track",95113071,45900
87,"Salud y Vida",94765033,59006
88,"Hasta el Amanecer (feat. Daddy Yankee) - The Remix",92631172,15609
89,"BAILAR CONTIGO",90925188,18588
90,Confía,87968851,4526
91,"LA BABY",87382490,21573
92,"Sal y Perrea - Remix",81045978,8861
93,"Quitate Tu Pa Ponerme Yo",80137219,34309
94,REMIX,78376240,9038
95,"Pierde Los Modales",77174178,3186
96,"No Se Da Cuenta",77129988,10887
97,Saoco,73313111,47842
98,"A dónde voy (feat. Daddy Yankee)",73022165,9418
99,AGUA,72506180,13590
100,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",72283691,69132
101,Sacala,70203467,78373
102,"SÚBELE EL VOLUMEN",66872436,4937
103,"Zum Zum (Remix)",65902888,5719
104,"El Ritmo No Perdona",64447626,33197
105,"Bebé - (Remix)",59199293,4498
106,"Mayor Que Yo",56381668,7630
107,"Dale Caliente",56373556,38303
108,"los Disicipulos",56226850,21483
109,Impacto,53960436,45237
110,Bésame,52384979,2995
111,"Cójela Que Va Sin Jockey",50883962,28396
112,"Estrellita De Madrugada - Original 2022 Remaster (Ft. Daddy Yankee)",50397876,42633
113,"Donde Hubo Fuego",48324500,33308
114,"EL PONY",48203495,3016
115,Machucando,47653227,45906
116,"LA HORA Y EL DÍA",46719162,2359
117,"Gangsta Zone",46238784,25035
118,"Como Soy",45736272,6554
119,PASATIEMPO,43666227,5900
120,"Impacto - Remix",43634844,31732
121,BONITA,41739214,22451
122,BEACHY,40776024,4763
123,"We Wanna - Radio Edit",40072940,3448
124,"PARA SIEMPRE",39181367,4264
125,"Inolvidable - Remix",38174339,1412
126,"Made For Now",36116547,2430
127,"MÉTELE AL PERREO",35337295,2122
128,"Boom Boom",33866849,1758
129,"ZONA DEL PERREO",33394753,3060
130,"Instagram - Bassjackers Remix",32453962,1384
131,"Tu Hombre (feat. Daddy Yankee)",31962281,8756
132,"La, La, La, La (Remix)",31811044,23563
133,"Buena Vida",31628584,6385
134,"King Daddy",31222322,10357
135,"La Señal",31094923,17529
136,"Despacito - Major Lazer & MOSKA Remix",30301468,1361
137,"La Pregunta - Remix",29933564,11936
138,"Algo Musical",29199081,2600
139,"Royal Rumble (Se Van)",28865805,32822
140,"Rescate (feat. Daddy Yankee)",28675668,29558
141,"La Noche De Los Dos",28521290,5985
142,"Gata Gangster",27868369,24768
143,SONRÍELE,27750337,76237
144,"Drop It On Me (feat. Daddy Yankee & Taboo)",27730348,11300
145,Machete,27600892,21942
146,"Gasolina (feat. Myke Towers) - Safari Riot Remix",27583092,9392
147,Mia,25589561,13389
148,"Tú y yo (feat. Daddy Yankee)",25385969,1155
149,"Chequea Cómo Se Siente",24413714,26181
150,CAMPEÓN,23972208,2829
151,Hielo,20587989,1152
152,"TATA - Remix",20321815,2301
153,Paleta,19534238,29241
154,"Watch Out For This (Bumaye) (Daddy Yankee Remix)",19477631,25586
155,"Me Quedo",19289316,5251
156,Maúlla,18789534,19840
157,"LA OLA",18699072,3092
158,"EL ABUSADOR DEL ABUSADOR",18089718,1997
159,"Cierra los ojos (feat. Daddy Yankee)",17520067,3288
160,"I Like To Move It (Muévelo) [with Daddy Yankee]",17509846,12073
161,"EL REY DE LO IMPERFECTO",16625883,2038
162,"Santifica Tus Escapularios",16582033,6207
163,Latigazo,16395854,8386
164,Jefe,16377864,8212
165,"UNO QUITAO Y OTRO PUESTO",16180363,1562
166,"Estas Aqui (feat. Daddy Yankee, Nicky Jam, Zion & J Alvarez)",15745851,3115
167,"Mi Gatita y Yo (feat. Las Guanabanas & Daddy Yankee)",15197821,5846
168,"La Noche Esta Buena",14743727,16003
169,"Yo Soy De Aqui",14702956,5513
170,"Rompe - Remix",14606533,5874
171,"Son las Doce",14515777,15668
172,"Junto al Amanecer - Remix",14336678,11082
173,"Me Enteré",14296962,1039
174,Taladro,14089076,6375
175,"Lo Que Pasó, Pasó - Remix / Bonus Track",14047138,4347
176,"El Combo Me Llama 2",13760928,4724
177,"A Que No Te Atreves (Remix)",13645065,28548
178,Guayando,13014176,7783
179,"Mayor Que Yo - Live",12653344,3137
180,ENCHULETIAO,12523526,1116
181,IMPARES,12421583,1131
182,BLOKE,12318067,1259
183,"Pakas De 100 (feat. Daddy Yankee)",12243672,6588
184,Pasión,12109309,7346
185,"Sabor a Melao",12015293,2680
186,"Nada Ha Cambiao’",11536833,1696
187,"Buscarte (feat. Daddy Yankee)",11532594,4530
188,"La Rompe Carros",11473590,2053
189,Como,11317106,555
