Rank,"Song Title",Streams,Daily
1,Despacito,2109737771,616121
2,"Despacito - Remix",1880490764,246727
3,"Con Calma",1628747420,493269
4,Gasolina,1410916194,896078
5,China,1363635031,378054
6,"La Santa",1220623988,422225
7,"Soltera (Remix)",1178740801,354287
8,"Sola (Remix)",1005370524,550113
9,"Yo Voy (feat Daddy Yankee)",927033155,489047
10,"Lo Que Pasó Pasó",822115162,300988
11,Dura,740894413,136229
12,"Andas En Mi Cabeza",740595845,210933
13,Limbo,709336566,352283
14,"Relación - Remix",666209059,78148
15,Vuelve,656232056,275604
16,"La Rompe Corazones",615685363,162610
17,"Baila Baila Baila - Remix",613408379,315088
18,"Ella Me Levantó",589051844,258259
19,"Bella y Sensual",586613045,126868
20,"Tu Príncipe",547927316,222251
21,"La Despedida",512765901,200764
22,"Llamado de Emergencia",509776943,240343
23,Adictiva,491258883,95978
24,Rompe,481778017,326348
25,"X ÚLTIMA VEZ",465874181,80921
26,"Gyal You A Party Animal - Remix",393801091,177725
27,"Shaky Shaky",392601121,65103
28,"Noche De Entierro",391942435,171394
29,"Dura - Remix",377791155,64392
30,"Si Supieras",371270563,7
31,Muévelo,367999628,40163
32,"En La Cama (feat Daddy Yankee)",350211718,172073
33,Pose,330213223,312056
34,"Mayor Que Yo 3",318280057,175558
35,Instagram,307486394,13035
36,"Havana - Remix",293754244,26357
37,"Donde Estan las Gatas",292834853,141962
38,Runaway,286902778,35898
39,"Sígueme Y Te Sigo",280221002,84450
40,"No Me Dejes Solo",272387346,237103
41,"Oye Mi Canto",272008374,169940
42,"Nota de Amor (feat Daddy Yankee)",269966789,63739
43,PAM,266711349,40937
44,"Qué Tengo Que Hacer",259154888,122839
45,"Salgo Pa la Calle",252738680,227379
46,Azukita,242663820,35691
47,Lovumba,240463068,162182
48,"No Lo Trates",234956944,28219
49,Pasarela,234401113,122973
50,"De Vuelta Pa La Vuelta",216568830,65746
51,RUMBATÓN,206445858,27916
52,"Ven Conmigo",202243977,161470
53,"La Nueva Y La Ex",197231162,100120
54,"PANTIES Y BRASIERES",196241961,63548
55,"Con Calma - Remix",192409190,27239
56,"Moviendo Caderas (feat Daddy Yankee)",192072469,38022
57,"Llegamos A La Disco",192054652,142239
58,PROBLEMA,188932505,24394
59,"La Fórmula (feat Chris Jedi)",175284359,77345
60,"Don Don",170768838,22453
61,"Tu No Metes Cabra - Remix",169075975,55860
62,"ULALA (OOH LA LA)",165635571,18893
63,BOMBÓN,165215294,54804
64,"Daddy Yankee Bzrp Music Sessions Vol 066",164534161,416466
65,"No Quiere Enamorarse - Remix",163826417,20596
66,"Yankee 150",156986914,24856
67,"Aprovecha (feat Daddy Yankee)",147270063,99404
68,"Tumba la Casa - Remix",145496779,49918
69,"Somos de Calle",142387339,112266
70,"El Amante",139318116,126441
71,"Zum Zum",134572007,9212
72,"Mayor Que Usted",134291546,15109
73,"Fronteamos Porque Podemos (feat Daddy Yankee Yandel Nengo Flow)",126163214,68208
74,Vaivén,124577997,13711
75,"Perros Salvajes",124118416,75112
76,"Todo Comienza en la Disco",123699566,8069
77,"Ginza - Remix",117125104,19271
78,"El Desorden",115839926,35279
79,"More Than Friends - Radio Edit",114657789,94921
80,"Sábado Rebelde",114126882,84361
81,HOT,110967463,39057
82,Descontrol,110584782,60099
83,"Gasolina - Dj Buddha Remix - with Pitbull Lil Jon Noriega Dj Buddha",103370306,15835
84,Imaginándote,101565093,37475
85,"Hula Hoop",96614136,7783
86,"No Es Culpa Mía - Bonus Track",94516475,46588
87,"Salud y Vida",93901717,71454
88,"Hasta el Amanecer (feat Daddy Yankee) - The Remix",92450584,13790
89,"BAILAR CONTIGO",90669219,20616
90,Confía,87918841,3508
91,"LA BABY",87068839,25011
92,"Sal y Perrea - Remix",80914748,11919
93,"Quitate Tu Pa Ponerme Yo",79790690,34837
94,REMIX,78242482,11730
95,"Pierde Los Modales",77122677,4324
96,"No Se Da Cuenta",77002338,9557
97,"A dónde voy (feat Daddy Yankee)",72895635,12398
98,Saoco,72811676,35080
99,AGUA,72333761,14120
100,"Hoy (feat Daddy Yankee J-Alvarez Jory)",71544932,51444
101,Sacala,69050244,91134
102,"SÚBELE EL VOLUMEN",66800563,6165
103,"Zum Zum (Remix)",65819980,7119
104,"El Ritmo No Perdona",64014996,33037
105,"Bebé - (Remix)",59137809,4540
106,"Mayor Que Yo",56297313,6638
107,"los Disicipulos",56013755,20709
108,"Dale Caliente",55860140,41025
109,Impacto,53275552,49932
110,Bésame,52340081,3839
111,"Cojela Que Va Sin Jockey",50502773,24427
112,"Estrellita De Madrugada - Original 2022 Remaster (Ft Daddy Yankee)",49569736,41742
113,"EL PONY",48158398,3559
114,"Donde Hubo Fuego",47945728,28178
115,Machucando,47004367,44037
116,"LA HORA Y EL DÍA",46683002,3180
117,"Gangsta Zone",45890568,28629
118,"Como Soy",45637415,8644
119,PASATIEMPO,43579610,7345
120,"Impacto - Remix",43161149,34790
121,BONITA,41432615,25836
122,BEACHY,40711982,5861
123,"We Wanna - Radio Edit",40013337,3836
124,"PARA SIEMPRE",39118576,5404
125,"Inolvidable - Remix",38156054,1603
126,"Made For Now",36080252,3062
127,"MÉTELE AL PERREO",35305710,2481
128,"Boom Boom",33840682,2182
129,"ZONA DEL PERREO",33347752,4458
130,"Instagram - Bassjackers Remix",32438567,1038
131,"Tu Hombre (feat Daddy Yankee)",31867413,7180
132,"Buena Vida",31532526,8130
133,"La La La La (Remix)",31504771,22786
134,"King Daddy",31053318,12960
135,"La Señal",30900619,15505
136,"Despacito - Major Lazer MOSKA Remix",30279502,1745
137,"La Pregunta - Remix",29805752,9558
138,"Algo Musical",29180877,2492
139,"Royal Rumble (Se Van)",28508282,25426
140,"La Noche De Los Dos",28417348,8368
141,"Rescate (feat Daddy Yankee)",28327887,29351
142,"Drop It On Me (feat Daddy Yankee Taboo)",27600004,11632
143,"Gata Gangster",27494732,28891
144,"Gasolina (feat Myke Towers) - Safari Riot Remix",27451669,11664
145,Machete,27389657,17778
146,SONRÍELE,26641480,84278
147,Mia,25452056,7418
148,"Tú y yo (feat Daddy Yankee)",25385969,1155
149,"Chequea Cómo Se Siente",24118127,22395
150,CAMPEÓN,23931032,3947
151,Hielo,20572255,1489
152,"TATA - Remix",20285721,3269
153,Paleta,19218096,20641
154,"Me Quedo",19214053,6172
155,"Watch Out For This (Bumaye) (Daddy Yankee Remix)",19206578,18937
156,"LA OLA",18659129,3015
157,Maúlla,18409205,19705
158,"EL ABUSADOR DEL ABUSADOR",18060350,2573
159,"Cierra los ojos (feat Daddy Yankee)",17483399,2605
160,"I Like To Move It (Muévelo) with Daddy Yankee",17389111,12583
161,"EL REY DE LO IMPERFECTO",16595193,2662
162,"Santifica Tus Escapularios",16487206,8055
163,Latigazo,16278238,9888
164,Jefe,16237406,12992
165,"UNO QUITAO Y OTRO PUESTO",16157182,2041
166,"Estas Aqui (feat Daddy Yankee Nicky Jam Zion J Alvarez)",15703425,3188
167,"Mi Gatita y Yo (feat Las Guanabanas Daddy Yankee)",15119349,5569
168,"Yo Soy De Aqui",14639405,5774
169,"La Noche Esta Buena",14598279,14016
170,"Rompe - Remix",14529620,5965
171,"Me Enteré",14281397,1338
172,"Son las Doce",14264890,19578
173,"Junto al Amanecer - Remix",14217378,8692
174,Taladro,14015390,6624
175,"Lo Que Pasó Pasó - Remix Bonus Track",13987429,4747
176,"El Combo Me Llama 2",13688588,5881
177,"A Que No Te Atreves (Remix)",13341331,19552
178,Guayando,12897785,10174
179,"Mayor Que Yo - Live",12607301,3481
180,ENCHULETIAO,12507354,1405
181,IMPARES,12403533,1626
182,BLOKE,12298519,1678
183,"Pakas De 100 (feat Daddy Yankee)",12161603,6299
184,Pasión,11996306,9184
185,"Sabor a Melao",11977490,2802
186,"Nada Ha Cambiao",11509422,2247
187,"Buscarte (feat Daddy Yankee)",11480059,4077
188,"La Rompe Carros",11439139,3362
189,Como,11307971,762
190,Temblor,10700634,6182
191,"Tírate Al Medio",10625771,3264
192,Yamilette,10537798,4612
193,"La Combi Completa (Live)",10457928,3756
194,"Like You",10192418,2021
195,"Grito Mundial",9923594,1648
196,"Talento de Barrio",9913447,3968
197,Switchea,9878562,2960
198,"Llevo Tras de Ti",9860013,5863
199,"2 Mujeres",9752994,6114
200,ABCD,9487498,38903
201,Cuéntame,9371896,3323
202,LEGENDADDY,9337345,644
203,"Mas Que Un Amigo",9325150,2047
204,"Power (Remix) feat Daddy Yankee Kendo Kaponi Gotay El Autentiko Pusho Alexio D Ozi Almighty",9289226,3458
205,"Déjala Caer",9001195,1780
206,"Don Don - Remix",8811247,1666
207,Corazones,8808723,4222
208,"Oasis de Fantasia",8395823,5429
209,"Guaya (feat Arcange Daddy Yankee)",8321137,13435
210,"Sábado Rebelde - Damn Frog Trap Remix",8310357,233
211,"La Dupleta",8231986,9973
212,"Se activaron los anormales (feat Daddy Yankee)",8090962,9736
213,"Pon T Loca",8045486,1555
214,Pikete,7873310,4266
215,Segurosqui,7813676,3344
216,"Rumba y Candela",7774440,642
217,"Sabor a Melao - Remix Bonus Track",7574487,1713
218,"Dónde Es El Party",7264077,965
219,Daría,6964391,967
220,"Baby Boo - Remix",6937079,12464
221,"La Maquina De Baile",6734790,1395
222,Calentón,6717689,708
223,"El Mejor de Todos los Tiempos",6576851,1650
224,"La Calle Moderna",6504784,1295
225,"After Party",6443812,1419
226,"Comienza el Bellaqueo",6391970,6451
227,"El Party Me Llama",6353186,3847
228,"Miss Show",6285938,1111
229,"Ora Por Mí",6149767,6564
230,Pa-Kum-Pa,5972912,2395
231,"Sabado Rebeide",5896872,3140
232,"Una Respuesta",5893373,1030
233,"En el Desierto",5768144,8746
234,"Todos Quieren a Raymond",5692301,5020
235,"Mil Problemas",5682127,628
236,"Qué Vas A Hacer",5640016,3591
237,"Si Supieras (Live)",5623374,36562
238,"En Sus Marcas Listos Fuera",5534351,2372
239,"Tu Principe - Live",5458121,744
240,"EL TOQUE",5454662,10160
241,PoEncima,5336628,941
242,Infinito,5280957,4415
243,"Lo Que Pasó Pasó - Live",5246843,512
244,Dímelo,5231965,3424
245,"Suena Boom",5070010,594
246,Suelta,5030914,2656
247,"Boom Boom - Tiësto Remix",4898414,146
248,"La Calle Me Hizo",4840606,1065
249,"El Combo Me Llama - Remix",4831955,1268
250,Millonarios,4811484,876
251,"Muevete y Perrea",4542838,3369
252,"El Muro",4509061,1420
253,"Ginza - Remix",4429643,992
254,"Lo Que Paso Paso - Live",4381190,433
255,"Despacito - Versión UrbanaSky",4316128,2284
256,"Muevete y Perrea",4274966,1637
257,"Vida en la Noche",4271963,474
258,Baby,4227475,663
259,"Ella Está Soltera",4206002,1576
260,"Playero Live Radio Version",4136002,1768
261,"De la Paz y de la Guerra",4131789,2502
262,"Playero Live - Radio Version",4129954,1793
263,"Rompe - Live",4102284,1990
264,"Made For Now (Latin Version)",4035951,277
265,Cambio,3965268,1628
266,"El Más Duro",3932426,441
267,"Cójela Que Va Sin Jockey Aquí Está Tú Caldo Mírame - Live",3920654,724
268,"T ALABARÉ (Sal 27)",3840056,10024
269,"Im The Boss",3713104,382
270,"Qué Es la Que Hay",3627419,316
271,"El Empuje",3509209,1048
272,"Si Te Vas Que Tengo Que Hacer - Italian Remix by Cuban Deejay",3461402,2811
273,"PROBLEMA - Lunytunes Version",3424122,1365
274,"Yo Nunca Me Quedo Atrás El Funeral Yamilette Están Locos Te Ves Bien No Te Canses Camufl",3386793,1648
275,"Nota de Amor (feat Wisin Daddy Yankee) - En Vivo Desde el Estadio El Campín de Bogotá",3360097,643
276,"Bring It On",3358984,649
277,"Playero Street Mix 2 - Radio Version",3327134,2106
278,"Ragga Moofin Mix",3310840,675
279,K-Ndela,3309553,2167
280,"Playero Street Mix 2 Radio Version",3304352,1932
281,"Golpe de Estado",3274160,1038
282,"Como y Vete",3148668,1530
283,"Que Tire Pa Lante - Live",3144643,981
284,"Una Nena - Bonus Track",3101691,1297
285,"Estrellita De Madrugada - Zumba Mambo Remix (Ft Daddy Yankee)",3078445,1018
286,"Como - Spanish Version",3075620,286
287,"El Combo Me Llama 21",3066767,1759
288,"TOY HERMOSO",2952394,14525
289,"JEZABEL Y JUDAS",2877728,8608
290,"Agresivo - Remix",2793074,3897
291,"Gasolina - Live",2782917,463
292,DTB,2752096,9719
293,"Estas Aqui - Dance Hall Version",2744932,176
294,Tensión,2733663,1753
295,"Mensaje de Estado",2699396,1623
296,"Machete - Remix",2638457,705
297,"Coraza Divina",2624167,2307
298,"Soltera (Live) (Remix)",2585700,525
299,"Not a Crime - (No Es Ilegal)English Version",2557118,102
300,"BEACHY (Play-N-Skillz House Remix)",2533996,520
301,"Gasolina - Bhangra Remix",2519758,3985
302,"El Gran Robo 2",2509174,240
303,"Machucando - Live",2495359,797
304,"No Me Dejes Solo - Live",2463512,272
305,"Dale Caliente - Live",2461780,344
306,Corona,2456196,1445
307,"La Nueva y La Ex - Tropical Remix",2428839,126
308,"Soy Lo Que Soy",2410119,1267
309,"Saber Su Nombre",2399195,802
310,"Donde Mi No Vengas",2384804,1306
311,"Nos Matamos Bailando (feat Daddy Yankee)",2383115,533
312,"Campeo a Mi Manera",2377079,284
313,"TAN INVITAO",2367879,6765
314,Intro,2314823,689
315,"Gata Gangster Son Las 12 Segurosqui Latigazo - Live",2284639,611
316,"Sola (Live) (Remix)",2280207,914
317,"Mintiendo con la Verdad",2276838,172
318,"Intro Segurosqui",2252788,747
319,"Fuera de Control",2245313,1285
320,"La Despedida (Remix)",2200666,3234
321,"Con Calma (Live)",2189776,586
322,"Algo Musical (remix) feat Nejo Dalmata Arcangel Daddy Yankee",2181786,1387
323,"Panamiur - Remix",2167328,3804
324,"Lovumba - feat Motif",2134142,319
325,"Non Stop Reegae",2062670,586
326,"QUIÉN ES DIOS",2046751,5237
327,"Se Le Ve",2018644,1649
328,LOVE,2003063,7166
329,"PRINCIPIO Y VALORES",1945305,6119
330,"TU AMOR ME CONVIENE",1943203,5916
331,"OBRA EN MÍ",1938443,6093
