Rank,"Song Title",Streams,Daily
164,Sucker,645052,108
2,"Leave Before You Love Me (with Jonas Brothers)",1115549407,438524
3,"Only Human",582814149,103035
4,"What A Man Gotta Do",569525895,81603
5,"Burnin' Up",315430510,110212
6,"Like It's Christmas",296037004,8142
7,Runaway,285512458,39681
8,"Lonely (with Jonas Brothers)",253151971,10079
9,Cool,226682153,21407
10,"Waffle House",201502143,71801
11,"Year 3000",196569514,46969
12,X,161639970,16562
13,Lovebug,149744177,37249
14,S.O.S.,147662068,58843
15,"Do It Like That",139050156,35542
16,"I Believe",127444395,22440
17,"When You Look Me In The Eyes",125628870,56405
18,"Play My Music",99329568,35683
19,"Who's In Your Head",79520801,12965
20,Rollercoaster,77262764,13392
21,"Summer Baby",71087639,22328
22,"Remember This",67615676,10144
23,"I Need You Christmas",67543600,584
24,Wings,60395767,12455
25,"Love Me To Heaven",59587988,100391
26,"Love Her",58963172,4587
27,"Slow Motion",54884177,46326
28,Hesitate,50585518,6329
29,"Five More Minutes",50145115,5135
30,"Hold On",44793355,13372
31,"Strong Enough (feat. Bailey Zimmerman)",43136735,20188
32,"Vacation Eyes",39770776,44046
33,"Fly With Me",37222381,12203
34,"Used To Be",35700554,3661
35,Strangers,33223871,6984
36,Paranoid,33219426,9274
37,"Don't Throw it Away",32719484,8752
38,Comeback,29560786,3466
39,"Every Single Time",29346985,3313
40,"That's Just The Way We Roll",29059233,7340
41,Backwards,26421164,81387
42,"No Time To Talk",26119045,55267
43,"Greenlight - From ""Songland""",25944418,1700
44,"Healing (Shattered Heart)",24703788,11555
45,"Montana Sky",23214127,14425
46,"Before The Storm (feat. Miley Cyrus)",22751992,3516
47,"Pom Poms",22736853,2208
48,"Happy When I'm Sad",22033744,1904
49,Celebrate!,22003488,19214
50,Trust,21202060,1699
51,Selfish,20282528,5523
52,"I Dare You",18690095,35310
53,"L.A. Baby (Where Dreams Are Made Of)",17879459,4696
54,"I Can’t Lose",17768415,31584
55,Tonight,17112858,3381
56,"Loved You Better (with Dean Lewis)",16771344,24489
57,"Goodnight and Goodbye",15283756,2878
58,"Should've Said No - The 3D Concert Experience",15262169,3296
59,"A Little Bit Longer",14951513,2395
60,"Your Biggest Fan",14937000,3090
61,"Much Better",13865714,2320
62,"Sail Away",13331564,6317
63,"Still In Love With You",12601283,2591
64,"First Time",12508856,1222
65,Shelf,12463596,2884
66,"Little Bird",12441645,8377
67,"Before The Storm – duet with Jonas Brothers (Live)",10960716,1211
68,"Hello Beautiful",10859336,1789
69,"Pushin' Me Away",10858036,2211
70,"Coming Home This Christmas",10506335,2910
71,"On the Line",10476223,1427
72,"Just Friends",10347687,1975
73,Miracle,10296162,2634
74,"Hey You",10180959,1800
75,"Walls (with Jon Bellion)",10042668,3934
76,"Video Girl",10009961,1895
77,Sorry,9243445,2213
78,Australia,8883193,1860
79,Americana,8556998,2359
80,"World War III",8288550,1484
81,"BB Good",8245133,1777
82,Critical,8165438,1109
83,"Black Keys",8116034,804
84,"Can't Have You",8058927,2942
85,Inseparable,7946592,1727
86,"Please Be Mine",7864100,3090
87,"Got Me Going Crazy",7367613,1402
88,"Summer In The Hamptons",7310122,2044
89,"Year 3000 2.0",6720602,1984
90,"Do It Like That (Alan Walker Remix)",6495213,1660
91,Games,6378514,1409
92,Hollywood,6377669,2223
93,Tantrum,6242848,9265
94,"Hey Baby",5974124,1200
95,Tables,5619700,10708
96,"Turn Right",5389953,817
97,"cliché - Jonas Brothers remix",5374796,17571
98,"Poison Ivy",5276646,1018
99,Mandy,5233615,904
100,"Happen To Me (feat. Jonas Brothers)",5201954,27114
101,"Holiday (with Jonas Brothers)",5134374,273
102,"Keep It Real",5097397,1198
103,Invisible,5077369,1473
104,"One Man Show",5057131,1074
105,"Things Will Never Be the Same",4735336,1178
106,"Feelin' Alive",4690859,918
107,"Mirror to the Sky",4639406,15405
108,"What Did I Do To Your Heart",4419500,852
109,"Take A Breath",4414796,1254
110,"Live To Party",4311960,1537
111,"Greetings From Your Hometown (with Switchfoot)",4305888,7069
112,"We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond, Anaheim, U.S.A./2008",4240938,3663
113,"Don't Speak",3848998,794
114,Bully,3732012,6181
115,"Do It Like That (Jersey Club Remix)",3683138,817
116,"Make It Right",3328237,541
117,Jersey,3244878,325
118,"Heat Of The Moment",3215566,5137
119,"Celebrate Happy",3198970,3184
120,Fall,3173047,674
121,"When You Know",3145313,4927
122,"6 Minutes",2887348,671
123,"Waste No Time",2876554,4926
124,"Chillin' In the Summertime",2792494,562
125,"Summer Rain",2775477,563
126,"Do It Like That (Pop R&B Remix)",2619301,769
127,"I Am What I Am",2524741,471
128,"Do It Like That (Jax Jones Remix)",2411266,772
129,Lucky,2387703,3927
130,"Set This Party Off",2369340,496
131,Drive,2162847,490
132,"Healing (Shattered Heart) - Sam Feldt Remix",2110462,742
133,"The Beautiful Letdown (Jonas Brothers Version)",2096859,550
134,"Vacation Eyes - Live From The O2 London",1913272,3482
135,"Don't Charge Me For The Crime (feat. Common)",1894195,323
136,"This Is Me - The 3D Concert Experience",1855276,313
137,"Remember This - NBC Olympics Edition",1666912,164
138,"Love Is On Its Way - The 3D Concert Experience",1531421,412
