Rank,Song Title,Streams,Daily
1,As It Was,4195299415,1454806
2,Watermelon Sugar,3173587309,769454
3,Sign of the Times,2000302222,1084711
4,Adore You,1976478356,723703
5,Falling,1496074396,545880
6,Late Night Talking,1141417218,245702
7,Golden,1029215655,173945
8,Lights Up,732453458,93119
9,Matilda,702940472,464761
10,Fine Line,683831198,318013
11,Sweet Creature,671782075,86129
12,Kiwi,590675933,81208
13,Satellite,557637019,125143
14,Music For a Sushi Restaurant,476800920,95628
15,Little Freak,452235973,114464
16,Daylight,447160904,89452
17,Keep Driving,414127100,78692
18,Cherry,410526716,92464
19,From the Dining Table,400940295,75208
20,She,377236558,60664
21,Two Ghosts,366209495,63111
22,Love Of My Life,354294058,79414
23,Sunflower Vol. 6,338249736,52581
24,Girl Crush - Recorded at Metropolis Studios London,315093072,47992
25,Grapejuice,282876077,57927
26,To Be So Lonely,281540022,46112
27,Daydreaming,275819799,60917
28,Cinema,274088195,73179
29,Meet Me in the Hallway,257273720,39103
30,Woman,252169816,39117
31,Canyon Moon,239914390,36087
32,Carolina,239325562,35474
33,Only Angel,227917878,40412
34,Treat People With Kindness,220642853,28667
35,Ever Since New York,205977157,37523
36,Boyfriends,189679053,37886
37,Two Ghosts - Recorded at Metropolis Studios London,59458143,9558
