Rank,"Song Title",Streams,Daily
1,"That's So True",1625661244,1551871
2,"I Love You, I'm Sorry",1003109285,1006680
3,"I miss you, I'm sorry",835539721,458547
4,"Close To You",535815990,322235
5,Risk,357934548,236964
6,"Mess It Up",315274139,186862
7,"us. (feat. Taylor Swift)",281652687,147868
8,"Feels Like",260324714,94060
9,"I know it won't work",241140111,194949
10,21,237011379,87323
11,"Everywhere, Everything (with Gracie Abrams)",227121145,354538
12,Stay,194040914,61230
13,"Blowing Smoke",173359518,134868
14,"I Told You Things",132837456,202501
15,"Call Me When You Break Up (with Gracie Abrams)",132069139,73202
16,"Free Now",123183491,85893
17,"I Love You, I'm Sorry - Live From Vevo",115937230,67971
18,"Tough Love",107630343,66792
19,"Let It Happen",99094605,78293
20,"Where do we go now?",97269146,49468
21,Best,84857332,76185
22,"Unlearn (with Gracie Abrams)",83011051,13758
23,Friend,80262489,20218
24,Cool,71772072,42038
25,"Block me out",67010428,33366
26,"I Knew It, I Know You",66667092,37220
27,Rockland,63786797,24823
28,"Felt Good About You",62276243,30571
29,"Mean It",54051782,14352
30,Difficult,53933587,18447
31,"Packing It Up",51787759,31801
32,"For Real This Time",51329993,27680
33,"The Bottom",50194998,10209
34,Camden,49301249,28290
35,"I should hate you",46801573,31496
36,"Long Sleeves",46374453,20058
37,"Gave You I Gave You I",46044770,25559
38,minor,42327130,13910
39,"Normal Thing",42146280,21312
40,"Free Now - Live From Vevo",31040379,25231
41,"This is what the drugs are for",30488678,17385
42,Better,30469114,14282
43,"Brush Fire",29185695,8436
44,"Will you cry?",29093142,22204
45,Amelie,28716149,10206
46,"Full machine",28635656,12876
47,Cedar,28456010,16662
48,"Good Luck Charlie",27829414,11384
49,"The blue",26073383,24557
50,"Right now",25452387,15320
51,"Wishful Thinking",25253169,8789
52,"I Knew It, I Know You - Live From Vevo",24508094,12825
53,"Under / Over",24479661,8745
54,405,22358781,10508
55,"That's So True - Live From Radio City Music Hall",21161663,14809
56,Alright,19928888,6353
57,"Hard to Sleep",19519430,11845
58,"Two people",18734575,12609
59,Older,17249930,6931
60,"Fault line",17213959,8522
61,Painkillers,17057949,6379
62,Unsteady,15907554,10948
63,Augusta,15842723,6426
64,tehe,15197201,5190
65,"Death Wish - Live from The O2 Arena",15194578,12604
66,"I know it won't work - Live",10981693,9267
67,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",7916944,7743
68,"Badlands (with Gracie Abrams)",7278394,305178
69,"Unlearn (with Gracie Abrams) - Acoustic",5944295,2049
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4540739,2002
71,"close to you (gracie abrams) - sped up version",966312,1091
72,"i love you, i'm sorry (gracie abrams) - sped up version",717988,373
