Rank,Song Title,Streams,Daily
1,Night Changes,2475273649,1154825
2,Story of My Life,1870371950,819185
3,What Makes You Beautiful,1814875796,799095
4,Drag Me Down,1374120378,321861
5,Perfect,1215940330,568315
6,Steal My Girl,1187692263,633356
7,18,919699222,435580
8,You & I,845767044,453414
9,Best Song Ever,769947104,282465
10,Little Things,712734548,122045
11,History,668585762,103223
12,They Don't Know About Us,664153327,223857
13,Right Now,639585250,235784
14,Kiss You,519356207,124283
15,Live While We're Young,499535504,128275
16,One Thing,486579845,233123
17,Strong,409744394,156001
18,No Control,357554188,107342
19,Olivia,313871692,45055
20,If I Could Fly,312149082,37887
21,Stockholm Syndrome,270689906,59189
22,Midnight Memories,266051625,56052
23,Infinity,263603411,41553
24,Love You Goodbye,238091107,34811
25,Where Do Broken Hearts Go,234182520,102680
26,Fool's Gold,226690301,46811
27,Fireproof,224331700,58089
28,A.M.,212901577,29540
29,What a Feeling,212734479,46001
30,Half a Heart,209702908,29137
31,One Way or Another (Teenage Kicks),208139591,51182
32,End of the Day,194919746,25383
33,Happily,193250729,35236
34,More Than This,190911662,37075
35,Over Again,190115629,30682
36,Walking in the Wind,188207252,40102
37,Rock Me,175329517,76228
38,Diana,174040768,38854
39,Last First Kiss,173840561,37002
40,Ready to Run,170111854,38888
41,Temporary Fix,158526744,27501
42,Girl Almighty,157959352,31468
43,Up All Night,150951314,31568
44,Gotta Be You,146792452,32497
45,Wolves,143772135,25631
46,I Would,139485642,28986
47,Never Enough,134305896,18717
48,I Want to Write You a Song,131958604,17091
49,Don't Forget Where You Belong,129412897,24724
50,C'mon C'mon,127640579,33601
51,Through the Dark,125944675,33829
52,She's Not Afraid,124923143,26691
53,Hey Angel,122065089,22035
54,Moments,121637248,22996
55,Act My Age,111951688,17766
56,Home,111516749,17095
57,Heart Attack,109173709,21185
58,I Wish,105277227,20393
59,Better Than Words,103032635,16817
60,Clouds,100875714,19743
61,Taken,100310014,17527
62,Long Way Down,99912435,15907
63,Nobody Compares,98953144,19320
64,Little White Lies,98277306,19036
65,Spaces,97002758,15113
66,Still The One,96706954,20048
67,Little Black Dress,94443497,17161
68,Change My Mind,93236628,18561
69,Summer Love,91300016,14116
70,I Want,87176701,15561
71,Does He Know?,86321554,18270
72,Once in a Lifetime,85400825,14634
73,Why Don't We Go There,83851239,15508
74,Change Your Ticket,82652019,18280
75,Back For You,79361618,15337
76,Magic,77969839,26590
77,Loved You First,76810046,16288
78,Stand Up,75107748,14169
79,Something Great,74734226,17011
80,Same Mistakes,73887182,13161
81,Alive,72678847,12066
82,Illusion,71246468,12595
83,Tell Me a Lie,71157114,14130
84,Stole My Heart,70571281,15652
85,Na Na Na,68668224,14500
86,I Should Have Kissed You,62826527,14495
87,Everything About You,61959288,11500
88,Save You Tonight,57020676,10694
89,Truly Madly Deeply,48058908,13452
90,Night Changes - Live Acoustic Session,46678573,6055
91,Irresistible,44010158,14101
92,Another World,37580442,7798
93,One Thing - Acoustic,35793716,6292
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",33254967,6894
95,You & I - Piano Version,32273051,2859
96,Steal My Girl - Acoustic Version,25436165,2206
97,You & I - Radio Edit,21535725,3583
98,Perfect (feat. Matoma) - Matoma Remix,19906292,592
99,Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix,13640210,257
100,Steal My Girl - Live Acoustic Session,11962557,969
101,Best Song Ever - Kat Krazy Remix,8710254,736
102,Night Changes - Afterhrs Remix,8356703,594
103,You & I - Big Payno Remix,7211503,252
104,Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6861085,454
105,"C'mon C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5964898,1597
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5061777,743
107,Story of My Life - Live X Factor Performance,4765327,827
108,Live While We're Young - The Jump Smokers Remix,4649241,242
109,Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4423823,195
110,Best Song Ever - Jump Smokers Remix,4297491,333
111,I Want - Live,4270693,550
112,Live While We're Young - Dave Aude Remix,3699147,212
113,You & I - Duet Version,3016171,2248
114,What Makes You Beautiful - Live,2452800,729
115,One Way or Another (Teenage Kicks) - Instrumental,2436214,268
116,One Way or Another (Teenage Kicks) - Sharoque Remix,2266022,231
117,More Than This - Live,1961873,583
118,Up All Night - Live,1650496,459
119,Gotta Be You - Live,1436978,418
120,Best Song Ever - WestFunk & Steve Smart Remix,1343937,196
121,Gotta Be You - Steve Smart & Westfunk Remix,581505,153
122,Kiss You - Sharoque Remix,490291,208
123,Gotta Be You - Mojam Remix,489963,129
