Rank,"Song Title",Streams,Daily
1,"As It Was",4327422962,1673201
2,"Watermelon Sugar",3244380181,884831
3,"Sign of the Times",2098706977,1856385
4,"Adore You",2049940810,799228
5,Falling,1544960561,533721
6,"Late Night Talking",1169294282,283429
7,Golden,1051261226,223063
8,Matilda,753896966,501100
9,"Lights Up",744039442,91535
10,"Fine Line",717690750,347060
11,"Sweet Creature",681034298,88834
12,Kiwi,601119059,102423
13,Satellite,578638031,177198
14,"Music For a Sushi Restaurant",490137340,119497
15,"Little Freak",467167814,116577
16,Daylight,459164277,112077
17,"Keep Driving",425170606,103719
18,Cherry,422507761,104716
19,"From the Dining Table",409170310,76453
20,She,384864011,68653
21,"Two Ghosts",373998509,68791
22,"Love Of My Life",363670506,75604
23,"Sunflower, Vol. 6",345950059,73083
24,"Girl Crush - Recorded at Metropolis Studios, London",320826383,49477
25,Grapejuice,293801969,124918
26,Cinema,288944516,125165
27,"To Be So Lonely",287963563,50991
28,Daydreaming,287700848,106678
29,"Meet Me in the Hallway",261978421,35461
30,Woman,257995929,46540
31,"Canyon Moon",245704897,54172
32,Carolina,243979581,45079
33,"Only Angel",233905815,50831
34,"Treat People With Kindness",225710412,40040
35,"Ever Since New York",211537578,44689
36,Boyfriends,195198347,36384
37,Aperture,162323169,1298439
38,"American Girls",91247697,2482009
39,"Two Ghosts - Recorded at Metropolis Studios, London",60225248,5718
40,"Taste Back",51098329,1043040
41,"Coming Up Roses",51025228,1049950
42,"Ready, Steady, Go!",48357200,940031
43,"Are You Listening Yet?",40500606,710581
44,Pop,40005940,720385
45,"The Waiting Game",36963662,646479
46,"Dance No More",35574078,670647
47,"Season 2 Weight Loss",34858551,590307
48,"Carla's Song",34531073,666768
49,"Paint By Numbers",27940698,438093
