Rank,Song Title,Streams,Daily
1,Night Changes,2422619155,1318186
2,Story of My Life,1836860480,818408
3,What Makes You Beautiful,1780044314,784457
4,Drag Me Down,1359425705,341415
5,Perfect,1192509986,620891
6,Steal My Girl,1160880398,664087
7,18,902337128,458488
8,You & I,825373808,478038
9,Best Song Ever,760481033,194800
10,Little Things,707613350,117257
11,History,664088435,107100
12,They Don't Know About Us,654722440,247094
13,Right Now,627996221,320759
14,Kiss You,513076489,145943
15,Live While We're Young,493122955,145038
16,One Thing,476118918,259355
17,Strong,403499274,153964
18,No Control,352292274,107501
19,Olivia,311932462,45168
20,If I Could Fly,310501944,41393
21,Stockholm Syndrome,268030898,64935
22,Midnight Memories,263615032,55355
23,Infinity,261788174,44933
24,Love You Goodbye,236568042,36396
25,Where Do Broken Hearts Go,228974147,110604
26,Fool's Gold,224685365,47308
27,Fireproof,221668303,67722
28,A.M.,211543357,31277
29,What a Feeling,210774702,46289
30,Half a Heart,208479039,29459
31,One Way or Another (Teenage Kicks),206049238,48375
32,End of the Day,193742874,27444
33,Happily,191755950,35218
34,More Than This,189322613,35865
35,Over Again,188724430,31982
36,Walking in the Wind,186568090,39274
37,Diana,172277157,41654
38,Last First Kiss,172260422,38058
39,Rock Me,171597294,85576
40,Ready to Run,168384144,40733
41,Temporary Fix,157215203,28863
42,Girl Almighty,156521787,33274
43,Up All Night,149546478,31201
44,Gotta Be You,145352994,33217
45,Wolves,142565902,26792
46,I Would,138155191,32875
47,Never Enough,133415781,20079
48,I Want to Write You a Song,131201612,18372
49,Don't Forget Where You Belong,128337082,24574
50,C'mon C'mon,126122375,36671
51,Through the Dark,124531465,34299
52,She's Not Afraid,123710697,29227
53,Hey Angel,121041933,22807
54,Moments,120616064,23807
55,Act My Age,111152353,19136
56,Home,110720106,17903
57,Heart Attack,108188774,24134
58,I Wish,104363732,21382
59,Better Than Words,102265415,18154
60,Clouds,99992813,20720
61,Taken,99513840,18910
62,Long Way Down,99207119,16949
63,Nobody Compares,98091113,20645
64,Little White Lies,97428776,19918
65,Spaces,96327512,16326
66,Still The One,95822115,22753
67,Little Black Dress,93688603,17041
68,Change My Mind,92405397,20150
69,Summer Love,90706065,14216
70,I Want,86473455,15405
71,Does He Know?,85472815,20131
72,Once in a Lifetime,84739574,15726
73,Why Don't We Go There,83168389,16444
74,Change Your Ticket,81838586,19743
75,Back For You,78679793,16632
76,Magic,76877748,26347
77,Loved You First,76100545,17440
78,Stand Up,74465800,15382
79,Something Great,74163122,13305
80,Same Mistakes,73314452,13659
81,Alive,72133695,12533
82,Illusion,70676751,13629
83,Tell Me a Lie,70523900,14851
84,Stole My Heart,69883275,16854
85,Na Na Na,68020277,14962
86,I Should Have Kissed You,62174108,15293
87,Everything About You,61441819,12077
88,Save You Tonight,56542290,11148
89,Truly Madly Deeply,47467432,14525
90,Night Changes - Live Acoustic Session,46408975,6868
91,Irresistible,43417258,14186
92,Another World,37225963,8559
93,One Thing - Acoustic,35519301,6349
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",32938913,7521
95,You & I - Piano Version,32151132,3238
96,Steal My Girl - Acoustic Version,25343004,2558
97,You & I - Radio Edit,21383769,3506
98,Perfect (feat. Matoma) - Matoma Remix,19878552,906
99,Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix,13627177,316
100,Steal My Girl - Live Acoustic Session,11921338,1010
101,Best Song Ever - Kat Krazy Remix,8676685,818
102,Night Changes - Afterhrs Remix,8330053,696
103,You & I - Big Payno Remix,7198886,294
104,Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6840890,491
105,"C'mon C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5890212,1942
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5027182,907
107,Story of My Life - Live X Factor Performance,4729821,886
108,Live While We're Young - The Jump Smokers Remix,4638191,278
109,Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4414876,227
110,Best Song Ever - Jump Smokers Remix,4279128,481
111,I Want - Live,4246258,605
112,Live While We're Young - Dave Aude Remix,3689042,245
113,You & I - Duet Version,2925269,1897
114,One Way or Another (Teenage Kicks) - Instrumental,2423342,304
115,What Makes You Beautiful - Live,2418775,836
116,One Way or Another (Teenage Kicks) - Sharoque Remix,2254826,241
117,More Than This - Live,1935052,630
118,Up All Night - Live,1624883,534
119,Gotta Be You - Live,1418141,459
120,Best Song Ever - WestFunk & Steve Smart Remix,1335166,194
121,Gotta Be You - Steve Smart & Westfunk Remix,573753,160
122,Gotta Be You - Mojam Remix,483288,163
123,Kiss You - Sharoque Remix,48171,234
