Rank,"Song Title",Streams,Daily
1,"As It Was",4295144329,2095993
2,"Watermelon Sugar",3226976048,1132660
3,"Sign of the Times",2071856506,1234692
4,"Adore You",2033250630,1226976
5,Falling,1534500926,788996
6,"Late Night Talking",1163118031,495996
7,Golden,1046369307,320526
8,Matilda,742730886,921439
9,"Lights Up",741859120,127269
10,"Fine Line",710176461,530228
11,"Sweet Creature",679037601,138299
12,Kiwi,598894023,130216
13,Satellite,574158151,310129
14,"Music For a Sushi Restaurant",487382375,170054
15,"Little Freak",464243867,175741
16,Daylight,456655144,150487
17,"Keep Driving",422593162,154482
18,Cherry,419900101,141991
19,"From the Dining Table",407174354,147273
20,She,383288846,101912
21,"Two Ghosts",372337412,113258
22,"Love Of My Life",361827943,113548
23,"Sunflower, Vol. 6",344304290,103520
24,"Girl Crush - Recorded at Metropolis Studios, London",319693016,72034
25,Grapejuice,290524538,138601
26,"To Be So Lonely",286684966,99738
27,Cinema,284867033,291125
28,Daydreaming,284606110,353212
29,"Meet Me in the Hallway",261019509,74300
30,Woman,256781111,87614
31,"Canyon Moon",244429034,91767
32,Carolina,242831786,86397
33,"Only Angel",232614909,92061
34,"Treat People With Kindness",224742399,66116
35,"Ever Since New York",210341029,89630
36,Boyfriends,194229030,73913
37,Aperture,125357566,3465931
38,"Two Ghosts - Recorded at Metropolis Studios, London",60076529,10069
39,"American Girls",22804012,0
40,"Ready, Steady, Go!",16148133,0
41,"Taste Back",15422339,0
42,"Coming Up Roses",15019010,0
43,"Are You Listening Yet?",14859835,0
44,Pop,13626995,0
45,"The Waiting Game",13227748,0
46,"Season 2 Weight Loss",12846389,0
47,"Dance No More",12172575,0
48,"Carla's Song",10970803,0
49,"Paint By Numbers",10400482,0
