Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1117796798,125124
2,"For You (With Rita Ora)",557846701,100846
3,"Polaroid (With Jonas Blue & Lennon Stella)",448227339,41040
4,"Familiar (With J. Balvin)",299231184,16320
5,"Get Low (With Zedd)",221519810,11704
6,"Midnight (feat. Liam Payne)",217129157,13937
7,"Bedroom Floor",184258843,10992
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122602355,11589
9,"All I Want (For Christmas)",99350497,1677
10,"Naughty List (with Dixie)",70427618,821
11,"Strip That Down - Acoustic",63282660,2516
12,"Live Forever (With Cheat Codes)",58185704,3301
13,"First Time",42204322,1135
14,"Sunshine - From the Motion Picture “Ron’s Gone Wrong”",30068542,5993
15,Teardrops,28030289,11244
16,Remember,27531416,8612
17,"Polaroid - Acoustic",25424417,1264
18,"Strip That Down - Nevada Remix",15938109,878
19,"Depend On It",13422153,1942
20,Slow,13159276,2428
21,"Let It Snow, Let It Snow, Let It Snow",12869419,126
22,"Heart Meet Break",10752504,1880
23,"Home With You",10017364,1579
24,"Stack It Up - Acoustic",9658822,444
25,"Say It All",7605367,2066
26,"Tell Your Friends",7285987,1028
27,"You & I - Big Payno Remix",7222882,208
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6879841,387
29,Weekend,6816492,1078
30,"Hips Don't Lie",6739328,1019
31,"Both Ways",5809432,883
32,"Bedroom Floor - Cash Cash Remix",5515025,203
33,"Polaroid - R3HAB Remix",5291486,109
34,"Rude Hours",5184625,781
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4431636,157
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3714117,164
37,"Bedroom Floor - Acoustic",3649288,204
38,"Get Low - KUURO Remix",3017274,78
39,"Teardrops - Acoustic",2617512,1346
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2150001,107
41,"Polaroid - CID & Jonas Blue Remix",1659620,33
42,"Bedroom Floor - NSG Remix",1488490,60
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1482369,67
44,"Polaroid - Zac Samuel Remix",1181700,71
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",952364,135
46,"Live Forever (With Cheat Codes) - R3HAB Remix",804199,64
47,"Midnight - Sylvain Armand & Kiko Franco Remix",723433,38
48,"Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic",688142,152
49,"Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix)",547332,81
50,"Bedroom Floor - London On Da Track Remix",542808,24
51,"Polaroid - HUGEL Remix",538724,18
52,"Polaroid - Nolan van Lith Remix",283495,13
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",274583,35
54,"Live Forever (With Cheat Codes) - Mahalo Remix",260044,31
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",215107,25
56,"I Don't Care - Payno Vs. Afterhrs Remix",198673,5
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189562,28
