Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1117094625,131066
2,"For You (With Rita Ora)",557286128,109173
3,"Polaroid (With Jonas Blue & Lennon Stella)",448007057,48105
4,"Familiar (With J. Balvin)",299125078,20503
5,"Get Low (With Zedd)",221450930,14171
6,"Midnight (feat. Liam Payne)",217046576,16827
7,"Bedroom Floor",184201645,11848
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122537706,12732
9,"All I Want (For Christmas)",99340997,2079
10,"Naughty List (with Dixie)",70422864,969
11,"Strip That Down - Acoustic",63266995,3349
12,"Live Forever (With Cheat Codes)",58166760,3947
13,"First Time",42197420,1492
14,"Sunshine - From the Motion Picture “Ron’s Gone Wrong”",30035890,6678
15,Teardrops,27963942,15623
16,Remember,27480650,10205
17,"Polaroid - Acoustic",25417405,1388
18,"Strip That Down - Nevada Remix",15932838,1170
19,"Depend On It",13411324,2230
20,Slow,13145126,3170
21,"Let It Snow, Let It Snow, Let It Snow",12868697,162
22,"Heart Meet Break",10740509,2179
23,"Home With You",10008341,2126
24,"Stack It Up - Acoustic",9656568,490
25,"Say It All",7593107,2543
26,"Tell Your Friends",7279446,1405
27,"You & I - Big Payno Remix",7221537,328
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6877558,462
29,Weekend,6810352,1319
30,"Hips Don't Lie",6733354,1267
31,"Both Ways",5804203,1186
32,"Bedroom Floor - Cash Cash Remix",5513759,243
33,"Polaroid - R3HAB Remix",5290887,152
34,"Rude Hours",5180178,978
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4430681,187
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3713210,181
37,"Bedroom Floor - Acoustic",3648086,240
38,"Get Low - KUURO Remix",3016823,87
39,"Teardrops - Acoustic",2610625,1389
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2149302,135
41,"Polaroid - CID & Jonas Blue Remix",1659369,47
42,"Bedroom Floor - NSG Remix",1488096,73
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1481924,68
44,"Polaroid - Zac Samuel Remix",1181302,70
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",951481,158
46,"Live Forever (With Cheat Codes) - R3HAB Remix",803776,86
47,"Midnight - Sylvain Armand & Kiko Franco Remix",723165,66
48,"Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic",687215,189
49,"Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix)",546886,92
50,"Bedroom Floor - London On Da Track Remix",542657,30
51,"Polaroid - HUGEL Remix",538561,40
52,"Polaroid - Nolan van Lith Remix",283397,22
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",274379,35
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259879,36
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214974,28
56,"I Don't Care - Payno Vs. Afterhrs Remix",198602,3
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189410,23
