Rank,"Song Title",Streams,Daily
1,"Dusk Till Dawn (feat. Sia) - Radio Edit",2178171330,703077
2,"I Don't Wanna Live Forever (Fifty Shades Darker)",2095099648,712886
3,PILLOWTALK,1696227312,662546
4,"Trampoline (with ZAYN)",593981303,65883
5,"A Whole New World (End Title) - From ""Aladdin""",380784573,49929
6,"Let Me",357516612,55986
7,"Still Got Time (feat. PARTYNEXTDOOR)",302651898,13847
8,"LIKE I WOULD",288269913,28595
9,"fOoL fOr YoU",262445304,30877
10,Entertainer,219975813,33322
11,"There You Are",201629671,29713
12,Better,174526820,14558
13,Vibez,171196159,17862
14,"wRoNg (feat. Kehlani)",164905220,26413
15,"Good Years",162685006,8197
16,TiO,155096298,41948
17,"EYES CLOSED (with ZAYN)",141017256,346556
18,"Cruel (feat. ZAYN)",130703195,8878
19,"iT's YoU",124241570,13549
20,Flames,108406411,8569
21,Sweat,102153829,39909
22,BeFoUr,89908442,12834
23,"Back To Sleep REMIX (feat. Usher & ZAYN)",79386604,9470
24,"Love Like This",75177394,16551
25,sHe,74053490,12363
26,dRuNk,73184887,27647
27,Fingers,72070176,4322
28,"Too Much (feat. Timbaland)",71429474,5269
29,BoRdErSz,69062643,15443
30,"Dusk Till Dawn (feat. Sia) - Brooks Remix",59818296,3565
31,"rEaR vIeW",56785939,7475
32,Tightrope,53113461,9883
33,"No Candle No Light (feat. Nicki Minaj)",52473315,3262
34,"Rumors (feat. ZAYN)",50474617,10300
35,Rainberry,48569242,4171
36,Common,48344031,10805
37,"Back To Life",41615431,16501
38,Stardust,38831417,33369
39,Outside,33886180,6071
40,"What I Am",33745759,11966
41,"Sour Diesel",33007087,3482
42,lUcOzAdE,32894634,3994
43,"SHE DON'T LOVE ME",32851121,4314
44,"To Begin Again",31676636,4081
45,BLUE,30004093,3162
46,BRIGHT,29826178,3433
47,Tonight,28719019,7369
48,tRuTh,27538273,3301
49,"PILLOWTALK - the living room session",27367956,862
50,Alienated,26616515,13167
51,"MiNd Of MiNdd (Intro)",25855174,2814
52,"Flight Of The Stars",25849513,4977
53,Natural,25555310,4106
54,"Dusk Till Dawn (feat. Sia) - John ""J-C"" Carr Mix",24904461,628
55,"INTERMISSION: fLoWer",23424156,2873
56,Connexion,23024102,2411
57,Unfuckwitable,22489486,4818
58,"When Love's Around (feat. Syd)",22334253,3327
59,Calamity,21936244,2653
60,"River Road",21769839,2956
61,"Tu hai kahan (feat. ZAYN)",21293911,2412
62,"I Don't Mind",20976789,3772
63,"Talk To Me",20821322,3616
64,Insomnia,20273982,3239
65,"Un mundo ideal (Versión Créditos)",20217623,3809
66,"PILLOWTALK REMIX (feat. Lil Wayne)",20201287,1277
67,"If I Got You",20006328,3667
68,"Windowsill (feat. Devlin)",19946095,2777
69,Imprint,19904582,3368
70,Satisfaction,19070688,2686
71,Scripted,18859723,3810
72,wHo,17573729,2418
73,"Stand Still",17320148,2708
74,"You Wish You Knew",15260491,2439
75,"All That",14908887,2596
76,"LIKE I WOULD - The White Panda Remix",14609984,533
77,"Lied To",14252119,14647
78,"Icarus Interlude",13491282,2134
79,"Good Guy",13225907,2077
80,Freedun,13132795,680
81,"Die For Me",12961562,194211
82,"Dusk Till Dawn (feat. Sia) - Luca Lush Remix",12517558,326
83,"Fresh Air",11116836,1679
84,Dreamin,10541983,6497
85,"Dusk Till Dawn (feat. Sia)",9695463,804
86,"False Starts",9078854,10589
87,"My Woman",8068605,5217
88,"Trampoline - Joel Corry Remix",7958129,377
89,"Birds On A Cloud",7349221,6246
90,Grateful,6951695,3882
91,"How It Feels",6761472,3765
92,Angel,6735235,1045
93,"Something In The Water",6622439,3961
94,"Flames - Steve Aoki Remix",6092568,435
95,"Shoot At Will",5791542,3445
96,"Concrete Kisses",5729715,4003
97,"Flames - R3HAB & Skytech VIP Remix",5623718,280
98,"LIKE I WOULD - Troyboi Remix",5578612,894
99,"The Time",5572489,4161
100,"Flames - GATTÜSO Remix",5367958,245
101,"Gates Of Hell",4959657,2843
102,"Fuchsia Sea",4860113,3060
103,"Trampoline - Dave Audé Remix",4710229,167
104,"Fire Inside",4454328,880
105,"Flames - Frank Walker Remix",4371645,226
106,"Ignorance Ain't Bliss - Demo",3981131,3811
107,"In The Bag",3742171,3418
108,"LIKE I WOULD - Dave Audé Mix",3469800,141
109,Unf**kwitable,3431020,269
110,"Love Like This - Mura Masa Remix",2731487,438
111,"LIKE I WOULD - Oliver Nelson Remix",2721915,179
112,Gave,2708046,2923
113,"LIKE I WOULD - Lenno Remix",1643378,56
114,"EYES CLOSED (with ZAYN) - 2X",1588608,4228
115,"LIKE I WOULD - Rytmeklubben Remix",1433695,62
116,"Alienated - Demo",1236276,1063
117,"LIKE I WOULD - Sharam Jey Remix",1196211,76
118,"EYES CLOSED (with ZAYN) - 0.5X",1122549,2260
119,"EYES CLOSED (with ZAYN) - BARE",982136,2903
120,"Trampoline (Joel Corry Remix) - Extended Mix",546091,48
121,"EYES CLOSED (with ZAYN) - UNVEILED",375994,1507
