Rank,Song Title,Streams,Daily
1,As It Was,4261382381,1568311
2,Watermelon Sugar,3208785078,837436
3,Sign of the Times,2049252442,1154206
4,Adore You,2015112857,847527
5,Falling,1522614679,590426
6,Late Night Talking,1156268963,282461
7,Golden,1040946994,251020
8,Lights Up,739491061,114288
9,Matilda,730504463,572749
10,Fine Line,702138681,367943
11,Sweet Creature,676981153,94789
12,Kiwi,596608787,110846
13,Satellite,569189080,211017
14,Music For a Sushi Restaurant,484500437,126476
15,Little Freak,461014527,161658
16,Daylight,454150077,114724
17,Keep Driving,420377260,97681
18,Cherry,417363385,130859
19,From the Dining Table,405391566,77161
20,She,381639791,75883
21,Two Ghosts,370669683,75349
22,Love Of My Life,359924077,90275
23,Sunflower Vol. 6,342684512,72083
24,Girl Crush - Recorded at Metropolis Studios London,318387287,62653
25,Grapejuice,288602238,82904
26,To Be So Lonely,285359964,52387
27,Daydreaming,282114648,93017
28,Cinema,281764648,120967
29,Meet Me in the Hallway,260065501,42401
30,Woman,255583630,51926
31,Canyon Moon,243175509,49060
32,Carolina,241872541,40052
33,Only Angel,231386999,52740
34,Treat People With Kindness,223731033,43150
35,Ever Since New York,209215408,48751
36,Boyfriends,193104063,47602
37,Aperture,87477020,1643551
38,Two Ghosts - Recorded at Metropolis Studios London,59921971,7028
