Rank,Song Title,Streams,Daily
1,Strip That Down (feat. Quavo),1107963701,127175
2,For You (With Rita Ora),549361800,125718
3,* Polaroid (With Jonas Blue & Lennon Stella),444868859,49460
4,Familiar (With J. Balvin),297642625,22274
5,* Get Low (With Zedd),220471758,16840
6,* Midnight (feat. Liam Payne),215857519,18630
7,Bedroom Floor,183349025,13600
8,Stack It Up (feat. A Boogie Wit da Hoodie),121545773,17324
9,All I Want (For Christmas),99155674,4783
10,Naughty List (with Dixie),70327184,2682
11,Strip That Down - Acoustic,63036038,3751
12,Live Forever (With Cheat Codes),57888235,5507
13,First Time,42093439,1688
14,Sunshine - From the Motion Picture “Ron’s Gone Wrong”,29570659,7055
15,Teardrops,26892259,15316
16,Remember,26764779,10928
17,* Polaroid - Acoustic,25314468,1609
18,Strip That Down - Nevada Remix,15864774,1005
19,Depend On It,13238583,2414
20,Slow,12910878,3313
21,Let It Snow Let It Snow Let It Snow,12858104,376
22,Heart Meet Break,10581619,2495
23,Home With You,9882376,1609
24,Stack It Up - Acoustic,9624023,484
25,Say It All,7400609,2633
26,* You & I - Big Payno Remix,7200977,309
27,Tell Your Friends,7177424,1676
28,* Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6844113,535
29,Weekend,6717272,1620
30,Hips Don't Lie,6644250,1475
31,Both Ways,5725797,1224
32,Bedroom Floor - Cash Cash Remix,5496289,271
33,* Polaroid - R3HAB Remix,5282796,113
34,Rude Hours,5112177,1135
35,* Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4416341,228
36,* Midnight (feat. Liam Payne) (Rompasso Remix),3700549,207
37,Bedroom Floor - Acoustic,3630961,331
38,* Get Low - KUURO Remix,3010146,96
39,Teardrops - Acoustic,2505919,1902
40,* Midnight (feat. Liam Payne) (Jack Wins Remix),2140192,149
41,* Polaroid - CID & Jonas Blue Remix,1656044,51
42,Bedroom Floor - NSG Remix,1483014,84
43,* Midnight (feat. Liam Payne) (Alesso & ESH Remix),1476169,97
44,* Polaroid - Zac Samuel Remix,1175687,69
45,* Midnight (feat. Liam Payne) (Vicetone Remix),938786,211
46,Live Forever (With Cheat Codes) - R3HAB Remix,797466,101
47,* Midnight - Sylvain Armand & Kiko Franco Remix,719561,47
48,Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic,672925,272
49,Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix),540298,86
50,Bedroom Floor - London On Da Track Remix,540026,33
51,* Polaroid - HUGEL Remix,536273,37
52,* Polaroid - Nolan van Lith Remix,281920,16
53,Live Forever (with Cheat Codes) - 99 Souls Remix,271578,39
54,Live Forever (With Cheat Codes) - Mahalo Remix,257594,36
55,Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix,212996,27
56,* I Don't Care - Payno Vs. Afterhrs Remix,198238,5
57,* Midnight (feat. Liam Payne) (Magnificence Remix),187542,26
