Rank,"Song Title",Streams,Daily
1,"This Town",1198349514,284558
2,"Slow Hands",1071299457,147190
3,"What A Time",886032689,153740
4,"Too Much To Ask",532682040,44346
5,"Nice To Meet Ya",372512933,39797
6,"Moral of the Story (feat. Niall Horan) (Bonus Track)",349219270,41716
7,"Put A Little Love On Me",324565267,48392
8,Heaven,312694084,90054
9,"Black And White",298612082,36773
10,"Our Song",276303523,48253
11,"No Judgement",207695156,16247
12,"Seeing Blind",179323915,20757
13,Flicker,161192775,23177
14,"On The Loose",117868801,17238
15,Meltdown,93116356,22253
16,Still,88152894,22023
17,"Heartbreak Weather",82434156,29664
18,"Slow Hands - Acoustic",77131545,6999
19,"Fool's Gold - Recorded At RAK Studios, London",67856247,6542
20,"Small Talk",64060599,26502
21,"Paper Houses",63625690,7521
22,Mirrors,55643286,9009
23,Everywhere,53649040,14380
24,"The Show",49566818,19408
25,"Too Much To Ask - Acoustic",43359069,4279
26,"Dear Patience",42519483,8704
27,"Finally Free - From ""Smallfoot""",42494444,5756
28,"Since We're Alone",42461173,9216
29,"Cross Your Mind",39049978,12825
30,"Fire Away",39025482,5214
31,"Everywhere (BBC Children In Need)",37857040,5058
32,"On My Own",37327186,4885
33,"Arms Of A Stranger",35092738,7289
34,"Must Be Love",34850979,32505
35,"You And Me",34774260,4311
36,"San Francisco",32043748,6660
37,"Bend The Rules",31910912,7536
38,"The Tide",31825578,3683
39,"New Angel",29821104,6612
40,"You Could Start A Cult (with Lizzy McAlpine)",26225711,12082
41,"If You Leave Me",25569617,14898
42,Science,23773002,9308
43,"Lover - Recorded at Air Studios, London",22968725,3186
44,"Drive Safe",22917605,301291
45,"Never Grow Up",22205566,9239
46,"You Could Start A Cult",22154709,6657
47,"This Town - Tiёsto Remix",21978768,729
48,"Save My Life",21075598,13099
49,"On A Night Like Tonight",20423126,7468
50,"Nice To Meet Ya - Diplo Remix",17265615,1109
51,"So Long feat. The RTÉ Concert Orchestra - Live",14661329,2620
52,"So Long - Live",14655516,3563
53,"Slow Hands - Basic Tape Remix",14376582,1064
54,"Black And White - Stripped",13887772,2409
55,"Heaven - Acoustic",10772076,2049
56,"Something In The Orange - Live From Spotify Studios",10597875,6147
57,"On The Loose - Alternate Version",10349979,655
58,"This Town - Live, 1 Mic 1 Take",9947982,870
59,"Flicker feat. The RTÉ Concert Orchestra - Live",8172091,877
60,"Flicker - Live",8170246,977
61,"This Town feat. The RTÉ Concert Orchestra - Live",8011085,892
62,"This Town - Live",8009162,906
63,"Our Song - Acoustic",7703360,4431
64,"Too Much To Ask - Recorded At RAK Studios, London",6791345,360
65,"Paper Houses feat. The RTÉ Concert Orchestra - Live",6762091,531
66,"Paper Houses - Live",6760906,694
67,"On The Loose - Basic Tape Remix",6714263,243
68,"The Tide feat. The RTÉ Concert Orchestra - Live",6006203,485
69,"The Tide - Live",6005095,606
70,"Old Tricks",5999549,16386
71,"The Show (with John Legend)",5825112,1636
72,"You And Me feat. The RTÉ Concert Orchestra - Live",5403954,416
73,"You And Me - Live",5403090,494
74,"On The Loose - Acoustic",5377475,494
75,"No Judgement - Acoustic",5060160,803
76,"Too Much To Ask - Cedric Gervais Remix",4917414,159
77,"Dinner Party",4664659,359587
78,"If You Leave Me / Everybody Wants To Rule The World - Live From Electric Picnic",4560877,3539
79,"Our Song - Luca Schreiner Remix",3772272,301
80,"Nice To Meet Ya - Stripped",3673282,721
81,Dress,3478882,4936
82,"Meltdown - Acoustic",3319401,913
83,Nothing,3261187,5361
84,"You Could Start A Cult - Live from Spotify Studios",2867598,1264
85,"Too Much To Ask feat. The RTÉ Concert Orchestra - Live",2770352,436
86,"Fire Away feat. The RTÉ Concert Orchestra - Live",2742970,399
87,"No Judgement - Steve Void Remix",2425982,74
88,"Slow Hands - Jay Pryor Remix",2393413,158
89,"Seeing Blind feat. The RTÉ Concert Orchestra - Live",2367019,335
90,"This Town - Cheat Codes Remix",2184701,85
91,"Small Talk - Live From Madison Square Garden",1960283,1292
92,"No Judgement - Recorded Live at Air Studios, London",1956625,580
93,"Black And White - Oliver Nelson Remix",1817971,97
94,"On The Loose - slenderbodies Remix",1757605,77
95,"Science - Live From Spotify Studios",1565208,690
96,"This Town - GOLDHOUSE Remix",1519656,55
97,"Heaven - Live From Madison Square Garden",1472208,833
98,"Too Much To Ask - TRU Concept Remix",1289766,99
99,"This Town - Live From Madison Square Garden",1168974,886
100,"This Town - Live from Spotify Studios",1122280,365
101,"Meltdown - Stripped",1078064,510
102,"Still - Live From Madison Square Garden",1026173,780
103,"This Town - Nikö Blank Remix",992924,296
104,"Our Song - Just Kiddin Remix",904708,106
105,"This Town - Cabo San Remix",900332,52
106,"Slow Hands - Live From Madison Square Garden",872666,663
107,"Heaven - Live from Spotify Studios",854184,346
108,"Black And White - Live From Madison Square Garden",838512,667
109,"On A Night Like Tonight - Live From Madison Square Garden",824570,603
110,"Small Talk - Live at the Royal Albert Hall",820620,735
111,"Heaven - Live From Electric Picnic",817265,409
112,"Science - Live From Madison Square Garden",794703,557
113,"If You Leave Me - Live From Madison Square Garden",775845,579
114,"San Francisco - Live From Madison Square Garden",760785,530
115,"The Show - Live from Spotify Studios",747429,311
116,"Save My Life - Live from Electric Picnic",730347,338
117,"Our Song - Moka Nola Remix",727276,42
118,"On A Night Like Tonight - Live",711156,360
119,"Black And White - Live from Spotify Studios",652418,300
120,"Slow Hands - Live from Spotify Studios",651634,247
121,"Nice To Meet Ya - Live From Łódź",646643,406
122,"Flicker - Live from Spotify Studios",625742,304
123,"On A Night Like Tonight - Live from Spotify Studios",564539,266
124,"Heartbreak Weather - Live From Dublin",532791,417
125,"Put A Little Love On Me - Live From Paris",523269,394
126,"On The Loose - Live From Dusseldorf",504975,375
127,"Cross Your Mind - Live From Milan",499851,374
128,"Meltdown - Live from Spotify Studios",481372,229
129,"Dear Patience - Live at the Royal Albert Hall",473109,673
130,"You Could Start A Cult - Live From Tokyo",463058,380
131,"Put A Little Love On Me - Live from Vevo",431200,551
132,"Flicker - Live From London",404963,385
133,"Dear Patience - Live From Melbourne",391596,375
134,"Save My Life - Live From Tampa",376556,363
135,"Paper Houses - Live From Oslo",366996,327
