Rank,"Song Title",Streams,Daily
1,"Night Changes",2420126854,1235175
2,"Story of My Life",1835289288,809171
3,"What Makes You Beautiful",1778473411,798625
4,"Drag Me Down",1358727624,362230
5,Perfect,1191336627,523563
6,"Steal My Girl",1159596016,613108
7,18,901474533,405752
8,"You & I",824451924,453021
9,"Best Song Ever",760094056,187120
10,"Little Things",707375939,117527
11,History,663876773,97645
12,"They Don't Know About Us",654248527,215413
13,"Right Now",627386772,303784
14,"Kiss You",512797131,124406
15,"Live While We're Young",492838165,127462
16,"One Thing",475605488,235776
17,Strong,403199774,148280
18,"No Control",352080425,100011
19,Olivia,311843408,43485
20,"If I Could Fly",310420370,39223
21,"Stockholm Syndrome",267905512,57832
22,"Midnight Memories",263506839,52081
23,Infinity,261700079,41808
24,"Love You Goodbye",236495811,34915
25,"Where Do Broken Hearts Go",228756289,105726
26,"Fool's Gold",224591258,46430
27,Fireproof,221536005,61893
28,A.M.,211480881,29846
29,"What a Feeling",210683129,43756
30,"Half a Heart",208421321,27365
31,"One Way or Another (Teenage Kicks)",205954733,45917
32,"End of the Day",193686661,28217
33,Happily,191687430,33425
34,"More Than This",189251445,34428
35,"Over Again",188660936,30813
36,"Walking in the Wind",186488816,39648
37,Diana,172195420,37861
38,"Last First Kiss",172185932,34184
39,"Rock Me",171432661,71780
40,"Ready to Run",168302977,40175
41,"Temporary Fix",157159160,27919
42,"Girl Almighty",156457038,31174
43,"Up All Night",149484753,29612
44,"Gotta Be You",145287031,32202
45,Wolves,142513033,25110
46,"I Would",138091177,29587
47,"Never Enough",133375910,19043
48,"I Want to Write You a Song",131164859,17764
49,"Don't Forget Where You Belong",128289006,23295
50,"C'mon C'mon",126050616,32539
51,"Through the Dark",124465430,31942
52,"She's Not Afraid",123653694,26184
53,"Hey Angel",120996787,22467
54,Moments,120569248,22432
55,"Act My Age",111114939,18479
56,Home,110684655,17572
57,"Heart Attack",108140690,22880
58,"I Wish",104321718,19722
59,"Better Than Words",102229675,17356
60,Clouds,99952274,19819
61,Taken,99476988,17735
62,"Long Way Down",99173598,16313
63,"Nobody Compares",98049498,19740
64,"Little White Lies",97389292,18746
65,Spaces,96295043,16167
66,"Still The One",95777637,21072
67,"Little Black Dress",93654779,16549
68,"Change My Mind",92365147,19455
69,"Summer Love",90677844,13452
70,"I Want",86443040,14489
71,"Does He Know?",85432681,18896
72,"Once in a Lifetime",84708366,15698
73,"Why Don't We Go There",83136098,15207
74,"Change Your Ticket",81799709,18550
75,"Back For You",78647283,15072
76,Magic,76825538,24753
77,"Loved You First",76066277,15757
78,"Stand Up",74435602,13998
79,"Something Great",74136734,12786
80,"Same Mistakes",73287643,12902
81,Alive,72109097,11883
82,Illusion,70650273,12834
83,"Tell Me a Lie",70494691,13891
84,"Stole My Heart",69850313,15350
85,"Na Na Na",67990568,14106
86,"I Should Have Kissed You",62143997,14583
87,"Everything About You",61418189,11290
88,"Save You Tonight",56520312,10425
89,"Truly Madly Deeply",47438350,13651
90,"Night Changes - Live Acoustic Session",46395690,6267
91,Irresistible,43389048,13314
92,"Another World",37209148,7855
93,"One Thing - Acoustic",35506700,5985
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",32924241,6973
95,"You & I - Piano Version",32145002,3053
96,"Steal My Girl - Acoustic Version",25337897,2469
97,"You & I - Radio Edit",21377166,3077
98,"Perfect (feat. Matoma) - Matoma Remix",19876752,788
99,"Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix",13626520,304
100,"Steal My Girl - Live Acoustic Session",11919362,927
101,"Best Song Ever - Kat Krazy Remix",8674984,753
102,"Night Changes - Afterhrs Remix",8328648,699
103,"You & I - Big Payno Remix",7198308,254
104,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6839859,474
105,"C'mon C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5886437,1721
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5025493,786
107,"Story of My Life - Live X Factor Performance",4728068,817
108,"Live While We're Young - The Jump Smokers Remix",4637633,282
109,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4414410,205
110,"Best Song Ever - Jump Smokers Remix",4278224,429
111,"I Want - Live",4245079,588
112,"Live While We're Young - Dave Aude Remix",3688561,212
113,"You & I - Duet Version",2921634,1834
114,"One Way or Another (Teenage Kicks) - Instrumental",2422763,284
115,"What Makes You Beautiful - Live",2417181,741
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2254345,282
117,"More Than This - Live",1933796,606
118,"Up All Night - Live",1623834,478
119,"Gotta Be You - Live",1417247,442
120,"Best Song Ever - WestFunk & Steve Smart Remix",1334784,159
121,"Gotta Be You - Steve Smart & Westfunk Remix",573420,177
122,"Gotta Be You - Mojam Remix",482950,130
123,"Kiss You - Sharoque Remix",481275,184
