Rank,Song Title,Streams,Daily
1,Night Changes,2427923626,1334608
2,Story of My Life,1840174657,809659
3,What Makes You Beautiful,1783344904,812835
4,Drag Me Down,1360803542,323080
5,Perfect,1194728304,547742
6,Steal My Girl,1163379112,607681
7,18,903904999,397662
8,You & I,827193233,463729
9,Best Song Ever,761234187,171691
10,Little Things,708072142,105685
11,History,664500682,98116
12,They Don't Know About Us,655594086,209888
13,Right Now,629191600,306981
14,Kiss You,513651462,138737
15,Live While We're Young,493686948,135466
16,One Thing,477124207,245419
17,Strong,404083472,148932
18,No Control,352693045,92982
19,Olivia,312103979,39171
20,If I Could Fly,310652343,34945
21,Stockholm Syndrome,268265361,51744
22,Midnight Memories,263823928,47514
23,Infinity,261955217,37905
24,Love You Goodbye,236702081,30148
25,Where Do Broken Hearts Go,229384619,93397
26,Fool's Gold,224862982,40385
27,Fireproof,221906378,52411
28,A.M.,211660461,26790
29,What a Feeling,210945853,37591
30,Half a Heart,208588705,24260
31,One Way or Another (Teenage Kicks),206240760,42807
32,End of the Day,193849680,24009
33,Happily,191891889,29618
34,More Than This,189461588,31146
35,Over Again,188844640,26370
36,Walking in the Wind,186712074,33941
37,Diana,172435501,34637
38,Last First Kiss,172403719,32307
39,Rock Me,171997819,97688
40,Ready to Run,168539930,34861
41,Temporary Fix,157325889,24468
42,Girl Almighty,156646378,27451
43,Up All Night,149668580,27364
44,Gotta Be You,145482184,28989
45,Wolves,142667967,22361
46,I Would,138281219,28304
47,Never Enough,133491614,16698
48,I Want to Write You a Song,131271304,16069
49,Don't Forget Where You Belong,128429859,21029
50,C'mon C'mon,126259146,30008
51,Through the Dark,124662552,28225
52,She's Not Afraid,123827505,25104
53,Hey Angel,121126629,18993
54,Moments,120707409,20398
55,Act My Age,111224567,16205
56,Home,110788236,15490
57,Heart Attack,108281838,20650
58,I Wish,104445480,18421
59,Better Than Words,102335057,15650
60,Clouds,100069788,16725
61,Taken,99584639,15683
62,Long Way Down,99272903,14924
63,Nobody Compares,98171216,17959
64,Little White Lies,97503054,16100
65,Spaces,96388911,13748
66,Still The One,95905879,19347
67,Little Black Dress,93754020,14628
68,Change My Mind,92482019,17061
69,Summer Love,90760104,12174
70,I Want,86532793,13236
71,Does He Know?,85545579,16422
72,Once in a Lifetime,84800007,13359
73,Why Don't We Go There,83230537,13748
74,Change Your Ticket,81912641,16617
75,Back For You,78743164,13983
76,Magic,76977922,23380
77,Loved You First,76167014,14660
78,Stand Up,74523703,12810
79,Something Great,74213526,11372
80,Same Mistakes,73365577,11375
81,Alive,72181830,10610
82,Illusion,70728370,11804
83,Tell Me a Lie,70580229,12261
84,Stole My Heart,69945157,13668
85,Na Na Na,68079004,12872
86,I Should Have Kissed You,62232712,13012
87,Everything About You,61488805,10494
88,Save You Tonight,56584533,9418
89,Truly Madly Deeply,47520627,12153
90,Night Changes - Live Acoustic Session,46435001,5984
91,Irresistible,43470750,11760
92,Another World,37258434,7212
93,One Thing - Acoustic,35543717,5572
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",32967377,6400
95,You & I - Piano Version,32162803,2692
96,Steal My Girl - Acoustic Version,25352009,2014
97,You & I - Radio Edit,21397575,3281
98,Perfect (feat. Matoma) - Matoma Remix,19881931,683
99,Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix,13628341,260
100,Steal My Girl - Live Acoustic Session,11925083,835
101,Best Song Ever - Kat Krazy Remix,8679824,734
102,Night Changes - Afterhrs Remix,8332504,486
103,You & I - Big Payno Remix,7200103,252
104,Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6842681,384
105,"C'mon C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5897229,1464
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5030437,760
107,Story of My Life - Live X Factor Performance,4733146,767
108,Live While We're Young - The Jump Smokers Remix,4639301,262
109,Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4415700,172
110,Best Song Ever - Jump Smokers Remix,4280827,363
111,I Want - Live,4248423,518
112,Live While We're Young - Dave Aude Remix,3690003,220
113,You & I - Duet Version,2933114,1942
114,One Way or Another (Teenage Kicks) - Instrumental,2424512,269
115,What Makes You Beautiful - Live,2421896,726
116,One Way or Another (Teenage Kicks) - Sharoque Remix,2255846,244
117,More Than This - Live,1937712,628
118,Up All Night - Live,1626827,448
119,Gotta Be You - Live,1419883,444
120,Best Song Ever - WestFunk & Steve Smart Remix,1335945,177
121,Gotta Be You - Steve Smart & Westfunk Remix,574488,156
122,Gotta Be You - Mojam Remix,483868,125
123,Kiss You - Sharoque Remix,482524,192
