Rank,"Song Title",Streams,Daily
1,"Back to You (feat. Bebe Rexha & Digital Farm Animals)",608371723,36789
2,"Just Hold On",537362778,25286
3,"Two of Us",185682471,15323
4,"Miss You",176037655,16262
5,"Always You",120079244,16639
6,"Just Like You",93527647,3940
7,Defenceless,83636441,9551
8,"Kill My Mind",81764540,6683
9,Walls,74598752,6970
10,Habit,74561171,8604
11,"Only the Brave",74012324,6954
12,"Don't Let It Break Your Heart",69335903,8869
13,"We Made It",61796544,5212
14,"Too Young",59805148,6217
15,"Bigger Than Me",54441386,9096
16,"Written All Over Your Face",54176252,19348
17,"Don't Let It Break Your Heart - Single Edit",53728244,1572
18,"Out Of My System",50589978,9899
19,Fearless,48150421,4606
20,"Perfect Now",45527405,4053
21,"Silver Tongues",39391407,8934
22,Chicago,34870121,17682
23,"Lucky Again",30280679,11072
24,"Holding On To Heartache",30271283,10365
25,"Angels Fly",26704272,8722
26,"All This Time",24536172,6478
27,"The Greatest",24196054,6442
28,"Face The Music",21332600,5807
29,Saturdays,21116741,6227
30,Headline,20507646,5182
31,"That's The Way Love Goes",18778578,4567
32,"Common People",18115356,4806
33,"She Is Beauty We Are World Class",16713875,4022
34,"Back to You (feat. Bebe Rexha & Digital Farm Animals) - Digital Farm Animals and Louis Tomlinson Re",16230558,469
35,Lemonade,16226157,47119
36,"Two of Us - Acoustic",14686265,1207
37,"Just Hold On - DVBBS Remix",12554067,343
38,"High In California",11877329,3209
39,Change,11054005,5607
40,Palaces,7944936,37681
41,Imposter,7250781,66214
42,"Miss You - Luca Schreiner Remix",5744201,203
43,"Don't Let It Break Your Heart - Piano Edit",5487322,519
44,"Dark To Light",4211188,36798
45,Sunflowers,4021524,38616
46,"On Fire",3500575,32783
47,Sanity,3492027,32449
48,Lazy,3409731,31726
49,"Face The Music - Acoustic Demo",3348825,1068
50,"Last Night",3095134,26786
51,"Jump The Gun",3018856,28609
52,"Broken Bones",2942361,25080
53,Lucid,2814362,24839
54,"All This Time / She Is Beauty We Are World Class - Live From Munich, 22 October 2023",2081134,1204
55,"The Greatest - Live From London, 17 November 2023",1940251,732
56,"Holding On To Heartache - Live From Barcelona, 6 October 2023",1724089,708
57,"Fearless - Track By Track",1570729,83
58,"Silver Tongues - Live From Krakow, 10 September 2023",1528686,760
59,"Chicago - Live From Chicago, 15 June 2023",1508514,601
60,"Face The Music - Live From Nashville, 18 July 2023",1497329,535
61,"We Made It - Live From Manila, 16 July 2022",1456161,600
62,"Written All Over Your Face - Live From Budapest, 15 September 2023",1432595,728
63,"Out Of My System - Live From Brisbane, 30 January 2024",1421832,672
64,"Fearless - Live From Rio, 27 May 2022",1406114,560
65,"Bigger Than Me - Live From Vancouver, 26 June 2023",1381185,522
66,"Saturdays - Live From Paris, 14 October 2023",1314254,663
67,"Walls - Live From Buenos Aires, 21 May 2022",1290260,639
68,"Bigger Than Me - Live from Milan",1231007,241
69,"Common People - Live From Sheffield, 10 November 2023",1193680,467
70,"Kill My Mind - Track By Track",673132,95
71,"Only the Brave - Track By Track",653851,93
72,"Defenceless - Track By Track",645234,38
73,"Don't Let It Break Your Heart - Track By Track",642066,45
74,"We Made It - Track By Track",568740,88
75,"Two of Us - Track By Track",566785,42
76,"Too Young - Track By Track",565526,32
77,"Perfect Now - Track By Track",534291,34
78,"Always You - Track By Track",522290,90
79,"Habit - Track By Track",520380,36
80,"Walls - Track By Track",508932,35
