Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1116574273,151734
2,"For You (With Rita Ora)",556856616,123704
3,"Polaroid (With Jonas Blue & Lennon Stella)",447835766,46531
4,"Familiar (With J. Balvin)",299048470,22768
5,"Get Low (With Zedd)",221398158,16822
6,"Midnight (feat. Liam Payne)",216984102,19096
7,"Bedroom Floor",184159087,14055
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122489261,13806
9,"All I Want (For Christmas)",99333525,2065
10,"Naughty List (with Dixie)",70418751,976
11,"Strip That Down - Acoustic",63255310,3688
12,"Live Forever (With Cheat Codes)",58151846,4268
13,"First Time",42192202,1395
14,"Sunshine - From the Motion Picture “Ron's Gone Wrong”",30010920,6756
15,Teardrops,27909286,15451
16,Remember,27444778,10325
17,"Polaroid - Acoustic",25412795,1341
18,"Strip That Down - Nevada Remix",15928698,1134
19,"Depend On It",13403355,2334
20,Slow,13134402,3260
21,"Let It Snow, Let It Snow, Let It Snow",12868137,150
22,"Heart Meet Break",10732949,2355
23,"Home With You",10001120,2147
24,"Stack It Up - Acoustic",9654722,487
25,"Say It All",7583966,3009
26,"Tell Your Friends",7274438,1527
27,"You & I - Big Payno Remix",7220429,300
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6875859,468
29,Weekend,6805603,1329
30,"Hips Don't Lie",6728677,1261
31,"Both Ways",5800123,1077
32,"Bedroom Floor - Cash Cash Remix",5512773,238
33,"Polaroid - R3HAB Remix",5290401,106
34,"Rude Hours",5176591,986
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4429940,196
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3712487,217
37,"Bedroom Floor - Acoustic",3647198,256
38,"Get Low - KUURO Remix",3016487,111
39,"Teardrops - Acoustic",2605878,1498
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2148809,144
41,"Polaroid - CID & Jonas Blue Remix",1659199,38
42,"Bedroom Floor - NSG Remix",1487804,100
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1481594,88
44,"Polaroid - Zac Samuel Remix",1181023,89
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",950846,161
46,"Live Forever (With Cheat Codes) - R3HAB Remix",803407,103
47,"Midnight - Sylvain Armand & Kiko Franco Remix",722933,57
48,"Sunshine - From the Motion Picture “Ron's Gone Wrong” / Acoustic",686451,208
49,"Sunshine - From the Motion Picture “Ron's Gone Wrong'' (Billen Ted Remix)",546546,91
50,"Bedroom Floor - London On Da Track Remix",542535,35
51,"Polaroid - HUGEL Remix",538439,35
52,"Polaroid - Nolan van Lith Remix",283321,22
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",274232,37
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259756,37
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214849,27
56,"I Don't Care - Payno Vs. Afterhrs Remix",198602,3
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189300,37
