Rank,"Song Title",Streams,Daily
1,"This Town",1192327205,252416
2,"Slow Hands",1068120366,111848
3,"What A Time",882596850,132758
4,"Too Much To Ask",531698251,38293
5,"Nice To Meet Ya",371640746,37892
6,"Moral of the Story (feat. Niall Horan) (Bonus Track)",348276907,39833
7,"Put A Little Love On Me",323486959,40252
8,Heaven,310869370,71106
9,"Black And White",297802336,38570
10,"Our Song",275244909,45335
11,"No Judgement",207345822,14275
12,"Seeing Blind",178875554,18317
13,Flicker,160701442,18510
14,"On The Loose",117500799,12881
15,Meltdown,92618774,19697
16,Still,87639547,19583
17,"Heartbreak Weather",81823263,23592
18,"Slow Hands - Acoustic",76975472,6641
19,"Fool's Gold - Recorded At RAK Studios, London",67710162,5616
20,"Small Talk",63522270,21624
21,"Paper Houses",63456955,5833
22,Mirrors,55437622,7345
23,Everywhere,53313979,11231
24,"The Show",49146488,23444
25,"Too Much To Ask - Acoustic",43264036,3333
26,"Finally Free - From ""Smallfoot""",42375563,4908
27,"Dear Patience",42320512,5741
28,"Since We're Alone",42289819,5192
29,"Fire Away",38906170,4115
30,"Cross Your Mind",38786304,8407
31,"Everywhere (BBC Children In Need)",37747706,4792
32,"On My Own",37215130,3839
33,"Arms Of A Stranger",34922573,5796
34,"You And Me",34675437,3323
35,"Must Be Love",34210429,26605
36,"San Francisco",31889000,4897
37,"The Tide",31737732,2975
38,"Bend The Rules",31735907,6932
39,"New Angel",29657877,5137
40,"You Could Start A Cult (with Lizzy McAlpine)",25960691,10107
41,"If You Leave Me",25284614,7731
42,Science,23555585,7328
43,"Lover - Recorded at Air Studios, London",22895079,2665
44,"You Could Start A Cult",22001140,5112
45,"Never Grow Up",21991368,7161
46,"This Town - Tiёsto Remix",21962572,713
47,"Save My Life",20790010,6729
48,"On A Night Like Tonight",20253778,5444
49,"Nice To Meet Ya - Diplo Remix",17240447,1081
50,"Drive Safe",16081524,361050
51,"So Long feat. The RTÉ Concert Orchestra - Live",14609945,2052
52,"So Long - Live",14607893,2890
53,"Slow Hands - Basic Tape Remix",14354262,874
54,"Black And White - Stripped",13832618,2179
55,"Heaven - Acoustic",10724090,1736
56,"Something In The Orange - Live From Spotify Studios",10470279,5000
57,"On The Loose - Alternate Version",10385999,679
58,"This Town - Live, 1 Mic 1 Take",9928437,687
59,"Flicker feat. The RTÉ Concert Orchestra - Live",8154133,678
60,"Flicker - Live",8153455,854
61,"This Town feat. The RTÉ Concert Orchestra - Live",7992941,639
62,"This Town - Live",7992302,897
63,"Our Song - Acoustic",7610085,3886
64,"Too Much To Ask - Recorded At RAK Studios, London",6783277,286
65,"Paper Houses feat. The RTÉ Concert Orchestra - Live",6749592,465
66,"Paper Houses - Live",6749127,613
67,"On The Loose - Basic Tape Remix",6709215,183
68,"The Tide feat. The RTÉ Concert Orchestra - Live",5994233,372
69,"The Tide - Live",5993861,607
70,"The Show (with John Legend)",5788804,1538
71,"Old Tricks",5648404,14863
72,"You And Me feat. The RTÉ Concert Orchestra - Live",5394636,360
73,"You And Me - Live",5394276,498
74,"On The Loose - Acoustic",5367024,427
75,"No Judgement - Acoustic",5042813,673
76,"Too Much To Ask - Cedric Gervais Remix",4913888,147
77,"If You Leave Me / Everybody Wants To Rule The World - Live From Electric Picnic",4485583,1885
78,"Our Song - Luca Schreiner Remix",3765729,321
79,"Nice To Meet Ya - Stripped",3656678,560
80,Dress,3375904,3279
81,"Meltdown - Acoustic",3298844,748
82,Nothing,3135053,3730
83,"You Could Start A Cult - Live from Spotify Studios",2839676,1091
84,"Too Much To Ask feat. The RTÉ Concert Orchestra - Live",2761186,333
85,"Fire Away feat. The RTÉ Concert Orchestra - Live",2733495,331
86,"No Judgement - Steve Void Remix",2424300,70
87,"Slow Hands - Jay Pryor Remix",2390142,118
88,"Seeing Blind feat. The RTÉ Concert Orchestra - Live",2359427,256
89,"This Town - Cheat Codes Remix",2182834,59
90,"No Judgement - Recorded Live at Air Studios, London",1942949,427
91,"Small Talk - Live From Madison Square Garden",1933334,1041
92,"Black And White - Oliver Nelson Remix",1816124,71
93,"On The Loose - slenderbodies Remix",1755752,57
94,"Science - Live From Spotify Studios",1549236,526
