Rank,"Song Title",Streams,Daily
1,"That’s So True",1650249095,1524077
2,"I Love You, I'm Sorry",1019395434,1085067
3,"I miss you, I’m sorry",843328513,517677
4,"Close To You",541794835,414898
5,Risk,361790776,270696
6,"Mess It Up",318739268,230922
7,"us. (feat. Taylor Swift)",284347993,174379
8,"Feels Like",262107427,130855
9,"I know it won't work",244322029,202875
10,21,238786857,110410
11,"Everywhere, Everything (with Gracie Abrams)",234190768,441064
12,Stay,194987063,56733
13,"Blowing Smoke",176009277,169753
14,"I Told You Things",136773250,266655
15,"Call Me When You Break Up (with Gracie Abrams)",133405461,86579
16,"Free Now",124782872,108883
17,"I Love You, I'm Sorry - Live From Vevo",117077336,76348
18,"Tough Love",108923388,80110
19,"Let It Happen",100449829,91102
20,"Where do we go now?",98140039,61492
21,Best,86305445,106809
22,"Unlearn (with Gracie Abrams)",83262549,17572
23,Friend,80633095,24643
24,Cool,72626243,52788
25,"Block me out",67661002,43380
26,"I Knew It, I Know You",67382948,47172
27,Rockland,64209382,25436
28,"Felt Good About You",62841657,37651
29,"Mean It",54313862,17973
30,Difficult,54252882,21760
31,"Packing It Up",52372864,37545
32,"For Real This Time",51851378,33710
33,"The Bottom",50377855,12096
34,Camden,49824407,36237
35,"I should hate you",47369137,36978
36,"Long Sleeves",46741536,23908
37,"Gave You I Gave You I",46504075,30042
38,minor,42570582,15930
39,"Normal Thing",42515455,24728
40,"Free Now - Live From Vevo",31500042,30034
41,"This is what the drugs are for",30822378,21915
42,Better,30714679,16120
43,"Will you cry?",29544598,28974
44,"Brush Fire",29331722,9280
45,Amelie,28891449,12203
46,"Full machine",28873158,15624
47,Cedar,28742438,18066
48,"Good Luck Charlie",28039728,14074
49,"The blue",26532784,28559
50,"Right now",25729683,19498
51,"Wishful Thinking",25397524,9659
52,"I Knew It, I Know You - Live From Vevo",24737711,15290
53,"Under / Over",24632070,10327
54,405,22545667,12529
55,"That’s So True - Live From Radio City Music Hall",21413541,16174
56,Alright,20043885,7323
57,"Hard to Sleep",19739927,14336
58,"Two people",18959515,15707
59,Older,17378838,8885
60,"Fault line",17375045,10811
61,Painkillers,17175979,7582
62,Unsteady,16096062,12104
63,Augusta,15953386,7554
64,"Death Wish - Live from The O2 Arena",15422795,14906
65,tehe,15287552,6287
66,"Badlands (with Gracie Abrams)",11632653,178427
67,"I know it won't work - Live",11144010,9661
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",8067462,9499
69,"Unlearn (with Gracie Abrams) - Acoustic",5978841,2434
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4576900,2192
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you, i'm sorry (gracie abrams) - sped up version",729427,369
