Rank,"Song Title",Streams,Daily
1,"That’s So True",1630519174,1611101
2,"I Love You, I'm Sorry",1006326831,1064710
3,"I miss you, I’m sorry",837053118,521745
4,"Close To You",536989265,437504
5,Risk,358706591,261074
6,"Mess It Up",316007129,249940
7,"us. (feat. Taylor Swift)",282187740,172001
8,"Feels Like",260659949,110543
9,"I know it won't work",241821515,212760
10,21,237315611,112792
11,"Everywhere, Everything (with Gracie Abrams)",228427438,448670
12,Stay,194228961,64954
13,"Blowing Smoke",173860550,171243
14,"I Told You Things",133604685,270830
15,"Call Me When You Break Up (with Gracie Abrams)",132331078,84797
16,"Free Now",123496724,103669
17,"I Love You, I'm Sorry - Live From Vevo",116163313,76441
18,"Tough Love",107873246,82519
19,"Let It Happen",99358931,86587
20,"Where do we go now?",97448006,57827
21,Best,85127221,93964
22,"Unlearn (with Gracie Abrams)",83057937,15781
23,Friend,80334480,25102
24,Cool,71927582,53300
25,"Block me out",67129821,40375
26,"I Knew It, I Know You",66805176,48648
27,Rockland,63869349,27968
28,"Felt Good About You",62387683,36294
29,"Mean It",54100984,16110
30,Difficult,53998845,22491
31,"Packing It Up",51899023,37994
32,"For Real This Time",51431350,32799
33,"The Bottom",50230116,11903
34,Camden,49405503,35369
35,"I should hate you",46916832,36716
36,"Long Sleeves",46445007,24821
37,"Gave You I Gave You I",46133845,29113
38,minor,42374270,15390
39,"Normal Thing",42218014,23960
40,"Free Now - Live From Vevo",31128531,29357
41,"This is what the drugs are for",30554912,23278
42,Better,30516455,15082
43,"Brush Fire",29214096,9557
44,"Will you cry?",29179524,29368
45,Amelie,28751040,11576
46,"Full machine",28683833,15238
47,Cedar,28513429,19064
48,"Good Luck Charlie",27870436,13806
49,"The blue",26163680,31179
50,"Right now",25505224,16753
51,"Wishful Thinking",25282196,9357
52,"I Knew It, I Know You - Live From Vevo",24553111,15285
53,"Under / Over",24509109,9949
54,405,22393429,12395
55,"That’s So True - Live From Radio City Music Hall",21210927,15990
56,Alright,19950314,6717
57,"Hard to Sleep",19562715,14579
58,"Two people",18777997,14115
59,Older,17275105,8109
60,"Fault line",17245226,10666
61,Painkillers,17080373,7590
62,Unsteady,15942477,12034
63,Augusta,15863024,6461
64,"Death Wish - Live from The O2 Arena",15239124,14832
65,tehe,15214379,5754
66,"I know it won't work - Live",11015224,10597
67,"Badlands (with Gracie Abrams)",8313460,323522
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",7943202,8737
69,"Unlearn (with Gracie Abrams) - Acoustic",5951133,2398
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4546951,2228
71,"close to you (gracie abrams) - sped up version",966312,1091
72,"i love you, i'm sorry (gracie abrams) - sped up version",717988,373
