Rank,"Song Title",Streams,Daily
1,"That’s So True",1651742257,1493162
2,"I Love You, I'm Sorry",1020445575,1050141
3,"I miss you, I’m sorry",843825097,496584
4,"Close To You",542183029,388194
5,Risk,362055616,264840
6,"Mess It Up",318961525,222257
7,"us. (feat. Taylor Swift)",284517602,169609
8,"Feels Like",262234043,126616
9,"I know it won't work",244529959,207930
10,21,238910461,123604
11,"Everywhere, Everything (with Gracie Abrams)",234639967,449199
12,Stay,195044196,57133
13,"Blowing Smoke",176180229,170952
14,"I Told You Things",137026585,253335
15,"Call Me When You Break Up (with Gracie Abrams)",133490093,84632
16,"Free Now",124891257,108385
17,"I Love You, I'm Sorry - Live From Vevo",117152331,74995
18,"Tough Love",109010400,87012
19,"Let It Happen",100541536,91707
20,"Where do we go now?",98198603,58564
21,Best,86409535,104090
22,"Unlearn (with Gracie Abrams)",83280119,17570
23,Friend,80658002,24907
24,Cool,72679395,53152
25,"Block me out",67699905,38903
26,"I Knew It, I Know You",67428945,45997
27,Rockland,64236290,26908
28,"Felt Good About You",62879330,37673
29,"Mean It",54331616,17754
30,Difficult,54275320,22438
31,"Packing It Up",52410553,37689
32,"For Real This Time",51883132,31754
33,"The Bottom",50390297,12442
34,Camden,49859065,34658
35,"I should hate you",47407656,38519
36,"Long Sleeves",46765130,23594
37,"Gave You I Gave You I",46534817,30742
38,minor,42586637,16055
39,"Normal Thing",42540420,24965
40,"Free Now - Live From Vevo",31530371,30329
41,"This is what the drugs are for",30844377,21999
42,Better,30730557,15878
43,"Will you cry?",29572987,28389
44,"Brush Fire",29341039,9317
45,Amelie,28904598,13149
46,"Full machine",28890132,16974
47,Cedar,28761496,19058
48,"Good Luck Charlie",28053652,13924
49,"The blue",26567375,34591
50,"Right now",25748950,19267
51,"Wishful Thinking",25407573,10049
52,"I Knew It, I Know You - Live From Vevo",24753112,15401
53,"Under / Over",24642268,10198
54,405,22558542,12875
55,"That’s So True - Live From Radio City Music Hall",21429985,16444
56,Alright,20051377,7492
57,"Hard to Sleep",19753945,14018
58,"Two people",18975776,16261
59,Older,17386993,8155
60,"Fault line",17385905,10860
61,Painkillers,17184688,8709
62,Unsteady,16108523,12461
63,Augusta,15961212,7826
64,"Death Wish - Live from The O2 Arena",15437498,14703
65,tehe,15294159,6607
66,"Badlands (with Gracie Abrams)",11809622,176969
67,"I know it won't work - Live",11154969,10959
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",8077101,9639
69,"Unlearn (with Gracie Abrams) - Acoustic",5981530,2689
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4579354,2454
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you, i'm sorry (gracie abrams) - sped up version",729427,369
