Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1116142893,130404
2,"For You (With Rita Ora)",556494821,105366
3,"Polaroid (With Jonas Blue & Lennon Stella)",447687472,48930
4,"Familiar (With J. Balvin)",298981154,21927
5,"Get Low (With Zedd)",221350133,15147
6,"Midnight (feat. Liam Payne)",216931163,17264
7,"Bedroom Floor",184119388,12461
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122446931,13921
9,"All I Want (For Christmas)",99327170,2163
10,"Naughty List (with Dixie)",70415697,1082
11,"Strip That Down - Acoustic",63244513,3332
12,"Live Forever (With Cheat Codes)",58138884,4160
13,"First Time",42187657,1514
14,"Sunshine - From the Motion Picture “Ron’s Gone Wrong”",29990403,6476
15,Teardrops,27864606,13587
16,Remember,27416125,9005
17,"Polaroid - Acoustic",25408497,1532
18,"Strip That Down - Nevada Remix",15925462,1040
19,"Depend On It",13395960,2094
20,Slow,13124879,2955
21,"Let It Snow, Let It Snow, Let It Snow",12867709,151
22,"Heart Meet Break",10726160,2186
23,"Home With You",9995144,2024
24,"Stack It Up - Acoustic",9653222,489
25,"Say It All",7575616,2538
26,"Tell Your Friends",7270182,1405
27,"You & I - Big Payno Remix",7219527,292
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6874431,536
29,Weekend,6801678,1313
30,"Hips Don't Lie",6725033,1207
31,"Both Ways",5796793,1108
32,"Bedroom Floor - Cash Cash Remix",5511985,257
33,"Polaroid - R3HAB Remix",5290042,120
34,"Rude Hours",5173512,986
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4429298,195
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3711880,191
37,"Bedroom Floor - Acoustic",3646407,230
38,"Get Low - KUURO Remix",3016202,95
39,"Teardrops - Acoustic",2601175,1432
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2148415,125
41,"Polaroid - CID & Jonas Blue Remix",1659049,56
42,"Bedroom Floor - NSG Remix",1487539,56
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1481315,85
44,"Polaroid - Zac Samuel Remix",1180763,82
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",950282,134
46,"Live Forever (With Cheat Codes) - R3HAB Remix",803105,94
47,"Midnight - Sylvain Armand & Kiko Franco Remix",722767,50
48,"Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic",685815,215
49,"Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix)",546243,95
50,"Bedroom Floor - London On Da Track Remix",542432,34
51,"Polaroid - HUGEL Remix",538327,28
52,"Polaroid - Nolan van Lith Remix",283263,24
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",274075,39
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259655,29
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214765,47
56,"I Don't Care - Payno Vs. Afterhrs Remix",198602,3
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189213,18
