Rank,"Song Title",Streams,Daily
1,Stargazing,1079425079,0
2,"Nice To Meet You",343490041,373914
3,Solo,209291563,91770
4,"My Home",156481941,107342
5,"Wait For You",110546150,147070
6,"Blink Twice",86323091,134783
7,"Sweet Love",58589833,50736
8,"Stay (If You Wanna Dance)",48402074,432900
9,"Sweater Weather",43596445,19545
10,River,41586400,20811
11,Gold,38914993,3585
12,Whisper,31920906,20152
13,"Betting on Us",24346002,0
14,"Stargazing - Moonlight Version",23999354,0
15,"Nice To Meet You (feat. Lainey Wilson)",22927908,28606
16,Behind,20582048,13100
17,"Drive Safe",17179613,382307
18,Waste,14857481,13224
19,"My First Heartbreak",10864738,10233
20,3am,10671543,10801
21,"My Home - Acoustic",9891718,4386
22,"Memories (I Don't Have)",9787737,4687
23,"Sweet Love - Acoustic",9726228,12721
24,"Little By Little",7666702,6772
25,Dreamers,4454120,6532
26,"Made For Me",4226538,5142
27,"Solo - Acoustic",3540427,1202
28,"Solo - Piano Version",3288967,997
29,"Someone New",2436234,4683
30,"Nice To Meet You - Mistletoe Version",2296954,824
31,"Stargazing - Acoustic",2230919,0
32,"All My Life",2195562,4849
33,"Nice To Meet You - Acoustic",1971163,1689
34,"BIRDS OF A FEATHER - Acoustic",1843810,4603
35,"Stargazing - Live from Manchester",1537430,0
36,"Betting on Us - Acoustic",1536187,0
37,"River - Acoustic",1097549,519
38,"Nice To Meet You (feat. Myles Smith) - Sped Up",1080623,2582
39,"Nice To Meet You - Live from Chicago",941860,1002
40,"Gold - Acoustic",918067,2387
41,"Behind - Acoustic",720114,320
42,"Nice To Meet You (feat. Myles Smith) - Slowed Down",197315,628
43,"Stargazing - Live at Eventim Apollo",167527,0
