Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1115634009,135948
2,"For You (With Rita Ora)",556091150,114358
3,"Polaroid (With Jonas Blue & Lennon Stella)",447510246,46237
4,"Familiar (With J. Balvin)",298898198,23452
5,"Get Low (With Zedd)",221295201,15831
6,"Midnight (feat. Liam Payne)",216871507,17118
7,"Bedroom Floor",184072924,12891
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122396935,13749
9,"All I Want (For Christmas)",99318724,2316
10,"Naughty List (with Dixie)",70411754,1075
11,"Strip That Down - Acoustic",63232407,3575
12,"Live Forever (With Cheat Codes)",58124142,3944
13,"First Time",42182200,1526
14,"Sunshine - From the Motion Picture “Ron’s Gone Wrong”",29966148,6623
15,Teardrops,27813379,15079
16,Remember,27383133,9668
17,"Polaroid - Acoustic",25403466,1518
18,"Strip That Down - Nevada Remix",15921441,1026
19,"Depend On It",13388297,2074
20,Slow,13114218,2855
21,"Let It Snow, Let It Snow, Let It Snow",12867101,164
22,"Heart Meet Break",10718356,2008
23,"Home With You",9988033,1714
24,"Stack It Up - Acoustic",9651512,463
25,"Say It All",7566534,2250
26,"Tell Your Friends",7265305,1358
27,"You & I - Big Payno Remix",7218460,319
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6872500,500
29,Weekend,6797321,1222
30,"Hips Don't Lie",6720414,1099
31,"Both Ways",5793055,1022
32,"Bedroom Floor - Cash Cash Remix",5511034,233
33,"Polaroid - R3HAB Remix",5289569,139
34,"Rude Hours",5170058,896
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4428561,216
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3711197,204
37,"Bedroom Floor - Acoustic",3645481,265
38,"Get Low - KUURO Remix",3015867,99
39,"Teardrops - Acoustic",2595896,1388
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2147953,148
41,"Polaroid - CID & Jonas Blue Remix",1658877,51
42,"Bedroom Floor - NSG Remix",1487301,61
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1480986,96
44,"Polaroid - Zac Samuel Remix",1180464,106
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",949737,159
46,"Live Forever (With Cheat Codes) - R3HAB Remix",802773,92
47,"Midnight - Sylvain Armand & Kiko Franco Remix",722580,54
48,"Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic",685012,202
49,"Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix)",545889,107
50,"Bedroom Floor - London On Da Track Remix",542318,41
51,"Polaroid - HUGEL Remix",538215,35
52,"Polaroid - Nolan van Lith Remix",283194,24
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",273934,46
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259529,41
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214636,41
56,"I Don't Care - Payno Vs. Afterhrs Remix",198548,5
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189130,31
